record_date,hour_of_day,city,corridor,congestion_index,avg_speed_kmph,incident_reported,road_closure
2024-09-27,20,Nagpur,Industrial Belt,0.461,36.9,0,0
2024-09-27,23,Nagpur,Industrial Belt,3.0,54.5,0,0
2024-09-27,7,Chennai,Industrial Belt,0.654,15.7,0,0
2024-09-27,10,Chennai,NH-44 Stretch,0.446,27.6,0,0
2024-09-27,13,Chennai,Old Town Bypass,0.259,41.5,0,0
2024-09-27,17,Chennai,Ring Road,0.458,32.8,1,0
2024-09-27,20,Chennai,Port Access Rd,0.817,8.5,1,0
2024-09-27,23,Chennai,Port Access Rd,0.585,25.7,0,0
2024-09-27,7,Guwahati,Airport Link,72.3,18.5,0,0
2024-09-27,10,Guwahati,Ring Road,0.309,40.5,1,0
2024-09-27,13,Guwahati,Port Access Rd,0.39,35.2,0,0
2024-09-27,17,Guwahati,Airport Link,36.8,40.6,0,0
2024-09-27,20,Guwahati,NH-44 Stretch,66.4,21.4,1,0
2024-09-27,23,Guwahati,Ring Road,0.318,35.1,0,0
2024-09-29,7,Hyderabad,IT Corridor,0.827,9.2,0,0
2024-09-29,10,Hyderabad,Central Market,0.256,46.3,0,0
2024-09-29,13,Hyderabad,NH-44 Stretch,0.592,24.6,0,0
2024-09-29,17,Hyderabad,Ring Road,0.634,18.0,0,0
2024-09-29,20,Hyderabad,Industrial Belt,50.6,28.8,1,0
2024-09-29,23,Hyderabad,IT Corridor,12.7,43.2,1,0
2024-09-29,7,Chennai,IT Corridor,0.698,20.3,0,0
2024-09-29,10,Chennai,IT Corridor,0.214,45.7,0,1
2024-09-29,13,Chennai,Old Town Bypass,24.2,43.8,0,0
2024-09-29,17,Chennai,Old Town Bypass,0.486,40.6,1,0
2024-09-29,20,Chennai,Central Market,0.533,21.0,0,0
2024-09-29,23,Chennai,Airport Link,46.2,36.5,0,0
2024-09-29,7,Gurugram,Central Market,0.479,28.3,0,0
2024-09-29,10,Gurugram,IT Corridor,0.268,,0,0
2024-09-29,13,Gurugram,Port Access Rd,36.9,38.2,1,0
2024-09-29,17,Gurugram,Airport Link,0.529,26.6,1,0
2024-09-29,20,Gurugram,Old Town Bypass,0.476,30.3,0,0
2024-09-29,23,Gurugram,NH-44 Stretch,0.183,47.6,0,0
2024-09-29,7,Bhubaneswar,Ring Road,62.3,19.7,0,0
2024-09-29,10,Bhubaneswar,Old Town Bypass,0.478,35.7,0,0
2024-09-29,13,Bhubaneswar,Central Market,0.505,26.7,0,0
2024-09-29,17,Bhubaneswar,Old Town Bypass,0.412,39.0,1,0
2024-09-29,20,Bhubaneswar,NH-44 Stretch,0.634,31.0,0,0
2024-09-29,23,Bhubaneswar,Airport Link,49.5,27.0,0,0
2024-09-29,7,Kolkata,Ring Road,0.464,30.9,0,0
2024-09-29,10,Kolkata,Old Town Bypass,0.155,48.8,0,0
2024-09-29,13,Kolkata,Port Access Rd,0.567,28.8,0,0
2024-09-29,17,Kolkata,IT Corridor,0.386,41.0,0,0
2024-09-29,20,Kolkata,Airport Link,48.9,31.5,1,0
2024-09-29,23,Kolkata,Port Access Rd,0.51,34.5,1,0
2024-09-29,7,Jaipur,Ring Road,0.552,24.9,1,0
2024-09-29,10,Jaipur,NH-44 Stretch,0.547,29.5,0,0
2024-09-29,13,Jaipur,IT Corridor,0.357,38.2,1,0
2024-09-29,17,Jaipur,Industrial Belt,69.4,19.9,1,1
2024-09-29,20,Jaipur,NH-44 Stretch,0.767,13.8,0,0
2024-09-29,23,Jaipur,Old Town Bypass,40.3,35.5,0,0
2024-09-29,7,Delhi,Airport Link,58.1,24.9,0,0
2024-09-29,10,Delhi,NH-44 Stretch,0.101,50.2,0,0
2024-09-29,13,Delhi,IT Corridor,0.26,45.0,0,0
2024-09-29,17,Delhi,Old Town Bypass,76.6,11.4,0,0
2024-09-29,20,Delhi,Old Town Bypass,0.746,22.6,1,0
2024-09-29,23,Delhi,Ring Road,0.35,45.1,0,0
2024-09-29,7,Lucknow,Old Town Bypass,0.716,22.8,0,0
2024-09-29,10,Lucknow,Old Town Bypass,0.332,42.0,0,1
2024-09-29,13,Lucknow,Industrial Belt,0.049,51.1,1,0
2024-09-29,17,Lucknow,Airport Link,0.554,24.9,0,0
2024-09-29,20,Lucknow,Ring Road,0.793,15.0,0,0
2024-09-29,23,Lucknow,Old Town Bypass,17.9,46.4,0,0
2024-09-29,7,Chandigarh,Old Town Bypass,0.764,18.9,0,0
2024-09-29,10,Chandigarh,NH-44 Stretch,0.03,56.6,0,1
2024-09-29,13,Chandigarh,Ring Road,51.7,29.8,1,0
2024-09-29,17,Chandigarh,IT Corridor,0.809,8.2,1,0
2024-09-29,20,Chandigarh,Central Market,75.5,23.3,0,0
2024-09-29,23,Chandigarh,Industrial Belt,0.586,29.8,1,0
2024-09-29,7,Coimbatore,Airport Link,82.0,9.1,0,0
2024-09-29,10,Coimbatore,Central Market,0.246,47.3,0,0
2024-09-29,13,Coimbatore,NH-44 Stretch,0.331,41.0,1,0
2024-09-29,17,Coimbatore,IT Corridor,0.628,15.3,0,0
2024-09-29,20,Coimbatore,Ring Road,63.5,24.7,0,0
2024-09-29,23,Coimbatore,NH-44 Stretch,0.122,53.9,0,0
2024-09-29,7,Nagpur,Industrial Belt,0.704,20.0,0,0
2024-09-29,10,Nagpur,IT Corridor,0.404,35.9,1,0
2024-09-29,13,Nagpur,Airport Link,64.6,23.0,0,0
2024-09-29,17,Nagpur,IT Corridor,0.472,28.7,0,0
2024-09-29,20,Nagpur,NH-44 Stretch,0.327,45.3,0,0
2024-09-29,23,Nagpur,Industrial Belt,0.6,21.7,0,0
2024-09-29,7,Guwahati,NH-44 Stretch,0.432,30.6,1,0
2024-09-29,10,Guwahati,Central Market,0.324,41.3,0,0
2024-09-29,13,Guwahati,IT Corridor,0.398,39.1,0,0
2024-09-29,17,Guwahati,Airport Link,0.446,unknown,0,0
2024-09-29,20,Guwahati,Airport Link,0.487,20.1,1,0
2024-09-29,23,Guwahati,Airport Link,24.5,43.2,0,0
2024-01-10,7,Chandigarh,Central Market,0.556,24.1,1,0
2024-01-10,10,Chandigarh,Old Town Bypass,0.179,48.1,0,0
2024-01-10,13,Chandigarh,Central Market,22.3,50.9,0,0
2024-01-10,17,Chandigarh,Ring Road,0.723,16.2,0,0
2024-01-10,20,Chandigarh,Industrial Belt,0.643,19.5,0,0
2024-01-10,23,Chandigarh,Port Access Rd,0.592,30.1,0,0
2024-01-10,7,Mumbai,Central Market,0.39,35.2,0,0
2024-01-10,10,Mumbai,NH-44 Stretch,0.366,43.6,1,0
2024-01-10,13,Mumbai,NH-44 Stretch,0.307,47.4,0,0
2024-01-10,17,Mumbai,Airport Link,0.857,4,1,0
2024-01-10,20,Mumbai,Airport Link,0.144,53.1,1,0
2024-01-10,23,Mumbai,Old Town Bypass,0.311,37.7,0,0
2024-01-10,7,Pune,Airport Link,0.432,35.6,0,0
2024-01-10,10,Pune,Central Market,0.329,36.0,0,0
2024-01-10,13,Pune,Port Access Rd,0.623,33.5,0,0
2024-01-10,17,Pune,NH-44 Stretch,63.3,22.8,1,0
2024-01-10,20,Pune,Industrial Belt,0.491,32.5,1,0
2024-01-10,23,Pune,NH-44 Stretch,0.408,33.9,0,0
2024-01-10,7,Visakhapatnam,Port Access Rd,0.459,27.6,0,0
2024-01-10,10,Visakhapatnam,Old Town Bypass,0.595,26.9,0,0
2024-01-10,13,Visakhapatnam,Industrial Belt,0.637,21.2,0,0
2024-01-10,17,Visakhapatnam,Industrial Belt,71.1,22.1,0,0
2024-01-10,20,Visakhapatnam,Port Access Rd,0.227,45.6,0,0
2024-01-10,23,Visakhapatnam,Port Access Rd,0.308,39.3,1,0
2024-01-10,7,Guwahati,Old Town Bypass,44.2,30.8,0,0
2024-01-10,10,Guwahati,Central Market,32.4,38.6,0,0
2024-01-10,13,Guwahati,Central Market,0.03,59.6,0,0
2024-01-10,17,Guwahati,Old Town Bypass,0.187,55.7,0,0
2024-01-10,20,Guwahati,Industrial Belt,0.62,25.2,0,0
2024-01-10,23,Guwahati,IT Corridor,0.227,47.0,0,0
2024-01-10,7,Nagpur,Industrial Belt,55.9,22.1,0,0
2024-01-10,10,Nagpur,Ring Road,21.7,48.5,0,0
2024-01-10,13,Nagpur,Central Market,0.502,34.0,0,0
2024-01-10,17,Nagpur,Airport Link,0.668,19.6,1,0
2024-01-10,20,Nagpur,IT Corridor,0.647,18.3,0,0
2024-01-10,23,Nagpur,Ring Road,0.212,50.1,0,0
2024-01-10,7,Madurai,Central Market,53.2,24.9,0,0
2024-01-10,10,Madurai,Airport Link,0.168,53.9,0,0
2024-01-10,13,Madurai,NH-44 Stretch,0.127,58.5,1,0
2024-01-10,17,Madurai,NH-44 Stretch,0.769,10.9,1,0
2024-01-10,20,Madurai,IT Corridor,0.695,,0,0
2024-01-10,23,Madurai,Industrial Belt,0.392,47.2,0,0
2024-01-10,7,Lucknow,Industrial Belt,0.518,34.4,0,0
2024-01-10,10,Lucknow,Airport Link,0.534,29.6,0,0
2024-01-10,13,Lucknow,Industrial Belt,11.9,55.1,1,0
2024-01-10,17,Lucknow,Ring Road,0.677,19.5,0,0
2024-01-10,20,Lucknow,Airport Link,0.64,21.1,0,0
2024-01-10,23,Lucknow,Industrial Belt,23.8,50.9,1,0
2024-01-10,7,Chennai,Industrial Belt,0.916,8.3,1,0
2024-01-10,10,Chennai,Airport Link,0.478,27.1,0,0
2024-01-10,13,Chennai,NH-44 Stretch,0.35,36.9,0,0
2024-01-10,17,Chennai,Industrial Belt,0.679,15.4,0,0
2024-01-10,20,Chennai,Airport Link,58.1,24.8,0,0
2024-01-10,23,Chennai,Ring Road,0.754,21.3,1,0
2024-01-10,7,Kochi,Central Market,58.4,23.0,1,0
2024-01-10,10,Kochi,IT Corridor,0.388,29.0,0,0
2024-01-10,13,Kochi,Port Access Rd,28.7,43.2,0,0
2024-01-10,17,Kochi,Port Access Rd,0.563,26.5,1,0
2024-01-10,20,Kochi,Ring Road,0.691,10.2,0,0
2024-01-10,23,Kochi,Old Town Bypass,0.505,30.8,0,0
2024-01-10,7,Bhubaneswar,Old Town Bypass,0.521,33.0,1,0
2024-01-10,10,Bhubaneswar,NH-44 Stretch,35.9,39.9,0,0
2024-01-10,13,Bhubaneswar,Port Access Rd,0.478,29.2,0,0
2024-01-10,17,Bhubaneswar,IT Corridor,0.585,31.6,0,0
2024-01-10,20,Bhubaneswar,NH-44 Stretch,0.51,29.8,0,0
2024-01-10,23,Bhubaneswar,Old Town Bypass,39.9,30.1,0,0
2024-01-10,7,Jaipur,NH-44 Stretch,0.484,30.2,0,0
2024-01-10,10,Jaipur,IT Corridor,0.217,54.2,0,0
2024-01-10,13,Jaipur,IT Corridor,0.387,43.4,1,0
2024-01-10,17,Jaipur,Airport Link,52.7,27.6,0,0
2024-01-10,20,Jaipur,Central Market,60.3,20.3,1,0
2024-01-10,23,Jaipur,Old Town Bypass,0.301,36.1,0,0
2024-03-10,7,Lucknow,Old Town Bypass,54.5,32.0,0,0
2024-03-10,10,Lucknow,Central Market,0.204,41.8,0,0
2024-03-10,13,Lucknow,Port Access Rd,16.5,46.5,0,0
2024-03-10,17,Lucknow,Port Access Rd,0.725,19.2,0,0
2024-03-10,20,Lucknow,NH-44 Stretch,0.486,35.0,0,0
2024-03-10,23,Lucknow,Central Market,0.38,40.1,0,0
2024-03-10,7,Mysuru,Ring Road,0.296,48.1,0,1
2024-03-10,10,Mysuru,Old Town Bypass,0.083,56.3,0,0
2024-03-10,13,Mysuru,Airport Link,0.586,23.1,0,0
2024-03-10,17,Mysuru,IT Corridor,0.452,29.9,0,0
2024-03-10,20,Mysuru,Port Access Rd,0.483,39.6,0,0
2024-03-10,23,Mysuru,Central Market,0.406,,0,0
2024-03-10,7,Kolkata,IT Corridor,0.333,34.3,0,0
2024-03-10,10,Kolkata,Airport Link,0.485,28.5,0,0
2024-03-10,13,Kolkata,Port Access Rd,0.138,51.4,0,0
2024-03-10,17,Kolkata,Airport Link,36.9,33.1,0,0
2024-03-10,20,Kolkata,NH-44 Stretch,0.51,40.1,0,0
2024-03-10,23,Kolkata,Old Town Bypass,0.03,56.1,0,0
2024-03-10,7,Chennai,NH-44 Stretch,0.524,28.7,0,0
2024-03-10,10,Chennai,Port Access Rd,0.379,,0,0
2024-03-10,13,Chennai,Old Town Bypass,0.283,43.2,0,0
2024-03-10,17,Chennai,Central Market,41.6,35.1,0,0
2024-03-10,20,Chennai,Central Market,0.458,29.0,0,0
2024-03-10,23,Chennai,NH-44 Stretch,0.281,47.3,0,0
2024-03-10,7,Mumbai,Central Market,0.433,42.5,1,0
2024-03-10,10,Mumbai,Industrial Belt,0.29,38.9,1,0
2024-03-10,13,Mumbai,Port Access Rd,28.2,43.3,0,0
2024-03-10,17,Mumbai,Industrial Belt,0.542,28.0,0,0
2024-03-10,20,Mumbai,Port Access Rd,0.586,22.7,0,0
2024-03-10,23,Mumbai,Ring Road,0.223,48.9,0,0
2024-03-10,7,Delhi,Ring Road,56.3,26.6,0,0
2024-03-10,10,Delhi,Old Town Bypass,0.293,35.9,0,0
2024-03-10,13,Delhi,Industrial Belt,0.465,34.6,0,0
2024-03-10,17,Delhi,Ring Road,0.556,25.7,0,0
2024-03-10,20,Delhi,Central Market,0.581,21.4,1,0
2024-03-10,23,Delhi,IT Corridor,0.381,31.4,0,0
2024-03-10,7,Chandigarh,Central Market,60.5,25.2,0,0
2024-03-10,10,Chandigarh,Port Access Rd,0.181,48.3,0,0
2024-03-10,13,Chandigarh,Old Town Bypass,0.501,27.8,1,1
2024-03-10,17,Chandigarh,Port Access Rd,0.487,26.6,1,0
2024-03-10,20,Chandigarh,Central Market,0.289,42.1,1,0
2024-03-10,23,Chandigarh,Ring Road,0.464,30.3,0,0
2024-03-10,7,Hyderabad,Old Town Bypass,0.674,12.5,0,0
2024-03-10,10,Hyderabad,IT Corridor,30.0,45.1,0,0
2024-03-10,13,Hyderabad,IT Corridor,24.1,47.1,1,1
2024-03-10,17,Hyderabad,Ring Road,0.514,31.6,0,0
2024-03-10,20,Hyderabad,Industrial Belt,0.648,18.4,0,0
2024-03-10,23,Hyderabad,Old Town Bypass,0.147,49.2,0,1
2024-03-10,7,Madurai,Industrial Belt,0.515,33.1,0,0
2024-03-10,10,Madurai,Industrial Belt,0.38,36.1,0,0
2024-03-10,13,Madurai,Port Access Rd,0.219,43.8,1,0
2024-03-10,17,Madurai,Airport Link,0.756,15.5,1,0
2024-03-10,20,Madurai,Port Access Rd,84.6,unknown,0,0
2024-03-10,23,Madurai,Ring Road,0.128,44.6,0,0
2024-03-10,7,Visakhapatnam,IT Corridor,0.704,16.4,0,0
2024-03-10,10,Visakhapatnam,Airport Link,0.385,31.4,0,0
2024-03-10,13,Visakhapatnam,NH-44 Stretch,43.1,28.8,0,0
2024-03-10,17,Visakhapatnam,NH-44 Stretch,82.4,11.6,0,0
2024-03-10,20,Visakhapatnam,Ring Road,0.52,27.6,1,0
2024-03-10,23,Visakhapatnam,Old Town Bypass,0.239,48.0,0,0
2024-03-10,7,Guwahati,NH-44 Stretch,33.6,39.2,0,0
2024-03-10,10,Guwahati,Airport Link,0.471,23.7,0,0
2024-03-10,13,Guwahati,IT Corridor,0.522,36.0,1,0
2024-03-10,17,Guwahati,NH-44 Stretch,0.574,30.5,0,0
2024-03-10,20,Guwahati,Ring Road,78.3,12.1,0,1
2024-03-10,23,Guwahati,Ring Road,33.4,35.0,0,0
2024-03-10,7,Kochi,Port Access Rd,37.1,38.3,0,0
2024-03-10,10,Kochi,Central Market,41.2,38.4,0,0
2024-03-10,13,Kochi,Old Town Bypass,0.831,12.6,0,0
2024-03-10,17,Kochi,NH-44 Stretch,0.83,6.6,0,0
2024-03-10,20,Kochi,Old Town Bypass,0.725,12.2,0,0
2024-03-10,23,Kochi,Industrial Belt,0.308,42.7,0,0
2024-05-10,7,Jaipur,IT Corridor,0.748,13.6,0,0
2024-05-10,10,Jaipur,Airport Link,0.245,50.1,0,0
2024-05-10,13,Jaipur,IT Corridor,0.26,44.4,0,0
2024-05-10,17,Jaipur,Ring Road,0.598,25.1,1,0
2024-05-10,20,Jaipur,Airport Link,0.518,24.9,0,0
2024-05-10,23,Jaipur,Industrial Belt,0.269,37.5,0,0
2024-05-10,7,Coimbatore,Ring Road,0.784,12.4,0,0
2024-05-10,10,Coimbatore,Ring Road,0.139,44.2,0,0
2024-05-10,13,Coimbatore,Ring Road,0.287,42.0,0,0
2024-05-10,17,Coimbatore,NH-44 Stretch,0.5,22.1,1,0
2024-05-10,20,Coimbatore,Port Access Rd,0.653,23.8,0,0
2024-05-10,23,Coimbatore,Ring Road,0.381,39.1,0,0
2024-05-10,7,Madurai,NH-44 Stretch,0.392,39.5,1,0
2024-05-10,10,Madurai,Industrial Belt,0.276,42.8,1,0
2024-05-10,13,Madurai,Central Market,22.0,46.3,0,0
2024-05-10,17,Madurai,Port Access Rd,0.401,33.1,1,0
2024-05-10,20,Madurai,Central Market,0.669,16.6,0,0
2024-05-10,23,Madurai,Airport Link,0.534,27.2,0,0
2024-05-10,7,Chennai,Industrial Belt,0.778,12.1,0,0
2024-05-10,10,Chennai,Old Town Bypass,0.43,33.5,1,0
2024-05-10,13,Chennai,Central Market,0.574,28.8,0,0
2024-05-10,17,Chennai,Central Market,0.482,34.1,0,1
2024-05-10,20,Chennai,Ring Road,70.9,11.4,0,0
2024-05-10,23,Chennai,Industrial Belt,0.14,53.0,0,0
2024-05-10,7,Chandigarh,Old Town Bypass,0.488,28.7,0,0
2024-05-10,10,Chandigarh,Industrial Belt,0.338,40.6,1,0
2024-05-10,13,Chandigarh,Industrial Belt,0.303,40.9,0,0
2024-05-10,17,Chandigarh,Ring Road,0.595,19.4,0,0
2024-05-10,20,Chandigarh,Port Access Rd,0.669,17.0,0,0
2024-05-10,23,Chandigarh,Airport Link,0.253,48.2,0,0
2024-05-10,7,Delhi,Central Market,0.713,23.9,0,0
2024-05-10,10,Delhi,Central Market,45.6,39.8,0,0
2024-05-10,13,Delhi,Ring Road,0.547,26.9,0,0
2024-05-10,17,Delhi,Old Town Bypass,0.664,16.8,0,0
2024-05-10,20,Delhi,Port Access Rd,0.567,30.0,0,0
2024-05-10,23,Delhi,Central Market,0.319,39.3,0,0
2024-05-10,7,Kolkata,Port Access Rd,35.3,41.0,1,0
2024-05-10,10,Kolkata,NH-44 Stretch,0.112,51.9,0,0
2024-05-10,13,Kolkata,NH-44 Stretch,0.285,38.1,0,0
2024-05-10,17,Kolkata,IT Corridor,30.9,43.9,0,0
2024-05-10,20,Kolkata,Ring Road,0.324,39.9,0,0
2024-05-10,23,Kolkata,Central Market,0.381,36.9,0,0
2024-05-10,7,Kochi,Industrial Belt,0.691,10.5,0,0
2024-05-10,10,Kochi,IT Corridor,0.524,29.5,0,0
2024-05-10,13,Kochi,Old Town Bypass,68.9,17.0,0,0
2024-05-10,17,Kochi,Ring Road,89.8,5.0,0,0
2024-05-10,20,Kochi,IT Corridor,0.609,31.1,0,0
2024-05-10,23,Kochi,Central Market,29.8,42.2,0,0
2024-05-10,7,Gurugram,Ring Road,0.555,  ,0,0
2024-05-10,10,Gurugram,Port Access Rd,3.0,57.6,0,0
2024-05-10,13,Gurugram,Old Town Bypass,0.422,26.3,0,0
2024-05-10,17,Gurugram,IT Corridor,45.2,37.3,0,0
2024-05-10,20,Gurugram,Ring Road,64.8,19.4,0,0
2024-05-10,23,Gurugram,Old Town Bypass,0.383,35.0,0,0
2024-05-10,7,Hyderabad,Port Access Rd,0.477,31.0,0,0
2024-05-10,10,Hyderabad,Port Access Rd,0.083,55.9,0,0
2024-05-10,13,Hyderabad,Ring Road,0.502,29.8,1,0
2024-05-10,17,Hyderabad,NH-44 Stretch,69.3,19.5,1,0
2024-05-10,20,Hyderabad,NH-44 Stretch,0.667,12.2,0,0
2024-05-10,23,Hyderabad,Port Access Rd,42.5,32.1,0,0
2024-05-10,7,Bhubaneswar,Ring Road,0.615,12.0,1,0
2024-05-10,10,Bhubaneswar,Central Market,0.608,18.1,0,0
2024-05-10,13,Bhubaneswar,Ring Road,38.4,36.7,1,0
2024-05-10,17,Bhubaneswar,Central Market,76.8,16.8,0,0
2024-05-10,20,Bhubaneswar,Old Town Bypass,0.415,28.4,0,0
2024-05-10,23,Bhubaneswar,Port Access Rd,0.6,22.2,1,0
2024-05-10,7,Guwahati,Ring Road,0.678,18.1,0,0
2024-05-10,10,Guwahati,Central Market,40.8,34.3,0,0
2024-05-10,13,Guwahati,Central Market,0.185,52.5,0,0
2024-05-10,17,Guwahati,Port Access Rd,0.544,25.8,1,0
2024-05-10,20,Guwahati,NH-44 Stretch,0.813,13.6,0,0
2024-05-10,23,Guwahati,Central Market,0.711,13.0,0,0
2024-07-10,7,Coimbatore,Industrial Belt,62.1,27.5,0,0
2024-07-10,10,Coimbatore,Industrial Belt,0.386,32.6,1,0
2024-07-10,13,Coimbatore,Port Access Rd,0.244,51.0,0,0
2024-07-10,17,Coimbatore,Old Town Bypass,0.572,24.6,0,0
2024-07-10,20,Coimbatore,Ring Road,0.548,31.5,0,0
2024-07-10,23,Coimbatore,Port Access Rd,0.584,33.0,0,0
2024-07-10,7,Nagpur,Airport Link,0.853,11.2,0,0
2024-07-10,10,Nagpur,Industrial Belt,0.284,42.9,0,0
2024-07-10,13,Nagpur,Industrial Belt,0.478,29.4,0,0
2024-07-10,17,Nagpur,Central Market,35.6,34.6,0,0
2024-07-10,20,Nagpur,NH-44 Stretch,0.602,27.1,0,0
2024-07-10,23,Nagpur,Ring Road,0.303,42.6,1,0
2024-07-10,7,Pune,Port Access Rd,0.36,32.7,1,0
2024-07-10,10,Pune,Ring Road,0.03,60.7,0,0
2024-07-10,13,Pune,Port Access Rd,0.347,37.8,0,0
2024-07-10,17,Pune,Central Market,0.588,31.7,0,0
2024-07-10,20,Pune,NH-44 Stretch,0.418,35.8,0,0
2024-07-10,23,Pune,Industrial Belt,0.639,16.1,0,0
2024-07-10,7,Chennai,Ring Road,0.382,33.9,0,0
2024-07-10,10,Chennai,NH-44 Stretch,0.281,41.5,0,0
2024-07-10,13,Chennai,Industrial Belt,0.255,44.2,0,0
2024-07-10,17,Chennai,Airport Link,0.498,34.3,0,0
2024-07-10,20,Chennai,Port Access Rd,0.703,18.7,0,0
2024-07-10,23,Chennai,Central Market,0.297,46.7,0,0
2024-07-10,7,Delhi,Airport Link,0.342,37.6,0,0
2024-07-10,10,Delhi,IT Corridor,0.304,39.6,0,0
2024-07-10,13,Delhi,NH-44 Stretch,0.837,5.9,0,0
2024-07-10,17,Delhi,Industrial Belt,0.607,20.2,0,0
2024-07-10,20,Delhi,NH-44 Stretch,0.962,4,0,0
2024-07-10,23,Delhi,Airport Link,28.8,45.0,1,0
2024-07-10,7,Kochi,Old Town Bypass,90.6,4,1,0
2024-07-10,10,Kochi,Airport Link,34.7,36.5,0,0
2024-07-10,13,Kochi,Old Town Bypass,0.4,33.1,0,0
2024-07-10,17,Kochi,Port Access Rd,0.856,4,0,0
2024-07-10,20,Kochi,NH-44 Stretch,0.836,9.7,0,0
2024-07-10,23,Kochi,IT Corridor,0.566,22.4,1,0
2024-07-10,7,Jaipur,Ring Road,0.475,,0,0
2024-07-10,10,Jaipur,Port Access Rd,0.083,58.1,0,0
2024-07-10,13,Jaipur,Ring Road,0.367,34.7,0,0
2024-07-10,17,Jaipur,Old Town Bypass,47.0,35.0,0,0
2024-07-10,20,Jaipur,Central Market,0.389,,0,0
2024-07-10,23,Jaipur,Old Town Bypass,0.03,65.0,0,0
2024-07-10,7,Kolkata,Old Town Bypass,0.755,8.6,1,0
2024-07-10,10,Kolkata,Old Town Bypass,0.13,50.2,0,0
2024-07-10,13,Kolkata,IT Corridor,55.0,24.2,0,0
2024-07-10,17,Kolkata,Industrial Belt,0.546,34.1,1,0
2024-07-10,20,Kolkata,Old Town Bypass,62.4,,0,0
2024-07-10,23,Kolkata,Ring Road,0.39,36.3,1,0
2024-07-10,7,Gurugram,IT Corridor,0.492,36.3,1,0
2024-07-10,10,Gurugram,Industrial Belt,33.6,39.6,1,0
2024-07-10,13,Gurugram,Old Town Bypass,0.437,33.3,1,0
2024-07-10,17,Gurugram,NH-44 Stretch,0.745,24.1,0,0
2024-07-10,20,Gurugram,NH-44 Stretch,37.7,36.3,0,0
2024-07-10,23,Gurugram,Industrial Belt,49.9,26.7,0,0
2024-07-10,7,Bengaluru,Industrial Belt,0.26,44.3,0,0
2024-07-10,10,Bengaluru,Old Town Bypass,0.053,56.4,0,0
2024-07-10,13,Bengaluru,Old Town Bypass,0.219,48.3,0,0
2024-07-10,17,Bengaluru,IT Corridor,0.639,19.9,0,0
2024-07-10,20,Bengaluru,Ring Road,0.482,31.5,0,0
2024-07-10,23,Bengaluru,NH-44 Stretch,0.092,49.9,0,0
2024-07-10,7,Ahmedabad,NH-44 Stretch,0.52,23.5,0,0
2024-07-10,10,Ahmedabad,Port Access Rd,0.363,34.8,1,0
2024-07-10,13,Ahmedabad,NH-44 Stretch,0.57,31.9,0,0
2024-07-10,17,Ahmedabad,Central Market,0.757,8.1,0,0
2024-07-10,20,Ahmedabad,Ring Road,0.5,26.7,0,0
2024-07-10,23,Ahmedabad,Port Access Rd,20.7,46.9,0,0
2024-07-10,7,Madurai,Old Town Bypass,0.396,35.2,0,0
2024-07-10,10,Madurai,NH-44 Stretch,44.0,31.5,0,0
2024-07-10,13,Madurai,NH-44 Stretch,0.81,7.3,0,0
2024-07-10,17,Madurai,Ring Road,0.616,18.9,1,0
2024-07-10,20,Madurai,Industrial Belt,35.2,35.4,1,0
2024-07-10,23,Madurai,Old Town Bypass,0.357,38.6,0,0
2024-09-10,7,Kochi,Industrial Belt,0.623,22.6,1,0
2024-09-10,10,Kochi,Port Access Rd,33.4,38.9,0,0
2024-09-10,13,Kochi,Industrial Belt,0.335,34.0,1,0
2024-09-10,17,Kochi,NH-44 Stretch,69.4,24.8,0,0
2024-09-10,20,Kochi,Airport Link,35.8,39.6,0,0
2024-09-10,23,Kochi,Port Access Rd,0.467,35.2,0,0
2024-09-10,7,Hyderabad,Airport Link,0.387,32.5,0,0
2024-09-10,10,Hyderabad,Old Town Bypass,0.591,22.2,0,0
2024-09-10,13,Hyderabad,NH-44 Stretch,10.5,59.5,0,0
2024-09-10,17,Hyderabad,Port Access Rd,0.669,17.5,0,0
2024-09-10,20,Hyderabad,Airport Link,67.8,18.7,1,0
2024-09-10,23,Hyderabad,IT Corridor,0.342,43.4,0,0
2024-09-10,7,Bengaluru,Industrial Belt,0.419,31.5,0,0
2024-09-10,10,Bengaluru,Central Market,0.197,49.4,0,0
2024-09-10,13,Bengaluru,NH-44 Stretch,0.488,28.4,0,0
2024-09-10,17,Bengaluru,Central Market,0.287,49.5,0,0
2024-09-10,20,Bengaluru,Industrial Belt,0.74,11.8,0,0
2024-09-10,23,Bengaluru,Ring Road,19.6,45.4,0,0
2024-09-10,7,Chandigarh,Port Access Rd,0.533,26.3,1,0
2024-09-10,10,Chandigarh,Industrial Belt,54.9,29.9,0,0
2024-09-10,13,Chandigarh,Old Town Bypass,0.662,16.6,0,1
2024-09-10,17,Chandigarh,Central Market,0.559,28.7,0,0
2024-09-10,20,Chandigarh,Port Access Rd,0.625,10.7,0,0
2024-09-10,23,Chandigarh,Industrial Belt,0.131,56.2,0,0
2024-09-10,7,Nagpur,Ring Road,0.696,18.6,0,0
2024-09-10,10,Nagpur,Airport Link,0.426,,1,0
2024-09-10,13,Nagpur,Central Market,0.51,29.1,0,0
2024-09-10,17,Nagpur,Old Town Bypass,0.736,9.8,0,0
2024-09-10,20,Nagpur,NH-44 Stretch,0.764,12.6,0,0
2024-09-10,23,Nagpur,Industrial Belt,0.182,45.4,1,0
