review_id,order_id,product_id,customer_id,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,delivery_mode_experienced,sentiment_label
REV-006780,ORD-000173,PRD-00054,CUST-02355,1.0,Bad experience,Drone dropped parcel in wrong spot Rider was rude on call,2024-02-25 16:31:00,0,50,Drone,neg
REV-001132,ORD-000539,PRD-00610,CUST-02791,4.0,,"Packaging was excellent, product intact Tracking updates were accurate",2024-02-07 13:17:00,1,38,Drone,pos
REV-005685,ORD-014255,PRD-00273,CUST-03337,4.0,Delivery feedback,Rider was polite and on time Great experience overall 👍,2024-01-21 19:00:00,0,,Van,pos
REV-008638,ORD-007855,PRD-00353,CUST-02014,5.0,Good,Rider was polite and on time Delivery was faster than promised,2025-05-23 08:58:00,1,13,Truck,pos
REV-010792,ORD-000488,PRD-00249,CUST-03607,5.0,Bad experience,Drone drop was smooth and quick Rider was polite and on time,2024-07-10 20:44:00,0,27,Truck,pos
REV-003170,ORD-013003,PRD-00665,CUST-02404,4.0,Bad experience,Rider was polite and on time Drone drop was smooth and quick,2024-01-01 21:12:00,0,,Drone,pos
REV-009255,ORD-008987,PRD-00229,CUST-00892,2.0,Bad experience,Drone dropped parcel in wrong spot Rider was rude on call,2024-05-03 09:44:00,0,48,Drone,neg
REV-000439,ORD-009919,PRD-00229,CUST-02535,5.0,,Rider was polite and on time Drone drop was smooth and quick,2024-09-25 17:00:00,0,18,,pos
REV-003129,ORD-012617,PRD-00802,CUST-02849,1.0,Good,Package arrived damaged No tracking updates at all,2025-10-03 19:58:00,0,,Van,neg
REV-003882,ORD-007277,PRD-00515,CUST-01889,3.0,Delivery feedback,"Delivery was okay, nothing special Reached on time but packaging was weak",2025-01-20 08:17:00,0,48,Truck,neu
REV-003779,ORD-006412,PRD-00414,CUST-01120,5.0,Delivery feedback,Great experience overall 👍 Drone drop was smooth and quick,2024-09-14 13:17:00,1,75,Truck,pos
REV-011390,ORD-010440,PRD-00253,CUST-01932,2.0,,Drone dropped parcel in wrong spot Rider was rude on call,2024-09-11 11:44:00,0,,Drone,neg
REV-005423,ORD-006818,PRD-00177,CUST-02351,3.0,Bad experience,"Product fine, delivery slow Delivery was okay, nothing special",2024-05-01 09:58:00,1,63,Van,neu
REV-000449,ORD-001383,PRD-00337,CUST-00073,2.0,Delivery feedback,Package arrived damaged Rider was rude on call,2024-11-21 12:58:00,1,,Drone,neg
REV-007354,ORD-005371,PRD-00833,CUST-03394,2.0,,No tracking updates at all Package arrived damaged,2025-01-05 16:23:00,0,3,,neg
REV-003405,ORD-013256,PRD-00790,CUST-01204,4.0,,Great experience overall 👍 Drone drop was smooth and quick,2025-06-11 09:58:00,1,19,Bike,pos
REV-007250,ORD-005761,PRD-00169,CUST-03602,1.0,Bad experience,No tracking updates at all Delivery was 2 days late,2024-03-29 16:44:00,1,1,Bike,neg
REV-009604,ORD-012769,PRD-00010,CUST-00140,5.0,,Rider was polite and on time Delivery was faster than promised,2024-11-08 15:05:00,0,,Drone,pos
REV-010922,ORD-006744,PRD-00065,CUST-03205,2.0,Delivery feedback,Drone dropped parcel in wrong spot Delivery was 2 days late,2025-05-04 06:05:00,0,65,Van,neg
REV-006739,ORD-005458,PRD-00123,CUST-01663,4.0,Bad experience,Drone drop was smooth and quick Great experience overall 👍,2025-04-02 13:05:00,0,89,Bike,pos
REV-006083,ORD-001275,PRD-00041,CUST-03875,4.0,Good,Tracking updates were accurate Rider was polite and on time,2024-01-15 10:05:00,1,43,Drone,pos
REV-009284,ORD-001743,PRD-00368,CUST-01953,1.0,Good,Delivery was 2 days late Rider was rude on call,2025-01-07 00:00:00,1,12,Bike,neg
REV-003790,ORD-012790,PRD-00302,CUST-03051,1.0,Delivery feedback,Item missing from the box Package arrived damaged,2024-07-28 07:31:00,1,64,,neg
REV-009073,ORD-007791,PRD-00031,CUST-03391,3.0,Bad experience,Average experience Reached on time but packaging was weak,2024-06-12 19:12:00,1,,,neu
REV-006047,ORD-003565,PRD-00482,CUST-04811,4.0,,Delivery was faster than promised Tracking updates were accurate 🚚💨,2025-02-07 16:44:00,1,70,Bike,pos
REV-002219,ORD-000323,PRD-00713,CUST-04578,3.0,Delivery feedback,Reached on time but packaging was weak Average experience worst 😡,2024-11-14 11:44:00,1,62,Bike,neu
REV-010504,ORD-001728,PRD-00275,CUST-01733,5.0,,Drone drop was smooth and quick Rider was polite and on time,2025-06-01 06:00:00,1,29,Drone,pos
REV-009002,ORD-008089,PRD-00331,CUST-00797,5.0,,Tracking updates were accurate Great experience overall 👍,2025-04-05 10:31:00,1,,Van,pos
REV-002355,ORD-002427,PRD-00576,CUST-00593,1.0,Bad experience,Rider was rude on call Drone dropped parcel in wrong spot,2025-01-25 21:17:00,1,,Drone,neg
REV-009098,ORD-011354,PRD-00112,CUST-00805,4.0,Good,Tracking updates were accurate Delivery was faster than promised,2024-08-11 07:23:00,1,38,Van,pos
REV-009492,ORD-012777,PRD-00495,CUST-02836,5.0,Good,Drone drop was smooth and quick Tracking updates were accurate,2024-08-11 06:12:00,0,23,Bike,pos
REV-006778,ORD-011953,PRD-00685,CUST-01506,3.0,Delivery feedback,"Reached on time but packaging was weak Product fine, delivery slow",2025-06-21 08:17:00,1,36,Drone,neu
REV-007427,ORD-011998,PRD-00253,CUST-04670,1.0,Bad experience,No tracking updates at all Delivery was 2 days late,2024-04-06 18:44:00,1,37,Bike,neg
REV-005955,ORD-005159,PRD-00351,CUST-03228,3.0,,Reached on time but packaging was weak Average experience,2025-06-14 10:23:00,0,1,Truck,neu
REV-008258,ORD-008870,PRD-00422,CUST-03709,3.0,Delivery feedback,"Delivery was okay, nothing special Product fine, delivery slow",2025-02-27 09:44:00,1,89,,neu
REV-007571,ORD-006731,PRD-00358,CUST-01315,4.0,,Drone drop was smooth and quick Delivery was faster than promised,2024-07-05 07:17:00,1,,Bike,pos
REV-009527,ORD-003172,PRD-00708,CUST-04700,4.0,Good,Great experience overall 👍 Tracking updates were accurate,2024-11-28 18:05:00,0,61,Bike,pos
REV-003900,ORD-012804,PRD-00307,CUST-01551,5.0,,Great experience overall 👍 Tracking updates were accurate,2024-03-04 17:17:00,1,62,Drone,pos
REV-005270,ORD-001391,PRD-00415,CUST-04630,1.0,,Drone dropped parcel in wrong spot No tracking updates at all,2024-05-17 21:44:00,1,,Drone,neg
REV-006332,ORD-011125,PRD-00083,CUST-00581,1.0,,Rider was rude on call Delivery was 2 days late,2024-04-29 18:44:00,1,3,Drone,neg
REV-005192,ORD-011827,PRD-00587,CUST-03859,3.0,,"Average experience Delivery was okay, nothing special",2025-05-02 12:23:00,1,,Bike,neu
REV-007876,ORD-008867,PRD-00644,CUST-00595,5.0,Delivery feedback,Rider was polite and on time Great experience overall 👍,2024-04-30 19:00:00,1,,,pos
REV-005167,ORD-006953,PRD-00211,CUST-02962,4.0,Delivery feedback,"Packaging was excellent, product intact Delivery was faster than promised",2025-03-06 17:31:00,1,,Truck,pos
REV-006344,ORD-011075,PRD-00744,CUST-03225,3.0,,"Average experience Delivery was okay, nothing special",2025-05-02 00:00:00,1,15,Bike,neu
REV-009589,ORD-011869,PRD-00588,CUST-02498,1.0,Bad experience,Drone dropped parcel in wrong spot No tracking updates at all,2024-06-26 00:00:00,0,71,Drone,neg
REV-011081,ORD-013218,PRD-00716,CUST-04660,2.0,Bad experience,Delivery was 2 days late Drone dropped parcel in wrong spot,2024-09-06 00:00:00,1,33,Drone,neg
REV-008903,ORD-000784,PRD-00787,CUST-03745,4.0,Delivery feedback,Drone drop was smooth and quick Delivery was faster than promised,2024-10-20 07:00:00,1,23,Bike,pos
REV-010839,ORD-009011,PRD-00067,CUST-03961,5.0,Delivery feedback,"Delivery was faster than promised Packaging was excellent, product intact",2025-03-26 00:00:00,0,1,Drone,pos
REV-008632,ORD-009898,PRD-00346,CUST-04572,1.0,,Rider was rude on call No tracking updates at all,2024-03-02 11:31:00,0,45,Van,neg
REV-004361,ORD-012527,PRD-00018,CUST-00920,4.0,,Drone drop was smooth and quick Delivery was faster than promised,2024-07-30 07:58:00,0,,Truck,pos
REV-003125,ORD-002657,PRD-00441,CUST-02919,5.0,,Drone drop was smooth and quick Delivery was faster than promised,2025-01-07 15:12:00,0,63,Bike,pos
REV-006230,ORD-005253,PRD-00792,CUST-04192,3.0,Good,"Reached on time but packaging was weak Delivery was okay, nothing special",2025-03-13 14:12:00,1,7,Drone,neu
REV-001778,ORD-006111,PRD-00671,CUST-04525,5.0,,Great experience overall 👍 Drone drop was smooth and quick,2024-10-01 21:05:00,1,55,Drone,pos
REV-001491,ORD-009868,PRD-00124,CUST-04439,4.0,Good,Rider was polite and on time Great experience overall 👍,2024-10-04 16:31:00,0,83,,pos
REV-002698,ORD-008680,PRD-00810,CUST-03259,3.0,Delivery feedback,"Average experience Delivery was okay, nothing special",2024-12-10 08:00:00,0,66,Bike,neu
REV-010020,ORD-011116,PRD-00427,CUST-04401,3.0,Delivery feedback,"Delivery was okay, nothing special Reached on time but packaging was weak",2025-06-25 19:05:00,0,46,Drone,neu
REV-005918,ORD-004060,PRD-00328,CUST-00834,4.0,Delivery feedback,"Delivery was faster than promised Packaging was excellent, product intact",2024-07-15 11:44:00,0,,Van,pos
REV-005861,ORD-008539,PRD-00587,CUST-03273,4.0,,Tracking updates were accurate Rider was polite and on time,2024-04-04 20:23:00,1,72,Van,pos
REV-010501,ORD-002745,PRD-00466,CUST-02183,2.0,,Package arrived damaged No tracking updates at all,2024-04-22 15:23:00,0,,,neg
REV-004119,ORD-009759,PRD-00532,CUST-00101,1.0,Delivery feedback,Item missing from the box Drone dropped parcel in wrong spot,2024-01-07 14:58:00,0,48,Bike,neg
REV-001126,ORD-010152,PRD-00144,CUST-04528,3.0,Bad experience,"Delivery was okay, nothing special Reached on time but packaging was weak",2024-10-30 09:17:00,0,17,Van,neu
REV-005107,ORD-000880,PRD-00186,CUST-04192,4.0,Bad experience,Great experience overall 👍 Delivery was faster than promised,2024-04-03 12:58:00,1,43,,pos
REV-011884,ORD-010383,PRD-00624,CUST-04257,4.0,Delivery feedback,"Packaging was excellent, product intact Tracking updates were accurate",2024-12-24 06:31:00,1,70,Drone,pos
REV-000154,ORD-010823,PRD-00723,CUST-03348,3.0,,"Product fine, delivery slow Delivery was okay, nothing special",2024-05-24 21:05:00,0,,Truck,neu
REV-007385,ORD-009674,PRD-00097,CUST-01618,5.0,Good,"Packaging was excellent, product intact Drone drop was smooth and quick 🚚💨",2024-04-12 20:58:00,1,,Drone,pos
REV-004186,ORD-000598,PRD-00580,CUST-00078,1.0,,Item missing from the box Rider was rude on call,2025-01-28 13:05:00,0,,Drone,neg
REV-007212,ORD-001004,PRD-00823,CUST-01195,4.0,Bad experience,Delivery was faster than promised Rider was polite and on time,2024-08-29 14:00:00,1,32,Van,pos
REV-002354,ORD-001284,PRD-00627,CUST-01723,3.0,Bad experience,"Product fine, delivery slow Reached on time but packaging was weak",2024-08-23 21:00:00,1,86,Truck,neu
REV-010848,ORD-013134,PRD-00137,CUST-01851,5.0,Good,Great experience overall 👍 Rider was polite and on time,2025-04-28 17:12:00,0,13,,pos
REV-006367,ORD-006865,PRD-00526,CUST-03409,3.0,Good,"Product fine, delivery slow Delivery was okay, nothing special",2024-03-29 07:23:00,0,18,Drone,neu
REV-010219,ORD-004217,PRD-00144,CUST-03638,4.0,,Tracking updates were accurate Delivery was faster than promised,2024-03-09 09:44:00,0,74,,pos
REV-000640,ORD-003066,PRD-00680,CUST-03253,5.0,,Rider was polite and on time Delivery was faster than promised,2024-01-15 16:00:00,1,,Drone,pos
REV-006358,ORD-008019,PRD-00097,CUST-04434,3.0,,"Product fine, delivery slow Delivery was okay, nothing special",2025-03-02 19:44:00,1,32,,neu
REV-008185,ORD-007252,PRD-00597,CUST-04830,5.0,Bad experience,"Packaging was excellent, product intact Great experience overall 👍",2024-03-26 21:12:00,1,42,,pos
REV-009737,ORD-000901,PRD-00206,CUST-01360,2.0,,Drone dropped parcel in wrong spot Rider was rude on call,2024-07-22 10:23:00,1,19,Drone,neg
REV-008206,ORD-014008,PRD-00363,CUST-01182,5.0,Delivery feedback,Tracking updates were accurate Rider was polite and on time,2025-03-23 15:58:00,1,75,,pos
REV-009042,ORD-008629,PRD-00471,CUST-02816,3.0,Delivery feedback,Average experience Reached on time but packaging was weak,2025-06-01 06:05:00,0,48,Drone,neu
REV-003720,ORD-012561,PRD-00591,CUST-00827,3.0,Delivery feedback,"Reached on time but packaging was weak Product fine, delivery slow",2024-07-08 09:05:00,0,9,Bike,neu
REV-000187,ORD-005328,PRD-00311,CUST-02537,4.0,,Delivery was faster than promised Great experience overall 👍,2024-06-19 17:58:00,0,78,Drone,pos
REV-006862,ORD-004027,PRD-00373,CUST-01301,5.0,,Rider was polite and on time Great experience overall 👍,2025-05-13 00:00:00,1,58,Truck,pos
REV-011478,ORD-009994,PRD-00317,CUST-01300,3.0,Good,"Product fine, delivery slow Reached on time but packaging was weak",2024-10-11 16:23:00,0,77,Bike,neu
REV-011663,ORD-012207,PRD-00469,CUST-04895,1.0,,Rider was rude on call Item missing from the box,2024-07-11 06:58:00,1,,Drone,neg
REV-009545,ORD-009424,PRD-00170,CUST-02572,4.0,,Delivery was faster than promised Drone drop was smooth and quick,2024-09-13 19:31:00,1,15,Drone,pos
REV-005175,ORD-002597,PRD-00020,CUST-00663,4.0,Delivery feedback,Drone drop was smooth and quick Great experience overall 👍,2024-01-17 11:00:00,1,,Drone,pos
REV-001447,ORD-012646,PRD-00178,CUST-03688,5.0,Bad experience,Tracking updates were accurate Rider was polite and on time,2024-12-21 15:05:00,1,80,Truck,pos
REV-006304,ORD-004624,PRD-00275,CUST-04502,3.0,Good,"Average experience Delivery was okay, nothing special",2024-02-06 14:05:00,1,,Drone,neu
REV-006704,ORD-014216,PRD-00590,CUST-02243,5.0,,Tracking updates were accurate Rider was polite and on time,2025-06-02 00:00:00,1,68,Drone,pos
REV-008837,ORD-003604,PRD-00285,CUST-03282,3.0,Bad experience,"Product fine, delivery slow Delivery was okay, nothing special",2024-10-28 20:58:00,0,,,neu
REV-011649,ORD-000006,PRD-00418,CUST-02983,4.0,Good,"Packaging was excellent, product intact Rider was polite and on time",2024-02-04 09:44:00,1,65,Drone,pos
REV-001062,ORD-012866,PRD-00667,CUST-04874,5.0,,Tracking updates were accurate Delivery was faster than promised,2025-03-14 14:23:00,0,,Bike,pos
REV-001442,ORD-010068,PRD-00138,CUST-03722,3.0,Good,"Product fine, delivery slow Reached on time but packaging was weak बहुत अच्छा",2024-10-02 12:58:00,1,51,Drone,neu
REV-008805,ORD-001028,PRD-00637,CUST-00659,3.0,,Average experience Reached on time but packaging was weak,2024-10-01 19:12:00,1,,,neu
REV-001345,ORD-001456,PRD-00255,CUST-03079,3.0,Delivery feedback,"Product fine, delivery slow Reached on time but packaging was weak 🚚💨",2024-01-21 07:00:00,1,38,Drone,neu
REV-010707,ORD-008857,PRD-00164,CUST-00161,3.0,Delivery feedback,"Product fine, delivery slow Delivery was okay, nothing special",2024-11-29 14:12:00,0,,Bike,neu
REV-004519,ORD-014426,PRD-00569,CUST-04606,3.0,Bad experience,"Product fine, delivery slow Delivery was okay, nothing special",2024-12-06 14:31:00,0,59,Truck,neu
REV-009324,ORD-005138,PRD-00186,CUST-03363,2.0,,No tracking updates at all Package arrived damaged,2025-11-05 18:44:00,1,25,Bike,neg
REV-000646,ORD-000944,PRD-00256,CUST-04259,2.0,Bad experience,No tracking updates at all Delivery was 2 days late,2024-06-14 00:00:00,1,37,Van,neg
REV-008179,ORD-004563,PRD-00395,CUST-02474,3.0,Bad experience,"Delivery was okay, nothing special Product fine, delivery slow மிக நன்று",2025-03-18 09:12:00,1,,Truck,neu
REV-004887,ORD-008161,PRD-00315,CUST-03852,3.0,Bad experience,"Average experience Delivery was okay, nothing special",2024-02-24 21:17:00,0,88,Van,neu
REV-004584,ORD-008859,PRD-00590,CUST-04187,2.0,,Package arrived damaged Rider was rude on call,2024-05-08 21:44:00,1,83,Truck,neg
REV-009317,ORD-013419,PRD-00681,CUST-04254,5.0,,"Great experience overall 👍 Packaging was excellent, product intact",2024-12-25 08:31:00,0,23,Drone,pos
REV-007496,ORD-007998,PRD-00815,CUST-00815,1.0,,Package arrived damaged Item missing from the box,2025-03-15 10:17:00,1,,Drone,neg
REV-000290,ORD-003279,PRD-00074,CUST-00403,5.0,Bad experience,,2024-01-19 12:12:00,1,,,pos
REV-007757,ORD-011652,PRD-00756,CUST-02692,2.0,Bad experience,Rider was rude on call Item missing from the box,2024-03-04 21:17:00,0,,Bike,neg
REV-009021,ORD-004027,PRD-00804,CUST-00863,4.0,,Delivery was faster than promised Great experience overall 👍,2025-08-02 13:05:00,1,43,Drone,pos
REV-007299,ORD-003172,PRD-00303,CUST-02597,5.0,Delivery feedback,Rider was polite and on time Tracking updates were accurate,2024-05-22 16:17:00,0,0,Drone,pos
REV-011933,ORD-008519,PRD-00044,CUST-00624,2.0,Bad experience,Delivery was 2 days late Drone dropped parcel in wrong spot,2024-12-07 19:12:00,1,20,,neg
REV-011737,ORD-006918,PRD-00053,CUST-02959,1.0,,Rider was rude on call No tracking updates at all,2025-06-10 21:23:00,0,58,Truck,neg
REV-004448,ORD-011088,PRD-00486,CUST-04836,5.0,Delivery feedback,"Drone drop was smooth and quick Packaging was excellent, product intact",2025-04-13 14:17:00,1,36,Drone,pos
REV-002986,ORD-000620,PRD-00288,CUST-04974,3.0,Good,"Product fine, delivery slow Average experience",2025-03-28 16:44:00,1,22,Bike,neu
REV-010293,ORD-004540,PRD-00783,CUST-01494,4.0,Bad experience,Drone drop was smooth and quick Great experience overall 👍,2024-03-23 17:17:00,0,,,pos
REV-008458,ORD-013884,PRD-00747,CUST-02423,5.0,Good,"Great experience overall 👍 Packaging was excellent, product intact",2024-09-26 08:58:00,0,90,Drone,pos
REV-004428,ORD-001021,PRD-00332,CUST-04377,1.0,Good,Item missing from the box Rider was rude on call,2024-05-22 14:44:00,0,61,Bike,neg
REV-005775,ORD-011769,PRD-00776,CUST-00499,4.0,,Drone drop was smooth and quick Tracking updates were accurate,2025-06-22 08:44:00,1,87,Bike,pos
REV-008337,ORD-007146,PRD-00033,CUST-04518,3.0,,Reached on time but packaging was weak Average experience,2025-09-02 09:00:00,1,90,Drone,neu
REV-011922,ORD-007366,PRD-00458,CUST-01356,2.0,,Drone dropped parcel in wrong spot Package arrived damaged,2024-11-27 14:12:00,0,72,,neg
REV-000774,ORD-008565,PRD-00499,CUST-03016,2.0,Delivery feedback,Delivery was 2 days late Package arrived damaged,2025-10-06 18:17:00,1,55,Bike,neg
REV-005795,ORD-014638,PRD-00425,CUST-04940,4.0,Good,Great experience overall 👍 Rider was polite and on time,2024-10-13 10:00:00,0,,Truck,pos
REV-003562,ORD-009997,PRD-00578,CUST-02185,3.0,,"Delivery was okay, nothing special Reached on time but packaging was weak",2024-11-20 15:58:00,1,,Drone,neu
REV-008291,ORD-012608,PRD-00604,CUST-01797,5.0,Delivery feedback,Rider was polite and on time Drone drop was smooth and quick,2024-02-07 13:58:00,0,0,Van,pos
REV-001440,ORD-004318,PRD-00553,CUST-00494,3.0,Delivery feedback,Average experience Reached on time but packaging was weak,2025-01-26 19:05:00,1,22,,neu
REV-011096,ORD-003319,PRD-00657,CUST-04349,3.0,,Reached on time but packaging was weak Average experience,2024-01-09 15:58:00,0,,Van,neu
REV-001893,ORD-008252,PRD-00543,CUST-02777,2.0,,Rider was rude on call Delivery was 2 days late,2024-05-25 00:00:00,1,83,Drone,neg
REV-010579,ORD-014433,PRD-00290,CUST-03447,5.0,Good,Drone drop was smooth and quick Tracking updates were accurate,2025-05-24 07:58:00,1,54,Drone,pos
REV-002174,ORD-013225,PRD-00282,CUST-00376,5.0,Delivery feedback,,2024-02-01 09:17:00,0,25,Van,pos
