log_id,order_id,event_seq,event_type,event_timestamp,hub_code,vehicle_id,scanned_by_emp,location_city,remarks,exception_code
LOG-0038353,ORD-007312,5.0,OUT_FOR_DELIVERY,2024-12-14 10:06:18,HUB-JAI,VEH-0666,EMP-0043,Mumbai,"Address unclear,
rider called customer twice",EX-01
LOG-0011883,ORD-002271,3.0,IN TRANSIT,2025-01-13 03:05:35,HUB-KOC,VEH-0487,EMP-0808,Kochi,OK,EX-12
LOG-0062554,ORD-011927,4.0,OUT_FOR_DELIVERY,2025-03-20 16:54:57,HUB-MUM,VEH-0646,EMP-1172,Bhubaneswar,"Consignee said ""call before arrival""",
LOG-0019301,ORD-003680,4.0,OUT_FOR_DELIVERY,2024-09-26 08:06:19,HUB-MUM,VEH-0164,EMP-0846,Ahmedabad,,
LOG-0021217,ORD-004044,1.0,ORDER_PLACED,2024-07-22 13:18:33,HUB-CHA,VEH-0716,EMP-0457,Visakhapatnam,"Customer unavailable, left with security",
LOG-0052230,ORD-009961,1.0,ORDER_PLACED,2024-12-09 10:10:00,HUB-MAD,VEH-0057,EMP-0301,Kochi,Weather hold - heavy rain at hub,
LOG-0042848,ORD-008170,2.0,PICKED_UP,2024-03-24 21:52:55,HUB-NAG,VEH-0665,EMP-0760,Ahmedabad,"Address unclear,
rider called customer twice",
LOG-0029813,ORD-005688,1.0,ORDER_PLACED,2025-02-13 18:36:25,HUB-CHE,VEH-0522,EMP-1015,Nagpur,Weather hold - heavy rain at hub,
LOG-0016938,ORD-003227,1.0,ORDER_PLACED,2025-01-22 20:24:00,HUB-CHE,VEH-0612,EMP-1023,Delhi,Handed over to last-mile partner,
LOG-0054567,ORD-010407,2.0,PICKED_UP,2024-06-09 06:39:41,HUB-JAI,VEH-0252,EMP-0085,Coimbatore,,
LOG-0050031,ORD-009539,4.0,DELIVERED,2025-05-22 05:33:54,HUB-LUC,VEH-0644,EMP-0297,Jaipur,"Drone aborted landing, obstacle detected",
LOG-0075185,ORD-014323,2.0,PICKED_UP,2024-02-14 08:25:00,HUB-KOL,VEH-0547,EMP-0479,Lucknow,"Drone aborted landing, obstacle detected",EX-12
LOG-0025875,ORD-004935,3.0,IN_TRANSIT,2024-12-04 19:39:06,HUB-MAD,VEH-0405,EMP-0747,Ahmedabad,,
LOG-0074268,ORD-014149,1.0,ORDER_PLACED,2024-05-13 10:31:15,HUB-NAG,VEH-0532,EMP-0706,Lucknow,,
LOG-0048707,ORD-009285,1.0,ORDER_PLACED,2024-05-14 05:48:09,HUB-JAI,VEH-0648,EMP-0819,Pune,"Drone aborted landing, obstacle detected",
LOG-0069859,ORD-013316,1.0,ORDER_PLACED,2024-06-21 18:23:00,HUB-AHM,VEH-0683,EMP-0009,Lucknow,OK,
LOG-0069743,ORD-013294,1.0,ORDER_PLACED,2025-06-09 00:00:00,HUB-JAI,VEH-0662,EMP-0167,Mysuru,,
LOG-0043028,ORD-008203,3.0,OUT_FOR_DELIVERY,2024-05-07 01:22:43,HUB-GUR,VEH-0703,EMP-0389,Jaipur,,EX-07
LOG-0023163,ORD-004418,1.0,ORDER_PLACED,2024-11-20 19:48:00,HUB-KOC,VEH-0729,EMP-0085,Delhi,,
LOG-0022904,ORD-004368,1.0,ORDER_PLACED,2024-06-28 14:43:21,HUB-GUR,VEH-0588,EMP-0189,Kochi,"Customer unavailable, left with security",EX-07
LOG-0011794,ORD-002254,1.0,ORDER_PLACED,2025-05-26 00:00:00,HUB-KOC,VEH-0644,EMP-0131,Gurugram,"Drone aborted landing, obstacle detected",
LOG-0025877,ORD-004935,5.0,AT_HUB,2024-12-04 20:06:42,HUB-VIS,VEH-0529,EMP-0374,Ahmedabad,"Address unclear,
rider called customer twice",
LOG-0067888,ORD-012938,4.0,AT_HUB,2024-09-02 13:56:00,HUB-COI,VEH-0715,EMP-0510,Chennai,,
LOG-0026194,ORD-004995,5.0,FAILED_ATTEMPT,2024-12-03 18:48:44,HUB-BHU,VEH-0601,EMP-0333,Mysuru,,
LOG-0048272,ORD-009202,4.0,IN_TRANSIT,2024-08-04 07:52:00,HUB-NAG,VEH-0694,EMP-0224,Gurugram,"Drone aborted landing, obstacle detected",
LOG-0027897,ORD-005320,2.0,PICKED_UP,2024-06-18 02:12:00,HUB-JAI,VEH-0723,EMP-0015,Kochi,"Drone aborted landing, obstacle detected",
LOG-0065121,ORD-012416,4.0,DELIVERED,2025-12-06 22:41:02,HUB-DEL,VEH-0717,EMP-1198,Chandigarh,"Address unclear,
rider called customer twice",
LOG-0041023,ORD-007818,4.0,IN_TRANSIT,2024-02-15 11:42:00,HUB-KOL,VEH-0685,EMP-0915,Bhubaneswar,"Drone aborted landing, obstacle detected",
LOG-0068113,ORD-012979,3.0,IN_TRANSIT,2024-03-20 00:00:00,HUB-DEL,VEH-0248,EMP-0625,Pune,"Drone aborted landing, obstacle detected",EX-01
LOG-0075261,ORD-014337,4.0,FAILED_ATTEMPT,2024-07-04 06:10:32,HUB-GUW,VEH-0725,EMP-0520,Chandigarh,,
LOG-0032183,ORD-006139,5.0,OUT FOR DELIVERY,2024-10-14 03:59:00,HUB-KOL,VEH-0677,EMP-0728,Mysuru,OK,
LOG-0074611,ORD-014216,1.0,ORDER_PLACED,2024-10-22 16:05:43,HUB-KOC,VEH-0707,EMP-0177,Mysuru,OK,
LOG-0033627,ORD-006415,4.0,OUT_FOR_DELIVERY,2024-08-22 23:53:00,HUB-CHA,VEH-0018,EMP-0653,Chennai,Weather hold - heavy rain at hub,
LOG-0028741,ORD-005483,1.0,ORDER_PLACED,2025-04-03 12:50:09,HUB-HYD,VEH-0680,EMP-0777,Mysuru,,EX-01
LOG-0050058,ORD-009545,1.0,ORDER_PLACED,2024-05-15 17:11:00,HUB-MUM,VEH-0699,EMP-0794,Visakhapatnam,,EX-12
LOG-0066810,ORD-012735,1.0,ORDER PLACED,2024-11-05 00:17:00,HUB-CHE,VEH-0669,EMP-1043,Lucknow,OK,
LOG-0055832,ORD-010650,3.0,IN_TRANSIT,2024-08-13 03:26:38,HUB-MAD,VEH-0636,EMP-0508,Mumbai,Handed over to last-mile partner,
LOG-0011571,ORD-002212,1.0,ORDER_PLACED,2024-10-02 16:37:22,HUB-GUW,VEH-0639,EMP-0948,Pune,,EX-01
LOG-0073036,ORD-013918,1.0,ORDER_PLACED,2024-05-01 12:40:11,HUB-BHU,VEH-0640,EMP-0128,Pune,"Customer unavailable, left with security",
LOG-0003108,ORD-000597,3.0,AT_HUB,2025-02-14 08:13:00,HUB-CHA,VEH-0155,EMP-1158,Madurai,Weather hold - heavy rain at hub,EX-12
LOG-0048060,ORD-009162,2.0,PICKED_UP,2025-08-04 07:28:54,HUB-MAD,VEH-0163,EMP-0825,Chennai,"Consignee said ""call before arrival""",
LOG-0056635,ORD-010804,1.0,ORDER_PLACED,2025-02-02 00:57:36,HUB-PUN,VEH-0654,EMP-0043,Coimbatore,"Drone aborted landing, obstacle detected",
LOG-0076045,ORD-014482,4.0,OUT_FOR_DELIVERY,2024-11-30 02:19:47,HUB-AHM,VEH-0360,EMP-1176,Mumbai,"Address unclear,
rider called customer twice",EX-01
LOG-0027584,ORD-005260,2.0,PICKED_UP,2025-06-30 00:00:00,HUB-MAD,VEH-0107,EMP-1139,Nagpur,Weather hold - heavy rain at hub,
LOG-0008067,ORD-001550,1.0,ORDER_PLACED,2024-04-07 11:58:57,HUB-COI,VEH-0668,EMP-0684,Visakhapatnam,OK,EX-12
LOG-0021506,ORD-004099,4.0,OUT_FOR_DELIVERY,2024-10-04 18:59:35,HUB-PUN,VEH-0325,EMP-0907,Gurugram,"Drone aborted landing, obstacle detected",
LOG-0030019,ORD-005727,1.0,ORDER_PLACED,,HUB-DEL,VEH-0695,EMP-0530,Pune,"Address unclear,
rider called customer twice",
LOG-0024970,ORD-004762,,OUT_FOR_DELIVERY,2024-10-26 10:35:18,HUB-BEN,VEH-0258,EMP-0412,Lucknow,,EX-01
LOG-0021476,ORD-004093,4.0,IN_TRANSIT,2024-02-04 10:32:00,HUB-GUW,VEH-0557,EMP-0487,Madurai,"Address unclear,
rider called customer twice",
LOG-0021468,ORD-004092,1.0,ORDER_PLACED,2024-12-01 23:42:07,HUB-PUN,VEH-0616,EMP-1087,Hyderabad,,EX-12
LOG-0010354,ord-001982,6.0,DELIVERED,2024-05-29 04:44:50,HUB-VIS,VEH-0715,EMP-0808,Chandigarh,Handed over to last-mile partner,
LOG-0024916,ORD-004752,2.0,PICKED_UP,2025-03-03 09:35:49,HUB-CHE,VEH-0702,EMP-0428,Kolkata,"Consignee said ""call before arrival""",
LOG-0057288,ORD-010926,6.0,DELIVERED,2025-02-22 10:32:15,HUB-LUC,VEH-0253,EMP-1125,Chennai,"Address unclear,
rider called customer twice",
LOG-0028017,ORD-005341,5.0,OUT_FOR_DELIVERY,2024-03-06 20:47:34,HUB-GUR,VEH-0695,EMP-1091,Guwahati,,
LOG-0024972,ORD-004762,5.0,IN_TRANSIT,2024-10-26 10:47:23,HUB-MUM,VEH-0294,EMP-0036,Lucknow,"Customer unavailable, left with security",
LOG-0014541,ORD-002776,1.0,ORDER_PLACED,2024-11-13 18:47:44,HUB-PUN,VEH-0714,EMP-0901,Bengaluru,Weather hold - heavy rain at hub,
LOG-0028626,ORD-005461,1.0,ORDER_PLACED,2025-03-05 19:23:00,HUB-HYD,VEH-0126,EMP-0682,Lucknow,Handed over to last-mile partner,
LOG-0027218,ORD-005191,1.0,ORDER_PLACED,2024-08-13 00:00:00,HUB-AHM,VEH-0587,EMP-0939,Coimbatore,,
LOG-0037238,ORD-007102,1.0,ORDER PLACED,2024-10-11 08:37:11,HUB-KOL,VEH-0165,EMP-0086,Ahmedabad,"Drone aborted landing, obstacle detected",
LOG-0029921,ORD-005707,5.0,OUT_FOR_DELIVERY,2024-11-25 14:40:33,HUB-AHM,VEH-0645,EMP-0803,Mumbai,"Address unclear,
rider called customer twice",
LOG-0041200,ORD-007853,4.0,OUT_FOR_DELIVERY,2024-04-05 15:48:00,HUB-DEL,VEH-0725,EMP-0019,Hyderabad,,
LOG-0010007,ORD-001916,3.0,AT_HUB,2024-03-30 07:46:08,HUB-DEL,VEH-0182,EMP-0623,Nagpur,,
LOG-0018218,ORD-003470,2.0,PICKED_UP,2024-06-17 17:27:09,HUB-MAD,VEH-0555,EMP-0716,Gurugram,OK,
LOG-0011382,ORD-002178,1.0,ORDER_PLACED,2024-01-03 00:00:00,HUB-LUC,VEH-0433,EMP-0404,Gurugram,"Drone aborted landing, obstacle detected",
LOG-0071175,ORD-013570,5.0,OUT_FOR_DELIVERY,2024-09-12 21:56:00,HUB-GUR,VEH-0567,EMP-0002,Madurai,,
LOG-0019826,ORD-003782,2.0,PICKED_UP,2024-01-03 20:32:23,HUB-DEL,VEH-0403,EMP-1081,Gurugram,,
LOG-0007123,ORD-001369,5.0,IN_TRANSIT,2024-08-20 01:14:13,HUB-PUN,VEH-0547,EMP-1198,Coimbatore,,
LOG-0020318,ORD-003874,1.0,ORDER_PLACED,2024-07-04 15:40:35,HUB-MUM,VEH-0607,EMP-0220,Coimbatore,,
LOG-0050973,ORD-009720,1.0,ORDER_PLACED,2024-09-26 13:56:10,HUB-GUW,VEH-0205,EMP-0721,Visakhapatnam,,
LOG-0037278,ORD-007109,3.0,AT_HUB,2025-06-17 00:00:00,HUB-JAI,VEH-0592,EMP-0267,Ahmedabad,,
LOG-0048346,ORD-009217,4.0,OUT_FOR_DELIVERY,2024-10-23 07:07:00,HUB-CHA,VEH-0397,EMP-0804,Lucknow,,
LOG-0006443,ORD-001238,3.0,IN_TRANSIT,2024-11-08 00:00:00,HUB-BHU,VEH-0649,EMP-0349,Pune,"Drone aborted landing, obstacle detected",
LOG-0075610,ORD-014401,5.0,RTO_INITIATED,2025-01-22 11:33:00,HUB-PUN,VEH-0232,EMP-0688,Madurai,OK,
LOG-0032940,ORD-006283,1.0,ORDER_PLACED,2024-03-15 06:19:00,HUB-PUN,VEH-0171,EMP-0749,Chennai,OK,
LOG-0057352,ORD-010939,3.0,IN_TRANSIT,2024-03-30 19:48:01,HUB-DEL,VEH-0581,EMP-0763,Chennai,,
LOG-0034043,ORD-006493,6.0,DELIVERED,2025-05-25 22:47:42,HUB-AHM,VEH-0672,EMP-0099,Hyderabad,,
LOG-0055689,ORD-010623,3.0,AT HUB,2025-07-03 19:10:06,HUB-VIS,VEH-0651,EMP-0678,Pune,,
LOG-0041732,ORD-007955,2.0,PICKED_UP,2025-01-25 09:34:42,HUB-BHU,VEH-0663,EMP-0141,Kochi,,
LOG-0061488,ORD-011722,3.0,OUT_FOR_DELIVERY,2024-11-30 05:43:13,HUB-LUC,VEH-0702,EMP-0470,Guwahati,"Customer unavailable, left with security",EX-01
LOG-0018566,ORD-003539,2.0,PICKED_UP,2025-02-06 13:11:30,HUB-BHU,VEH-0470,EMP-0197,Nagpur,Handed over to last-mile partner,
LOG-0048861,ORD-009315,2.0,PICKED_UP,2024-01-20 20:12:29,HUB-MYS,VEH-0627,EMP-0495,Bengaluru,,
LOG-0010407,ORD-001992,5.0,IN_TRANSIT,2024-10-04 22:13:00,HUB-KOC,VEH-0157,EMP-0555,Hyderabad,"Drone aborted landing, obstacle detected",
LOG-0031961,ORD-006097,3.0,AT_HUB,2024-04-25 21:45:04,HUB-CHA,VEH-0224,EMP-0904,Visakhapatnam,,
LOG-0071200,ORD-013575,3.0,IN_TRANSIT,2024-12-29 03:12:25,HUB-CHE,VEH-0719,EMP-0248,Chennai,"Drone aborted landing, obstacle detected",
LOG-0045763,ORD-008725,4.0,AT_HUB,2024-02-16 14:57:27,HUB-GUR,VEH-0712,EMP-1143,Kochi,"Consignee said ""call before arrival""",
LOG-0014596,ORD-002785,6.0,DELIVERED,2024-06-18 22:36:18,HUB-PUN,VEH-0589,EMP-0756,Bhubaneswar,,
LOG-0009775,ORD-001873,1.0,ORDER_PLACED,2025-05-03 19:06:00,HUB-KOC,VEH-0396,EMP-0853,Mysuru,,
LOG-0069158,ORD-013182,1.0,ORDER PLACED,2024-09-15 00:00:00,HUB-MAD,VEH-0707,EMP-0400,Madurai,Handed over to last-mile partner,
LOG-0030814,ORD-005878,2.0,PICKED_UP,2025-02-01 09:48:00,HUB-BEN,VEH-0437,EMP-0789,Bengaluru,,
LOG-0024069,ORD-004591,4.0,OUT_FOR_DELIVERY,,HUB-GUR,VEH-0329,EMP-1053,Delhi,"Address unclear,
rider called customer twice",
LOG-0024954,ORD-004759,2.0,PICKED_UP,2024-05-28 14:32:00,HUB-MYS,VEH-0199,EMP-0479,Bhubaneswar,Handed over to last-mile partner,EX-07
LOG-0006772,ORD-001300,6.0,DELIVERED,2024-09-09 00:00:00,HUB-COI,VEH-0202,EMP-0242,Madurai,"Customer unavailable, left with security",
LOG-0020681,ORD-003942,1.0,ORDER_PLACED,2024-09-25 11:21:15,HUB-VIS,VEH-0685,EMP-0310,Nagpur,OK,
LOG-0041244,ORD-007861,5.0,DELIVERED,2024-09-01 16:00:18,HUB-DEL,VEH-0606,EMP-0134,Bhubaneswar,"Consignee said ""call before arrival""",EX-12
LOG-0007857,ORD-001509,4.0,IN_TRANSIT,2024-08-05 19:59:39,HUB-BHU,VEH-0429,EMP-0382,Kolkata,"Drone aborted landing, obstacle detected",
LOG-0065315,ORD-012454,1.0,ORDER_PLACED,2024-12-01 02:07:00,HUB-MUM,VEH-0676,EMP-1193,Madurai,"Customer unavailable, left with security",
LOG-0064249,ORD-012250,1.0,ORDER_PLACED,2024-03-25 00:00:00,HUB-BEN,VEH-0311,EMP-0021,Nagpur,Weather hold - heavy rain at hub,
LOG-0042080,ORD-008024,4.0,DELIVERED,2024-01-31 16:30:00,HUB-MAD,VEH-0289,EMP-0798,Hyderabad,"Customer unavailable, left with security",
LOG-0063979,ORD-012198,,DELIVERED,2025-06-05 03:01:23,HUB-KOL,VEH-0642,EMP-0614,Chandigarh,,EX-07
LOG-0063386,ORD-012084,5.0,DELIVERED,2025-03-08 00:00:00,HUB-BHU,VEH-0460,EMP-0165,Delhi,"Consignee said ""call before arrival""",EX-12
LOG-0039434,ORD-007515,6.0,DELIVERED,2024-01-14 00:00:00,HUB-LUC,VEH-0158,EMP-0925,Visakhapatnam,"Consignee said ""call before arrival""",
LOG-0033376,ORD-006366,4.0,AT_HUB,2024-01-25 11:18:00,HUB-GUW,VEH-0630,EMP-0123,Guwahati,Handed over to last-mile partner,
LOG-0073491,ORD-014004,4.0,DELIVERED,2024-02-29 23:25:00,HUB-LUC,VEH-0703,EMP-1173,Pune,"Address unclear,
rider called customer twice",EX-01
LOG-0047627,ORD-009081,2.0,PICKED UP,2024-07-18 14:52:39,HUB-AHM,VEH-0543,EMP-1074,Pune,"Address unclear,
rider called customer twice",EX-01
LOG-0017216,ORD-003278,3.0,AT_HUB,2024-08-21 02:46:00,HUB-COI,VEH-0709,EMP-1100,Chennai,,
LOG-0038306,ORD-007303,2.0,PICKED_UP,2025-04-04 17:02:43,HUB-BHU,VEH-0230,EMP-0884,Chennai,Handed over to last-mile partner,
LOG-0026149,ORD-004987,,OUT_FOR_DELIVERY,2025-08-01 05:29:01,HUB-CHA,VEH-0634,EMP-0369,Visakhapatnam,Handed over to last-mile partner,
LOG-0026277,ORD-005011,2.0,PICKED_UP,2024-08-27 09:59:04,HUB-BHU,VEH-0270,EMP-0126,Kolkata,"Address unclear,
rider called customer twice",
LOG-0042489,ord-008101,3.0,IN_TRANSIT,2025-04-03 00:50:29,HUB-LUC,VEH-0588,EMP-0281,Hyderabad,Handed over to last-mile partner,
LOG-0016806,ORD-003201,5.0,IN_TRANSIT,2025-02-04 04:45:49,HUB-VIS,VEH-0701,EMP-0994,Kolkata,"Address unclear,
rider called customer twice",
LOG-0034151,ORD-006514,3.0,IN_TRANSIT,2024-01-26 16:34:12,HUB-NAG,VEH-0190,EMP-0124,Jaipur,Weather hold - heavy rain at hub,
LOG-0077135,ORD-014692,1.0,ORDER_PLACED,2025-02-18 19:44:22,HUB-GUW,VEH-0226,EMP-0018,Kochi,,
LOG-0055930,ORD-010669,5.0,FAILED_ATTEMPT,2025-02-18 08:34:00,HUB-CHE,VEH-0593,EMP-1100,Madurai,,
LOG-0007952,ORD-001528,4.0,DELIVERED,2025-04-27 01:09:55,HUB-NAG,VEH-0628,EMP-0796,Delhi,,
LOG-0039739,ORD-007575,3.0,OUT_FOR_DELIVERY,2025-04-01 17:45:04,HUB-VIS,VEH-0297,EMP-0244,Chandigarh,"Customer unavailable, left with security",
LOG-0071621,ORD-013653,4.0,IN_TRANSIT,2025-04-20 14:12:44,HUB-VIS,VEH-0719,EMP-0261,Mysuru,,
LOG-0069800,ORD-013304,4.0,AT_HUB,2025-02-03 13:01:13,HUB-MAD,VEH-0638,EMP-0818,Lucknow,OK,
LOG-0027137,ORD-005175,1.0,ORDER_PLACED,2024-09-11 11:03:04,HUB-COI,VEH-0424,EMP-0268,Mysuru,,
LOG-0040974,ORD-007809,1.0,ORDER_PLACED,2024-08-12 10:43:00,HUB-MAD,VEH-0710,EMP-0847,Mysuru,"Address unclear,
rider called customer twice",
LOG-0026302,ORD-005016,2.0,PICKED_UP,2024-07-12 09:50:02,HUB-AHM,VEH-0635,EMP-0307,Gurugram,OK,
LOG-0053338,ORD-010170,3.0,AT_HUB,2024-11-19 18:48:00,HUB-JAI,VEH-0182,EMP-0267,Chennai,"Address unclear,
rider called customer twice",
LOG-0078197,ORD-014893,1.0,ORDER_PLACED,2024-10-03 15:57:50,HUB-VIS,VEH-0722,EMP-1134,Ahmedabad,,
LOG-0053769,ORD-010255,1.0,ORDER_PLACED,2024-07-21 23:16:00,HUB-DEL,VEH-0688,EMP-0817,Pune,,
LOG-0003767,ORD-000725,4.0,AT HUB,2024-05-24 10:05:00,HUB-MYS,VEH-0574,EMP-0633,Mysuru,"Drone aborted landing, obstacle detected",
LOG-0050625,ORD-009653,5.0,DELIVERED,2024-06-16 00:00:00,HUB-HYD,VEH-0624,EMP-0688,Kochi,,EX-07
LOG-0077337,ORD-014730,1.0,ORDER_PLACED,2025-02-13 06:17:48,HUB-HYD,VEH-0113,EMP-0699,Guwahati,Handed over to last-mile partner,
LOG-0051148,ORD-009752,5.0,OUT_FOR_DELIVERY,2024-01-24 03:16:00,HUB-CHA,VEH-0705,EMP-0425,Guwahati,,
LOG-0011215,ORD-002146,2.0,PICKED_UP,2024-11-08 02:27:14,HUB-COI,VEH-0692,EMP-0599,Mumbai,,
LOG-0033141,ORD-006320,,ORDER PLACED,,HUB-MAD,VEH-0667,EMP-0057,Kolkata,,
LOG-0054482,ORD-010391,2.0,PICKED_UP,2025-06-16 10:53:00,HUB-CHE,VEH-0189,EMP-0575,Guwahati,"Customer unavailable, left with security",
LOG-0051778,ORD-009875,1.0,ORDER_PLACED,2024-06-20 18:59:00,HUB-KOL,VEH-0719,EMP-0360,Visakhapatnam,"Address unclear,
rider called customer twice",
LOG-0009205,ORD-001765,5.0,IN_TRANSIT,,HUB-CHE,VEH-0212,EMP-0453,Madurai,Weather hold - heavy rain at hub,
LOG-0051919,ORD-009901,5.0,AT HUB,2024-04-25 08:05:49,HUB-BEN,VEH-0596,EMP-0265,Visakhapatnam,Handed over to last-mile partner,
LOG-0027943,ORD-005328,2.0,PICKED_UP,2025-01-29 00:00:00,HUB-KOC,VEH-0681,EMP-1004,Kochi,OK,
LOG-0075208,ORD-014327,3.0,OUT_FOR_DELIVERY,2024-05-11 21:30:00,HUB-MAD,VEH-0206,EMP-0444,Gurugram,"Drone aborted landing, obstacle detected",EX-07
LOG-0058336,ORD-011126,1.0,ORDER_PLACED,2024-07-10 16:30:19,HUB-DEL,VEH-0195,EMP-0970,Jaipur,"Consignee said ""call before arrival""",
LOG-0000191,ORD-000037,6.0,DELIVERED,2025-02-04 20:30:06,HUB-HYD,VEH-0488,EMP-0413,Pune,,
LOG-0062711,ORD-011957,4.0,DELIVERED,2024-12-16 18:41:55,HUB-JAI,VEH-0432,EMP-0719,Chandigarh,,
LOG-0071970,ORD-013719,5.0,DELIVERED,2024-02-21 22:26:30,HUB-BEN,VEH-0625,EMP-0682,Nagpur,"Customer unavailable, left with security",EX-01
LOG-0017944,ORD-003416,5.0,AT_HUB,2024-09-06 17:51:49,HUB-LUC,VEH-0684,EMP-0308,Mysuru,,
LOG-0062335,ORD-011884,3.0,OUT_FOR_DELIVERY,2025-06-01 12:13:06,HUB-BHU,VEH-0612,EMP-1154,Guwahati,Weather hold - heavy rain at hub,EX-07
LOG-0066146,ORD-012611,2.0,PICKED_UP,2025-04-15 21:29:01,HUB-JAI,VEH-0279,EMP-0389,Jaipur,Weather hold - heavy rain at hub,
LOG-0057716,ORD-011009,5.0,DELIVERED,2025-04-28 07:25:28,HUB-VIS,VEH-0305,EMP-0091,Lucknow,"Drone aborted landing, obstacle detected",
LOG-0046749,ORD-008913,5.0,IN_TRANSIT,2024-06-01 15:19:00,HUB-KOL,VEH-0284,EMP-0941,Chandigarh,"Customer unavailable, left with security",
LOG-0024579,ORD-004686,2.0,PICKED_UP,2024-01-31 02:50:42,HUB-AHM,VEH-0364,EMP-0942,Lucknow,"Consignee said ""call before arrival""",
LOG-0055084,ORD-010505,2.0,PICKED_UP,2025-04-03 17:27:29,HUB-GUW,VEH-0697,EMP-0327,Bengaluru,OK,
LOG-0048933,ORD-009328,5.0,DELIVERED,2025-10-02 11:33:56,HUB-MAD,VEH-0594,EMP-0679,Nagpur,,
LOG-0067254,ORD-012819,2.0,PICKED_UP,2025-03-12 00:00:00,HUB-GUR,VEH-0630,EMP-1188,Nagpur,"Customer unavailable, left with security",
LOG-0017575,ORD-003348,1.0,ORDER_PLACED,2024-04-17 00:00:00,HUB-MAD,VEH-0163,EMP-0889,Lucknow,"Drone aborted landing, obstacle detected",
LOG-0025496,ORD-004862,3.0,OUT_FOR_DELIVERY,2024-08-25 08:42:16,HUB-CHA,VEH-0307,EMP-0727,Hyderabad,,
LOG-0068292,ORD-013014,3.0,IN_TRANSIT,2024-07-06 02:36:00,HUB-BHU,VEH-0716,EMP-0221,Bengaluru,,
LOG-0023668,ORD-004515,6.0,DELIVERED,2024-08-21 14:58:29,HUB-GUW,VEH-0597,EMP-0332,Chandigarh,"Consignee said ""call before arrival""",
LOG-0075095,ORD-014306,4.0,AT_HUB,2024-12-09 22:45:06,HUB-PUN,VEH-0711,EMP-0385,Nagpur,,
LOG-0034160,ORD-006516,1.0,ORDER_PLACED,2024-06-14 01:17:16,HUB-BHU,VEH-0694,EMP-1162,Guwahati,Handed over to last-mile partner,
LOG-0031363,ORD-005983,3.0,IN_TRANSIT,2025-05-03 18:13:43,HUB-KOC,VEH-0633,EMP-0131,Kochi,,
LOG-0068108,ORD-012978,4.0,IN_TRANSIT,2024-06-30 16:42:35,HUB-GUW,VEH-0127,EMP-0095,Pune,"Consignee said ""call before arrival""",
LOG-0065896,ORD-012564,2.0,PICKED_UP,2025-08-01 02:58:28,HUB-HYD,VEH-0655,EMP-1142,Guwahati,Weather hold - heavy rain at hub,
LOG-0051492,ORD-009819,1.0,ORDER_PLACED,2024-05-11 21:30:22,HUB-VIS,VEH-0126,EMP-0596,Mumbai,OK,
LOG-0003708,ORD-000714,4.0,IN_TRANSIT,2025-02-16 09:33:00,HUB-MYS,VEH-0154,EMP-0972,Lucknow,"Customer unavailable, left with security",
LOG-0028086,ORD-005356,1.0,ORDER_PLACED,2025-01-23 22:47:49,HUB-DEL,VEH-0640,EMP-0966,Mysuru,"Drone aborted landing, obstacle detected",
LOG-0042844,ORD-008169,4.0,OUT_FOR_DELIVERY,2024-10-09 00:00:00,HUB-CHA,VEH-0722,EMP-0129,Ahmedabad,,
LOG-0066809,ORD-012734,6.0,DELIVERED,2024-08-16 14:42:45,HUB-KOL,VEH-0227,EMP-1159,Chandigarh,"Customer unavailable, left with security",
LOG-0057725,ORD-011011,,IN_TRANSIT,2024-03-13 14:01:54,HUB-MYS,VEH-0609,EMP-0712,Ahmedabad,"Consignee said ""call before arrival""",
LOG-0035680,ORD-006806,3.0,IN_TRANSIT,2024-10-07 05:49:04,HUB-LUC,VEH-0664,EMP-0953,Nagpur,,
LOG-0023654,ORD-004513,4.0,AT_HUB,2024-02-08 04:45:36,HUB-AHM,VEH-0687,EMP-0329,Bhubaneswar,"Drone aborted landing, obstacle detected",
LOG-0042134,ORD-008035,2.0,PICKED_UP,2025-01-04 00:00:00,HUB-GUW,VEH-0383,EMP-1028,Jaipur,,EX-01
LOG-0026310,ORD-005017,4.0,AT_HUB,2025-05-07 07:09:00,HUB-NAG,VEH-0667,EMP-0304,Bhubaneswar,"Address unclear,
rider called customer twice",EX-01
LOG-0047337,ORD-009027,2.0,PICKED_UP,2024-09-01 06:35:00,HUB-CHA,VEH-0688,EMP-0827,Nagpur,"Customer unavailable, left with security",
LOG-0014518,ORD-002771,4.0,AT_HUB,2024-04-11 00:00:00,HUB-AHM,VEH-0371,EMP-0971,Ahmedabad,OK,
LOG-0026325,ORD-005020,1.0,ORDER_PLACED,2025-01-17 19:00:00,HUB-VIS,VEH-0588,EMP-0210,Madurai,,
LOG-0019179,ORD-003656,1.0,ORDER_PLACED,2024-10-23 10:50:00,HUB-GUW,VEH-0702,EMP-0840,Guwahati,Handed over to last-mile partner,EX-01
LOG-0033092,ORD-006311,2.0,PICKED_UP,2024-05-10 23:45:13,HUB-COI,VEH-0607,EMP-1006,Pune,,
LOG-0032737,ORD-006245,5.0,AT_HUB,2025-04-12 18:07:00,HUB-KOC,VEH-0172,EMP-0523,Chennai,Weather hold - heavy rain at hub,
LOG-0012541,ORD-002394,4.0,AT_HUB,2024-03-11 09:04:51,HUB-GUR,VEH-0653,EMP-0420,Mysuru,,
