date,city,humidity_pct,precipitation_mm,wind_speed_kmph,visibility_km,condition,storm_alert,temp_c
2024-07-28,Ahmedabad,75,0.4,39.8,2.1,Fog,0,18.8
2024-07-29,Ahmedabad,54,1.3,36.4,5.9,Clear,0,15.9
2024-07-30,Ahmedabad,54,108.6,13.8,9.5,Rain,0,22.5
2024-07-31,Ahmedabad,85,1.9,8.2,7.2,Clear,0,69.2
2024-01-08,Ahmedabad,91,0.2,42.5,8.8,Sunny,0,20.5
2024-08-02,Ahmedabad,29,0.4,40.8,8.0,Clear,0,20.5
2024-03-08,Ahmedabad,95,7.0,15.7,11.4,Rain,0,25.4
2024-08-04,Ahmedabad,40,1.7,10.5,10.6,Clear,0,24.72222222222222
2024-08-05,Ahmedabad,80,0.7,19.0,11.6,Clear,0,
2024-08-06,Ahmedabad,44,0.6,3.4,7.7,Clear,0,21.555555555555557
2024-07-08,Ahmedabad,53,1.2,22.4,11.4,Clear,0,20.2
2024-08-08,Ahmedabad,59,0.6,10.7,5.0,Clear,0,20.0
2024-08-09,Ahmedabad,33,1.0,31.3,6.4,Cloudy,0,19.8
2024-08-10,Ahmedabad,65,1.8,30.0,2.7,Fog,0,19.777777777777775
2024-11-08,Ahmedabad,80,1.4,22.6,9.6,Clear,0,20.1
2024-12-08,Ahmedabad,46,0.4,16.8,7.5,Cloudy,0,19.4
2024-08-13,Ahmedabad,56,64.5,37.6,5.5,Thunderstorm,0,17.6
2024-08-14,Ahmedabad,84,0.8,18.4,4.5,Clear,0,61.9
2024-08-15,Ahmedabad,34,1.7,7.2,8.2,Cloudy,0,16.1
2024-08-16,Ahmedabad,68,1.9,28.9,4.6,Clear,0,21.6
2024-08-17,Ahmedabad,87,1.6,19.5,11.2,Cloudy,0,25.6
2024-08-18,Ahmedabad,92,0.8,14.3,9.4,Clear,0,20.0
2024-08-19,Ahmedabad,42,0.3,4.6,10.3,Cloudy,0,16.4
2024-08-20,Ahmedabad,-,0.2,31.9,0.7,Fog,0,57.5
2024-08-21,Ahmedabad,,25.8,3.1,11.8,Thunderstorm,0,16.166666666666668
2024-08-22,Ahmedabad,32,1.2,20.1,11.0,Clear,0,14.444444444444445
2024-08-23,Ahmedabad,54,96.6,33.8,9.6,Rain,0,20.5
2024-08-24,Ahmedabad,30,46.1,4.4,4.9,Thunderstorm,0,15.7
2024-08-25,Ahmedabad,85,1.3,19.1,6.6,Sunny,0,19.0
2024-08-26,Ahmedabad,39,1.6,16.1,8.7,Cloudy,0,19.5
2024-08-27,Ahmedabad,40,1.2,35.5,9.6,Cloudy,0,13.3
2024-08-28,Ahmedabad,31,0.5,9.8,9.9,Cloudy,0,15.0
2024-08-29,Ahmedabad,43,1.1,40.5,5.6,Clear,0,16.944444444444443
2024-08-30,Ahmedabad,69,0.9,42.0,10.1,Clear,0,15.8
2024-08-31,Ahmedabad,41,1.2,32.9,6.5,Clear,0,11.1
2024-01-09,Ahmedabad,41,0.8,4.6,8.9,Clear,0,56.8
2024-09-02,Ahmedabad,98,1.1,3.8,8.7,Clear,0,13.5
2024-03-09,Ahmedabad,84,1.6,8.3,6.6,Sunny,0,15.6
2024-09-04,Ahmedabad,47,90.2,39.5,4.9,Rain,0,16.0
2024-09-05,Ahmedabad,,0.0,32.1,6.7,Clear,0,13.1
2024-06-09,Ahmedabad,76,0.6,18.6,6.7,Cloudy,0,21.1
2024-09-07,Ahmedabad,52,97.6,26.0,9.9,Rain,0,15.5
2024-09-08,Ahmedabad,50,35.5,27.0,9.9,Thunderstorm,0,15.9
2024-09-09,Ahmedabad,78,20.5,37.2,5.9,Heavy Rain,0,9.8
2024-09-10,Ahmedabad,82,1.5,24.6,10.4,Clear,0,18.1
2024-11-09,Ahmedabad,,0.2,6.8,8.1,Clear,0,57.4
2024-09-12,Ahmedabad,62,12.7,20.1,5.1,Rain,1,13.5
2024-09-13,Ahmedabad,52,1.3,43.6,10.2,Clear,0,17.3
2024-09-14,Ahmedabad,28,38.6,36.2,5.5,Thunderstorm,1,20.2
2024-09-15,Ahmedabad,79,0.9,33.8,5.8,Sunny,0,14.6
2024-09-16,Ahmedabad,29,65.2,27.5,9.9,Heavy Rain,0,19.5
2024-09-17,Ahmedabad,72,0.3,41.1,11.5,Cloudy,0,14.8
2024-09-18,Ahmedabad,35,95.3,21.9,9.2,Rain,1,17.9
2024-09-19,Ahmedabad,55,32.6,41.0,4.6,Heavy Rain,0,16.8
2024-09-20,Ahmedabad,47,1.0,28.5,11.4,Clear,0,13.3
2024-09-21,Ahmedabad,58,2.0,15.9,7.5,Cloudy,0,16.1
2024-09-22,Ahmedabad,79,1.8,8.8,10.8,Clear,0,13.944444444444445
2024-09-23,Ahmedabad,80,1.6,4.2,0.7,Fog,0,17.6
2024-09-24,Ahmedabad,90,0.8,32.0,7.8,Cloudy,0,17.0
2024-09-25,Ahmedabad,41,1.4,14.4,10.4,Sunny,0,17.0
2024-09-26,Ahmedabad,64,0.7,39.1,8.8,Clear,0,11.7
2024-09-27,Ahmedabad,52,115.6,31.1,7.1,Rain,1,19.6
2024-09-28,Ahmedabad,57,21.9,31.4,9.4,Thunderstorm,0,15.9
2024-09-29,Ahmedabad,46,1.5,13.3,6.8,Clear,0,18.7
2024-09-30,Ahmedabad,48,1.6,33.6,10.3,Clear,0,17.3
2024-10-01,Ahmedabad,55,102.0,18.6,10.5,Rain,0,15.7
2024-02-10,Ahmedabad,93,5.3,5.6,7.8,Heavy Rain,0,12.7
2024-03-10,Ahmedabad,85,1.5,24.6,7.9,Clear,0,16.1
2024-04-10,Ahmedabad,71,0.8,11.3,5.5,Clear,0,10.8
2024-05-10,Ahmedabad,78,1.0,17.4,6.7,Clear,0,
2024-10-06,Ahmedabad,28,1.6,14.9,8.3,Sunny,0,11.7
2024-10-07,Ahmedabad,38,75.2,19.3,11.0,Rain,0,16.3
2024-08-10,Ahmedabad,33,67.1,21.3,10.7,Thunderstorm,0,18.9
2024-09-10,Ahmedabad,62,60.5,23.0,4.4,Thunderstorm,0,11.500000000000002
2024-10-10,Ahmedabad,74,1.7,35.0,10.9,Sunny,0,18.3
2024-11-10,Ahmedabad,51,0.4,30.9,9.7,Clear,0,15.0
2024-12-10,Ahmedabad,53,1.0,4.0,10.2,Clear,0,15.5
2024-10-13,Ahmedabad,47,18.3,5.1,9.6,Rain,1,19.555555555555557
2024-10-14,Ahmedabad,61,0.0,3.9,11.9,Clear,0,17.6
2024-10-15,Ahmedabad,28,1.5,19.5,10.3,Cloudy,0,17.2
2024-10-16,Ahmedabad,54,102.2,26.1,9.5,Rain,0,14.8
2024-10-17,Ahmedabad,71,0.1,43.0,11.9,Clear,0,17.0
2024-10-18,Ahmedabad,68,0.2,41.1,7.4,Clear,0,15.1
2024-10-19,Ahmedabad,32,90.6,34.6,4.2,Thunderstorm,0,14.7
2024-10-20,Ahmedabad,40,57.7,11.1,11.9,Rain,1,
2024-10-21,Ahmedabad,68,0.8,23.4,11.4,Clear,0,17.2
2024-10-22,Ahmedabad,66,1.5,17.5,7.0,Cloudy,0,21.0
2024-10-24,Ahmedabad,28,1.5,40.4,2.6,Fog,0,17.0
2024-10-25,Ahmedabad,46,1.8,7.2,5.5,Clear,0,17.2
2024-10-26,Ahmedabad,33,2.0,21.0,11.8,Clear,0,16.333333333333332
2024-10-27,Ahmedabad,87,2.0,10.3,9.2,Sunny,0,19.3
2024-10-28,Ahmedabad,69,0.4,5.5,7.7,Clear,0,18.0
2024-10-29,Ahmedabad,86,113.8,44.2,7.0,Heavy Rain,1,16.444444444444443
2024-10-30,Ahmedabad,55,0.4,6.6,8.8,Clear,0,20.4
2024-10-31,Ahmedabad,58,0.8,22.6,7.4,Cloudy,0,16.0
2024-11-01,Ahmedabad,63,1.2,21.7,8.4,Sunny,0,60.0
2024-11-02,Ahmedabad,88,1.2,34.5,11.7,Clear,0,20.9
2024-11-03,Ahmedabad,85,1.4,30.3,9.8,Clear,0,16.3
2024-04-11,Ahmedabad,41,26.5,27.9,11.5,Thunderstorm,1,21.4
2024-05-11,Ahmedabad,63,42.4,22.2,8.2,Thunderstorm,1,24.27777777777778
2024-11-06,Ahmedabad,70,34.5,22.0,11.0,Rain,1,12.555555555555555
2024-07-11,Ahmedabad,,1.6,14.7,4.1,Cloudy,0,20.7
2024-08-11,Ahmedabad,85,0.1,23.3,8.7,Clear,0,21.8
2024-11-09,Ahmedabad,28,23.8,35.5,7.1,Thunderstorm,0,18.4
2024-10-11,Ahmedabad,82,1.1,10.9,12.0,Clear,0,23.6
2024-11-11,Ahmedabad,30,111.0,36.2,4.3,Rain,0,15.8
2024-11-12,Ahmedabad,55,1.8,10.0,0.7,Fog,0,25.055555555555554
2024-11-13,Ahmedabad,88,1.7,10.0,7.1,Clear,0,17.7
2024-11-14,Ahmedabad,40,0.0,2.3,2.3,Fog,0,19.3
2024-11-15,Ahmedabad,,77.1,12.6,10.5,Rain,1,15.7
2024-11-16,Ahmedabad,92,1.2,30.7,9.6,Sunny,0,18.0
2024-11-17,Ahmedabad,41,1.5,36.1,7.6,Cloudy,0,10.2
2024-11-18,Ahmedabad,48,1.1,19.1,10.1,Clear,0,13.8
2024-11-19,Ahmedabad,38,1.8,9.7,4.8,Cloudy,0,17.3
2024-11-20,Ahmedabad,34,1.6,41.1,9.1,Clear,0,19.055555555555557
2024-11-21,Ahmedabad,77,1.0,27.9,6.8,Cloudy,0,17.1
2024-11-22,Ahmedabad,85,1.0,40.9,6.2,Cloudy,0,14.8
2024-11-23,Ahmedabad,45,0.1,23.7,9.0,Clear,0,19.1
2024-11-24,Ahmedabad,35,0.5,44.0,4.1,Clear,0,21.6
2024-11-25,Ahmedabad,82,85.2,3.7,4.3,Rain,1,16.1
2024-11-26,Ahmedabad,76,1.9,37.5,4.1,Cloudy,0,20.055555555555554
2024-11-27,Ahmedabad,65,0.9,22.4,9.1,Clear,0,18.1
2024-11-28,Ahmedabad,,1.8,44.2,1.5,Fog,0,21.0
2024-11-29,Ahmedabad,29,0.8,  ,9.5,Cloudy,0,23.0
2024-11-30,Ahmedabad,53,76.5,30.3,10.8,Rain,1,18.3
2024-01-12,Ahmedabad,89,0.2,33.1,1.2,Fog,0,18.3
2024-02-12,Ahmedabad,70,79.5,14.4,4.9,Thunderstorm,0,23.4
2024-12-03,Ahmedabad,48,0.8,34.5,6.4,Cloudy,0,21.3
2024-04-12,Ahmedabad,43,1.2,39.8,8.0,Sunny,0,61.8
2024-05-12,Ahmedabad,74,1.7,34.9,8.1,Clear,0,22.1
2024-06-12,Ahmedabad,78,22.4,2.3,5.7,Rain,0,16.8
2024-12-07,Ahmedabad,46,1.5,2.8,4.2,Sunny,0,28.9
2024-12-08,Ahmedabad,62,0.9,27.8,4.5,Clear,0,17.3
2024-12-09,Ahmedabad,40,1.5,30.2,4.5,Sunny,0,23.0
2024-10-12,Ahmedabad,53,44.9,25.1,4.6,Rain,0,19.3
2024-11-12,Ahmedabad,,1.6,42.4,5.5,Clear,0,24.3
2024-12-12,Ahmedabad,94,0.1,31.1,6.1,Cloudy,0,19.6
2024-12-13,Ahmedabad,56,1.5,11.4,4.9,Sunny,0,18.0
2024-12-14,Ahmedabad,46,0.4,11.7,0.8,Fog,0,19.6
2024-12-15,Ahmedabad,68,0.6,26.0,9.6,Clear,0,25.7
2024-12-16,Ahmedabad,42,50.6,20.0,5.7,Rain,1,18.6
2024-12-17,Ahmedabad,60,1.1,35.5,6.1,Cloudy,0,24.2
2024-12-18,Ahmedabad,75,1.3,22.4,8.9,Clear,0,20.72222222222222
2024-12-19,Ahmedabad,61,0.9,26.6,4.2,Clear,0,20.8
2024-12-20,Ahmedabad,36,1.7,3.9,6.2,Sunny,0,27.5
2024-12-21,Ahmedabad,95,0.1,24.0,6.6,Clear,0,
2024-12-22,Ahmedabad,39,0.1,31.2,4.7,Clear,0,22.6
2024-12-23,Ahmedabad,unknown,0.1,35.0,8.9,Sunny,0,22.6
2024-12-24,Ahmedabad,80,110.5,8.5,7.5,Thunderstorm,0,23.7
2024-12-25,Ahmedabad,30,66.5,17.6,6.6,Rain,1,19.8
2024-12-26,Ahmedabad,34,1.7,3.6,8.8,Cloudy,0,16.2
2024-12-27,Ahmedabad,72,1.0,42.4,6.9,Clear,0,24.8
2024-12-28,Ahmedabad,34,1.6,26.4,8.3,Clear,0,
2024-12-29,Ahmedabad,73,22.0,3.6,9.5,Rain,0,21.5
2024-12-30,Ahmedabad,73,82.7,33.8,10.1,Rain,0,25.3
2024-12-31,Ahmedabad,91,84.6,5.5,10.5,Heavy Rain,1,22.6
2025-01-01,Ahmedabad,44,0.7,2.7,4.2,Sunny,0,24.8
2025-02-01,Ahmedabad,70,14.4,2.4,8.1,Rain,0,23.77777777777778
2025-01-03,Ahmedabad,66,1.8,9.6,4.9,Cloudy,0,23.22222222222222
2025-01-04,Ahmedabad,28,1.4,7.6,5.4,Clear,0,26.8
2025-05-01,Ahmedabad,60,22.6,33.6,9.3,Rain,0,25.2
2025-01-06,Ahmedabad,86,104.5,14.8,9.9,Rain,0,29.1
2025-01-07,Ahmedabad,77,1.9,36.1,6.5,Cloudy,0,23.6
2025-01-08,Ahmedabad,45,70.1,30.6,10.7,Rain,0,21.4
2025-01-09,Ahmedabad,40,117.0,5.0,6.8,Rain,1,22.2
2025-10-01,Ahmedabad,31,1.6,21.9,7.2,Cloudy,0,23.7
2025-01-11,Ahmedabad,96,73.9,6.4,10.6,Heavy Rain,1,25.7
2025-12-01,Ahmedabad,32,1.0,12.8,9.6,Clear,0,25.1
2025-01-13,Ahmedabad,59,1.9,13.8,5.6,Clear,0,21.7
2025-01-14,Ahmedabad,29,0.5,42.1,11.3,Clear,0,21.4
2025-01-15,Ahmedabad,42,92.3,2.8,11.9,Rain,0,26.4
2025-01-16,Ahmedabad,90,93.9,17.7,7.1,Heavy Rain,0,26.1
2025-01-17,Ahmedabad,66,14.3,2.5,5.8,Heavy Rain,0,28.5
2025-01-18,Ahmedabad,40,0.2,17.9,9.1,Cloudy,0,30.6
2025-01-19,Ahmedabad,74,1.4,10.5,8.1,Cloudy,0,88.2
2025-01-20,Ahmedabad,52,2.0,6.1,4.5,Sunny,0,28.3
2025-01-21,Ahmedabad,40,2.0,9.5,9.0,Clear,0,27.9
2025-01-22,Ahmedabad,69,0.4,28.5,4.0,Clear,0,24.1
2025-01-23,Ahmedabad,47,1.7,40.7,10.4,Clear,0,26.7
2025-01-24,Ahmedabad,98,0.8,7.8,11.8,Clear,0,23.6
2025-01-25,Ahmedabad,65,0.7,39.7,9.6,Clear,0,24.7
2025-01-26,Ahmedabad,69,0.8,23.2,12.0,Clear,0,27.3
2025-01-27,Ahmedabad,34,0.9,35.9,10.7,Clear,0,24.7
2025-01-28,Ahmedabad,42,75.0,19.3,6.4,Thunderstorm,0,24.8
2025-01-29,Ahmedabad,52,0.2,38.1,1.8,Fog,0,27.6
2025-01-30,Ahmedabad,63,2.0,43.1,4.5,Sunny,0,26.5
2025-01-31,Ahmedabad,31,1.3,30.5,4.5,Clear,0,26.8
2025-02-01,Ahmedabad,66,0.8,36.7,4.7,Clear,0,27.6
2025-02-02,Ahmedabad,95,21.7,5.9,6.4,Heavy Rain,0,25.5
2025-03-02,Ahmedabad,92,0.8,4.8,11.5,Sunny,0,28.4
2025-02-04,Ahmedabad,56,1.3,42.6,4.1,Clear,0,25.0
2025-05-02,Ahmedabad,78,1.6,  ,5.3,Cloudy,0,25.5
2025-02-06,Ahmedabad,83,52.9,34.7,8.9,Rain,0,32.9
2025-02-07,Ahmedabad,65,7.0,42.0,5.5,Rain,0,32.1
2025-02-08,Ahmedabad,,22.2,38.7,5.3,Rain,1,28.6
2025-09-02,Ahmedabad,91,0.1,27.3,4.2,Clear,0,33.8
2025-10-02,Ahmedabad,69,30.7,6.7,4.7,Rain,1,30.6
2025-02-11,Ahmedabad,61,0.0,8.4,6.9,Cloudy,0,26.3
2025-12-02,Ahmedabad,63,1.3,32.4,6.0,Clear,0,26.0
2025-02-13,Ahmedabad,66,0.2,40.6,8.9,Sunny,0,27.5
2025-02-14,Ahmedabad,71,0.0,26.3,6.3,Clear,0,27.2
2025-02-15,Ahmedabad,68,1.8,29.6,9.3,Clear,0,26.3
2025-02-16,Ahmedabad,75,38.3,41.7,8.8,Rain,0,29.5
2025-02-17,Ahmedabad,46,1.7,45.0,9.7,Cloudy,0,30.4
2025-02-18,Ahmedabad,45,1.3,5.4,8.2,Clear,0,31.8
2025-02-19,Ahmedabad,56,16.9,-,10.3,Heavy Rain,0,23.5
2025-02-20,Ahmedabad,75,85.7,41.2,10.1,Thunderstorm,0,34.4
2025-02-21,Ahmedabad,39,0.2,31.1,6.1,Clear,0,32.1
2025-02-22,Ahmedabad,97,0.6,8.6,7.4,Cloudy,0,34.5
2025-02-23,Ahmedabad,73,1.6,22.0,10.6,Sunny,0,29.2
2025-02-24,Ahmedabad,78,0.1,12.7,7.3,Clear,0,30.9
2025-02-25,Ahmedabad,85,1.0,5.7,2.6,Fog,0,34.1
2025-02-26,Ahmedabad,48,0.0,4.8,4.5,Clear,0,29.22222222222222
2025-02-27,Ahmedabad,67,65.4,12.1,10.4,Heavy Rain,0,28.1
2025-02-28,Ahmedabad,50,74.4,7.1,11.2,Rain,0,33.9
2025-03-01,Ahmedabad,30,0.8,33.0,10.3,Clear,0,31.555555555555557
2025-02-03,Ahmedabad,28,0.2,41.3,8.0,Clear,0,29.6
2025-03-04,Ahmedabad,-,1.3,15.2,7.7,Clear,0,30.2
2025-05-03,Ahmedabad,45,74.1,26.8,7.0,Rain,0,32.0
2025-03-06,Ahmedabad,58,1.3,37.2,5.3,Cloudy,0,32.6
2025-03-07,Ahmedabad,94,1.5,44.4,9.1,Clear,0,29.9
2025-08-03,Ahmedabad,91,1.2,6.6,8.3,Clear,0,31.1
2025-03-09,Ahmedabad,52,113.1,25.9,9.0,Rain,0,30.9
2025-03-10,Ahmedabad,85,87.6,33.5,6.0,Rain,0,31.1
2025-03-11,Ahmedabad,98,96.0,24.7,6.6,Thunderstorm,0,91.6
2025-03-12,Ahmedabad,84,116.4,,11.1,Rain,0,35.2
2025-03-13,Ahmedabad,43,1.5,9.8,11.4,Cloudy,0,25.8
2025-03-14,Ahmedabad,80,113.5,2.7,11.9,Thunderstorm,0,30.2
2025-03-15,Ahmedabad,76,0.1,42.1,8.6,Cloudy,0,34.0
2025-03-16,Ahmedabad,63,1.5,33.6,4.9,Clear,0,29.2
2025-03-17,Ahmedabad,64,1.3,19.9,4.0,Clear,0,33.1
2025-03-18,Ahmedabad,71,0.7,35.5,7.7,Clear,0,30.5
2025-03-19,Ahmedabad,71,0.8,28.0,8.1,Sunny,0,40.9
2025-03-20,Ahmedabad,70,1.4,19.2,2.1,Fog,0,29.8
2025-03-21,Ahmedabad,47,1.2,27.7,7.7,Cloudy,0,31.7
2025-03-22,Ahmedabad,76,2.0,20.5,4.7,Clear,0,28.3
2025-03-23,Ahmedabad,94,1.8,6.0,6.5,Clear,0,30.9
2025-03-24,Ahmedabad,36,1.2,26.6,8.2,Clear,0,28.5
2025-03-25,Ahmedabad,61,112.1,20.3,4.9,Rain,0,31.8
2025-03-26,Ahmedabad,33,1.0,41.5,11.4,Cloudy,0,32.7
2025-03-27,Ahmedabad,95,1.7,29.0,9.0,Clear,0,34.388888888888886
2025-03-28,Ahmedabad,55,0.0,37.9,5.9,Cloudy,0,32.6
2025-03-29,Ahmedabad,32,1.1,38.4,6.1,Clear,0,35.9
2025-03-30,Ahmedabad,unknown,1.9,38.9,1.8,Fog,0,34.5
2025-01-04,Ahmedabad,82,66.1,20.2,5.6,Rain,1,35.9
2025-04-02,Ahmedabad,33,37.7,30.7,9.5,Rain,0,28.4
2025-03-04,Ahmedabad,79,0.3,40.4,1.9,Fog,0,30.3
2025-04-04,Ahmedabad,36,1.9,10.4,11.3,Cloudy,0,35.2
2025-05-04,Ahmedabad,96,0.5,24.5,8.5,Clear,0,32.2
2025-06-04,Ahmedabad,43,1.6,2.1,4.9,Sunny,0,33.6
2025-04-07,Ahmedabad,35,1.3,33.7,11.7,Sunny,0,29.9
2025-08-04,Ahmedabad,75,1.4,34.6,1.2,Fog,0,33.7
2025-09-04,Ahmedabad,97,1.5,3.3,11.4,Sunny,0,34.44444444444444
2025-10-04,Ahmedabad,33,0.3,34.3,9.2,Clear,0,30.2
2025-04-11,Ahmedabad,76,1.0,19.5,7.5,Clear,0,25.8
2025-12-04,Ahmedabad,49,79.9,33.9,10.9,Heavy Rain,0,
2025-04-13,Ahmedabad,39,117.3,19.5,7.8,Rain,0,35.0
2025-04-14,Ahmedabad,61,0.5,,4.2,Sunny,0,29.7
2025-04-15,Ahmedabad,,1.8,24.5,9.5,Sunny,0,27.3
2025-04-16,Ahmedabad,49,0.6,31.3,5.8,Clear,0,30.0
2025-04-17,Ahmedabad,41,62.4,33.6,6.6,Thunderstorm,1,28.0
2025-04-18,Ahmedabad,69,1.3,38.8,7.3,Clear,0,30.944444444444443
2025-04-19,Ahmedabad,36,65.0,37.9,9.6,Rain,0,31.0
2025-04-20,Ahmedabad,59,76.8,34.5,8.5,Rain,0,32.8
2025-04-21,Ahmedabad,35,0.0,4.0,2.6,Fog,0,28.9
2025-04-22,Ahmedabad,97,105.9,39.3,8.1,Rain,0,26.8
2025-04-23,Ahmedabad,34,115.8,10.2,6.7,Thunderstorm,0,38.3
2025-04-24,Ahmedabad,59,1.9,33.0,11.2,Clear,0,29.8
2025-04-25,Ahmedabad,60,1.5,28.2,9.5,Clear,0,34.3
2025-04-26,Ahmedabad,86,1.7,19.1,11.3,Clear,0,32.5
2025-04-27,Ahmedabad,59,1.8,7.0,3.0,Fog,0,32.0
2025-04-28,Ahmedabad,75,1.6,21.8,4.4,Clear,0,31.7
2025-04-29,Ahmedabad,76,80.8,24.4,10.1,Rain,0,36.5
2025-04-30,Ahmedabad,33,1.8,41.8,2.6,Fog,0,34.9
2025-05-01,Ahmedabad,94,104.0,3.4,4.3,Heavy Rain,0,32.7
2025-02-05,Ahmedabad,40,0.7,31.7,2.6,Fog,0,
2025-05-03,Ahmedabad,,94.0,27.1,10.7,Thunderstorm,1,36.9
2025-05-04,Ahmedabad,77,0.6,18.6,7.7,Clear,0,33.2
2025-05-05,Ahmedabad,90,16.6,16.6,10.4,Heavy Rain,0,
2025-06-05,Ahmedabad,53,56.4,unknown,9.8,Heavy Rain,0,33.7
2025-07-05,Ahmedabad,39,108.3,17.8,11.0,Rain,0,30.9
2025-05-08,Ahmedabad,63,0.5,38.9,9.3,Clear,0,34.3
2025-05-09,Ahmedabad,60,1.1,23.7,9.2,Cloudy,0,30.9
2025-05-10,Ahmedabad,45,0.1,6.2,4.6,Cloudy,0,34.2
2025-05-11,Ahmedabad,34,0.4,16.6,7.0,Cloudy,0,27.6
2025-05-12,Ahmedabad,  ,0.6,5.4,7.3,Clear,0,25.2
2025-05-13,Ahmedabad,45,1.6,39.6,5.4,Clear,0,29.0
2025-05-14,Ahmedabad,32,0.3,2.0,7.5,Cloudy,0,33.3
2025-05-15,Ahmedabad,81,1.4,11.1,8.8,Cloudy,0,30.6
2025-05-16,Ahmedabad,68,1.9,7.5,6.8,Sunny,0,27.8
2025-05-17,Ahmedabad,43,0.3,22.6,10.6,Cloudy,0,35.8
2025-05-18,Ahmedabad,56,0.0,29.2,4.6,Clear,0,35.888888888888886
2025-05-19,Ahmedabad,81,1.4,44.1,7.3,Clear,0,25.8
2025-05-20,Ahmedabad,43,55.4,4.8,10.2,Thunderstorm,1,
2025-05-21,Ahmedabad,72,1.5,11.4,5.0,Cloudy,0,26.6
2025-05-22,Ahmedabad,97,42.2,29.3,11.4,Thunderstorm,0,26.9
2025-05-23,Ahmedabad,64,12.5,32.3,10.1,Rain,0,33.0
2025-05-24,Ahmedabad,,95.7,6.5,11.9,Rain,0,24.5
2025-05-25,Ahmedabad,31,1.2,42.4,1.0,Fog,0,81.4
2025-05-26,Ahmedabad,90,1.8,17.8,8.2,Clear,0,29.6
2025-05-27,Ahmedabad,63,1.5,35.3,12.0,Cloudy,0,34.8
2025-05-28,Ahmedabad,35,1.6,16.1,11.5,Clear,0,28.8
2025-05-29,Ahmedabad,91,0.2,27.7,11.1,Clear,0,25.6
2025-05-30,Ahmedabad,49,1.3,7.8,9.6,Sunny,0,37.4
2025-05-31,Ahmedabad,44,2.0,10.7,5.7,Clear,0,24.3
2025-01-06,Ahmedabad,66,1.6,33.3,5.2,Clear,0,24.6
2025-02-06,Ahmedabad,76,1.2,30.8,8.2,Clear,0,25.9
2025-06-03,Ahmedabad,86,26.2,5.7,5.9,Rain,0,27.8
2025-04-06,Ahmedabad,70,0.7,18.7,7.9,Clear,0,32.9
2025-06-05,Ahmedabad,72,34.2,24.0,8.5,Rain,1,30.4
2025-06-06,Ahmedabad,34,1.5,7.1,9.8,Clear,0,20.7
2025-06-07,Ahmedabad,57,0.9,38.8,11.7,Cloudy,0,27.1
2025-06-08,Ahmedabad,97,0.9,30.5,1.8,Fog,0,29.2
2025-09-06,Ahmedabad,69,0.1,27.2,5.1,Clear,0,24.7
2025-06-10,Ahmedabad,65,109.6,33.0,9.9,Thunderstorm,0,22.4
2025-06-11,Ahmedabad,78,27.4,3.6,6.0,Rain,1,22.3
2025-06-12,Ahmedabad,42,1.2,12.2,10.3,Sunny,0,26.4
2025-06-13,Ahmedabad,53,89.1,39.5,11.2,Thunderstorm,0,33.1
2025-06-14,Ahmedabad,95,53.4,16.2,11.3,Rain,0,27.9
2025-06-15,Ahmedabad,85,1.4,43.6,9.4,Clear,0,
2025-06-16,Ahmedabad,45,0.1,11.6,8.1,Cloudy,0,26.2
2025-06-17,Ahmedabad,55,1.0,20.1,11.7,Cloudy,0,21.1
2025-06-18,Ahmedabad,97,1.4,28.4,5.6,Clear,0,27.0
2025-06-19,Ahmedabad,29,98.0,3.5,7.3,Rain,0,70.3
2025-06-20,Ahmedabad,49,1.5,36.9,11.6,Clear,0,24.6
2025-06-21,Ahmedabad,85,0.0,20.1,9.4,Cloudy,0,29.8
2025-06-22,Ahmedabad,,88.2,7.6,10.0,Rain,0,26.6
2025-06-23,Ahmedabad,71,67.2,  ,8.2,Rain,1,22.7
2025-06-24,Ahmedabad,92,13.7,21.3,10.4,Rain,0,27.4
2025-06-25,Ahmedabad,55,1.7,35.9,11.7,Clear,0,26.5
2025-06-26,Ahmedabad,62,98.2,11.0,11.6,Rain,0,
2025-06-27,Ahmedabad,79,0.0,13.5,7.7,Clear,0,23.166666666666668
2025-06-28,Ahmedabad,75,1.2,19.8,4.3,Clear,0,20.5
2025-06-29,Ahmedabad,48,1.3,43.5,7.7,Clear,0,27.5
2025-06-30,Ahmedabad,86,0.6,38.3,7.8,Cloudy,0,19.166666666666668
2025-01-07,Ahmedabad,36,1.4,26.2,8.9,Cloudy,0,25.1
2024-01-01,Jaipur,83,26.6,23.8,6.3,Rain,0,17.7
2024-02-01,Jaipur,33,1.2,38.0,7.0,Cloudy,0,27.2
2024-03-01,Jaipur,91,0.3,,9.3,Sunny,0,24.4
2024-04-01,Jaipur,35,1.1,18.2,4.5,Sunny,0,27.3
2024-01-05,Jaipur,63,85.7,21.1,7.7,Rain,0,20.2
2024-01-06,Jaipur,68,1.6,4.8,7.0,Clear,0,27.9
2024-01-07,Jaipur,84,38.5,35.5,4.1,Thunderstorm,0,24.6
2024-08-01,Jaipur,55,1.2,16.1,7.3,Cloudy,0,28.9
2024-01-09,Jaipur,61,0.1,14.5,4.7,Clear,0,28.1
2024-01-10,Jaipur,77,1.7,10.4,1.8,Fog,0,23.1
2024-11-01,Jaipur,93,0.6,28.4,5.6,Cloudy,0,21.8
2024-01-12,Jaipur,81,12.7,13.6,7.9,Rain,1,21.9
