route_id,vehicle_id,vehicle_type,route_date,order_ids,planned_distance_km,actual_distance_km,planned_duration_min,actual_duration_min,stops_planned,stops_completed,fuel_or_energy_used,driver_id,waypoint_count,fuel_or_energy_value
RTE-02172,VEH-0271,Bike,2024-11-16,"ORD-002469,ORD-003669,ORD-009633,ORD-009048,ORD-007536",222.54,345.36,360.2,46.4,5,5,24.77,DRV-0889,6,24.77
RTE-02173,VEH-0010,Drone,2024-05-30,"ORD-004791,ORD-011848,ORD-004463,ORD-012311",281.58,439.64,79.0,447.6,4,2,51.43 L,,14,51.43
RTE-02174,VEH-0042,Drone,2024-10-05,"ORD-011203,ORD-001274,ORD-005802,ORD-009871,ORD-002064,ORD-009386,ORD-009087",13.37,69.89,355.6,123.6,7,6,730.0 Wh,,7,730.0
RTE-02175,VEH-0684,Truck,2024-04-21,"ORD-000179,ORD-006431,ORD-007308,ORD-008872,ORD-008003,ORD-000889",49.58,212.37,51.1,730.3,6,5,44.21 L,DRV-0495,8,44.21
RTE-02176,VEH-0683,Truck,2025-06-10,"ORD-014042,ORD-008866,ORD-009601,ORD-003890,ORD-003014,ORD-001397",336.49,77.94,243.4,127.0,6,6,51.16 L,DRV-0242,7,51.16
RTE-02177,VEH-0161,Bike,2025-03-14,"ORD-014709,ORD-012336,ORD-008062,ORD-002047",67.74,147.39,468.7,17.5,4,3,39.91 L,DRV-0024,3,39.91
RTE-02178,VEH-0241,Bike,2024-06-21,"ORD-004566,ORD-008784,ORD-014113,ORD-003888,ORD-004822,ORD-011221,ORD-012304",332.85,121.56,254.4,715.2,7,6,18.88 L,DRV-0468,11,18.88
RTE-02179,VEH-0104,Drone,2025-01-11,"ORD-001501,ORD-013103",41.8,38.99,197.1,275.7,2,2,776.0 Wh,,5,776.0
RTE-02180,VEH-0560,Van,2024-03-08,"ORD-011951,ORD-014606,ORD-009727,ORD-009948,ORD-011763,ORD-007550,ORD-003763,ORD-012833",342.11,32.94,653.7,688.4,8,8,1972.0 Wh,DRV-0795,4,1972.0
RTE-02181,VEH-0325,Bike,2024-04-13,"ORD-006475,ORD-000801,ORD-014614,ORD-010785,ORD-001117,ORD-000804",418.57,147.08,255.2,525.1,6,6,19.48,DRV-0844,12,19.48
RTE-02182,VEH-0691,Truck,2024-06-30,ORD-005521,68.33,56.6,125.7,439.9,1,1,933.0 Wh,DRV-0453,4,933.0
RTE-02183,VEH-0324,Bike,2024-12-29,"ORD-012990,ORD-010840",220.49,78.46,498.1,34.5,2,2,331.0 Wh,DRV-0768,8,331.0
RTE-02184,VEH-0104,Drone,2025-03-28,"ORD-013786,ORD-012838,ORD-010980,ORD-006451,ORD-012621,ORD-013162",403.34,,490.6,50.2,6,6,1276.0 Wh,,12,1276.0
RTE-02185,VEH-0672,Truck,2024-12-05,"ORD-001060,ORD-008324,ORD-009086,ORD-004564,ORD-003060,ORD-005678,ORD-001752,ORD-001066",380.12,206.82,615.2,38.7,8,8,5.47 L,DRV-0430,11,5.47
RTE-02186,VEH-0597,Truck,2024-08-04,"ORD-001405,ORD-010283",351.96,387.57,252.1,226.1,2,2,654.0 Wh,DRV-0373,5,654.0
RTE-02187,VEH-0609,Truck,2024-01-10,"ORD-006034,ORD-014122,ORD-009370,ORD-014030,ORD-003484,ORD-007190",278.04,107.41,565.6,747.5,6,6,17.87 L,DRV-0560,5,17.87
RTE-02188,VEH-0066,Drone,2024-07-22,"ORD-003482,ORD-007277",391.35,197.54,512.9,141.7,2,2,1045.0 Wh,,9,1045.0
RTE-02189,VEH-0048,Drone,2025-01-15,"ORD-008237,ORD-001240,ORD-009540,ORD-008561,ORD-006431,ORD-004748,ORD-007717",19.01,182.61,339.4,327.2,7,6,41.15 L,,14,41.15
RTE-02190,VEH-0459,Van,2025-01-31,"ORD-012153,ORD-003348,ORD-006146,ORD-013245,ORD-007928,ORD-012626,ORD-004564",23.52,108.85,567.4,239.2,7,7,1373.0 Wh,DRV-0406,10,1373.0
RTE-02191,VEH-0686,Truck,2025-05-09,"ORD-008802,ORD-001387,ORD-000289,ORD-005383",67.59,122.87,241.9,334.5,4,4,1202.0 Wh,DRV-0271,9,1202.0
RTE-02192,VEH-0638,Truck,2024-06-09,"ORD-012568,ORD-012959,ORD-009016,ORD-012765,ORD-000493",3.43,280.04,146.1,504.1,5,5,13.18,DRV-0494,14,13.18
RTE-02193,VEH-0366,Bike,2024-03-10,"ORD-003011,ORD-009768,ORD-012759,ORD-010152,ORD-001417,ORD-007047",129.73,89.01,159.2,724.7,6,6,18.71 L,DRV-0036,7,18.71
RTE-02194,VEH-0210,Bike,2024-12-19,"ORD-012584,ORD-010022,ORD-013448",310.98,298.82,573.6,787.4,3,3,2077.0 Wh,DRV-0323,7,2077.0
RTE-02195,VEH-0117,Drone,2024-09-23,"ORD-012870,ORD-003034,ORD-014964,ORD-003707,ORD-004456,ORD-002960,ORD-013090,ORD-004827,ORD-010681",206.67,405.16,303.2,56.6,9,9,385.0 Wh,,7,385.0
RTE-02196,VEH-0219,Bike,2024-10-20,"ORD-007165,ORD-005889,ORD-004406,ORD-013869,ORD-014971,ORD-014847",15.21,146.64,672.7,742.5,6,5,25.49 L,DRV-0431,4,25.49
RTE-02197,VEH-0065,Drone,2024-09-16,"ORD-001588,ORD-001218,ORD-010655,ORD-006810,ORD-006672,ORD-010916,ORD-004303",13.83,23.75,470.4,20.9,7,7,59.89,,13,59.89
RTE-02198,VEH-0080,Drone,2024-09-20,"ORD-005106,ORD-014967,ORD-005640",395.41,421.63,484.8,318.0,3,3,808.0 Wh,,10,808.0
RTE-02199,VEH-0218,Bike,2025-01-29,"ORD-000211,ORD-004320,ORD-003985,ORD-012756,ORD-007847,ORD-007069,ORD-003899",73.96,165.02,235.4,633.8,7,7,59.76,DRV-0413,13,59.76
RTE-02200,VEH-0615,Truck,2024-08-28,"ORD-004347,ORD-004716,ORD-005606,ORD-011457,ORD-008677,ORD-004795,ORD-008520",377.52,85.43,613.3,635.8,7,7,1115.0 Wh,DRV-0671,7,1115.0
RTE-02201,VEH-0487,Van,2024-05-24,"ORD-005749,ORD-013302,ORD-011181,ORD-011174,ORD-013982,ORD-008199",407.58,328.16,693.9,373.2,6,6,405.0 Wh,DRV-0434,9,405.0
RTE-02202,VEH-0485,Van,2025-01-25,"ORD-006359,ORD-006128,ORD-003054",221.97,130.02,24.2,473.8,3,3,5.94 L,DRV-0684,6,5.94
RTE-02203,VEH-0525,Van,2024-03-24,ORD-011733,277.8,243.11,397.0,187.3,1,0,47.77 L,DRV-0751,9,47.77
RTE-02204,VEH-0332,Bike,2025-06-03,"ORD-008124,ORD-009396,ORD-001533,ORD-011825,ORD-006095,ORD-011619,ORD-012768,ORD-013732",121.53,50.19,315.7,612.0,8,8,1439.0 Wh,DRV-0497,13,1439.0
RTE-02205,VEH-0691,Truck,2024-10-27,"ORD-009282,ORD-010226,ORD-013554,ORD-003574,ORD-003498,ORD-007623,ORD-004105",219.29,208.11,271.6,97.3,7,7,16.57,DRV-0343,3,16.57
RTE-02206,VEH-0325,Bike,2024-12-12,"ORD-002639,ORD-014937,ORD-001891,ORD-002952,ORD-006728,ORD-001544,ORD-014595",249.75,35.77,65.1,311.2,7,6,1426.0 Wh,DRV-0214,12,1426.0
RTE-02207,VEH-0674,Truck,2025-03-16,"ORD-001970,ORD-002611,ORD-004738,ORD-001934,ORD-012847,ORD-004412,ORD-003546",417.3,294.33,418.3,488.1,7,6,26.71,DRV-0770,11,26.71
RTE-02208,VEH-0084,Drone,2025-02-10,"ORD-008141,ORD-002592,ORD-011153,ORD-009399,ORD-012604,ORD-012124,ORD-010651,ORD-000221,ORD-002712",83.61,227.22,93.7,524.8,9,9,1530.0 Wh,,12,1530.0
RTE-02209,VEH-0116,Drone,2024-10-13,ORD-006488,124.75,113.88,387.7,23.8,1,1,910.0 Wh,,12,910.0
RTE-02210,VEH-0482,Van,2025-01-05,"ORD-012103,ORD-014577,ORD-008869,ORD-005473,ORD-009416,ORD-006349",387.19,425.63,235.4,609.4,6,6,1673.0 Wh,DRV-0855,11,1673.0
RTE-02211,VEH-0592,Truck,2025-06-09,"ORD-003064,ORD-002359,ORD-013552,ORD-001196,ORD-012356,ORD-007838",130.07,274.73,469.8,482.6,6,6,699.0 Wh,DRV-0078,9,699.0
RTE-02212,VEH-0608,Truck,2024-09-14,"ORD-014036,ORD-002261,ORD-000580,ORD-005515,ORD-003244,ORD-007266",112.42,145.93,449.9,485.9,6,5,38.76 L,DRV-0839,13,38.76
RTE-02213,VEH-0694,Truck,2025-02-13,"ORD-013211,ORD-010556",223.42,342.84,666.2,30.6,2,2,948.0 Wh,DRV-0339,13,948.0
RTE-02214,VEH-0527,Van,2025-01-05,"ORD-003957,ORD-000356",125.55,136.51,54.2,791.9,2,2,25.45,DRV-0577,11,25.45
RTE-02215,VEH-0615,Truck,2025-01-04,ORD-002048,201.03,,50.8,181.5,1,1,29.99,DRV-0456,3,29.99
RTE-02216,VEH-0345,Bike,2024-02-03,"ORD-011562,ORD-006156,ORD-013684,ORD-009035,ORD-011146",120.53,394.93,467.7,615.5,5,5,691.0 Wh,DRV-0544,3,691.0
RTE-02217,VEH-0430,Van,2024-09-30,"ORD-008752,ORD-002287,ORD-012522",416.05,331.24,640.8,634.3,3,3,5.36,DRV-0530,3,5.36
RTE-02218,VEH-0325,Bike,2025-02-16,ORD-003424,288.65,116.31,481.7,388.0,1,1,893.0 Wh,DRV-0837,6,893.0
RTE-02219,VEH-0393,Bike,2025-03-02,"ORD-004566,ORD-003017,ORD-001494",399.93,144.27,187.0,33.8,3,3,29.33 L,DRV-0679,11,29.33
RTE-02220,VEH-0008,Drone,2025-05-04,"ORD-001770,ORD-002224,ORD-009348,ORD-004855,ORD-008509,ORD-001836,ORD-009220,ORD-011997",109.46,,432.2,665.0,8,8,46.85 L,,5,46.85
RTE-02221,VEH-0226,Bike,2024-04-21,"ORD-005480,ORD-007430,ORD-006010,ORD-007468,ORD-008674",110.83,411.41,613.5,228.0,5,5,20.43 L,DRV-0157,13,20.43
RTE-02222,VEH-0691,Truck,2025-04-27,"ORD-006581,ORD-009246,ORD-002833,ORD-014752,ORD-011332,ORD-013671,ORD-003469,ORD-007880",389.02,346.96,355.6,375.9,8,8,11.96,DRV-0333,10,11.96
RTE-02223,VEH-0683,Truck,2024-09-17,"ORD-014850,ORD-009400,ORD-001654,ORD-010213,ORD-011055",171.94,120.42,167.0,759.5,5,5,58.82,DRV-0794,11,58.82
RTE-02224,VEH-0611,Truck,2025-05-14,"ORD-000967,ORD-011929,ORD-002371,ORD-000098,ORD-013424,ORD-003020",21.17,317.2,186.9,335.7,6,6,6.59,DRV-0265,4,6.59
RTE-02225,VEH-0022,Drone,2024-03-12,ORD-012620,338.7,315.14,427.9,482.5,1,0,1312.0 Wh,,9,1312.0
RTE-02226,VEH-0578,Van,2025-01-12,"ORD-004683,ORD-000999,ORD-007724",314.66,363.07,442.8,470.9,3,3,44.87 L,DRV-0114,4,44.87
RTE-02227,VEH-0218,Bike,2025-05-04,"ORD-004356,ORD-009561,ORD-004985,ORD-003269",181.7,390.04,291.4,126.9,4,4,32.51,DRV-0261,12,32.51
RTE-02228,VEH-0586,Truck,2024-04-27,"ORD-008547,ORD-006187,ORD-010256,ORD-011966,ORD-011307",139.84,49.11,670.9,92.0,5,5,41.43,DRV-0779,10,41.43
RTE-02229,VEH-0158,Bike,2024-09-24,"ORD-002716,ORD-004665,ORD-011378",171.54,78.71,631.7,799.6,3,3,7.3,DRV-0441,12,7.3
RTE-02230,VEH-0095,Drone,2024-03-08,"ORD-011289,ORD-004335,ORD-013214,ORD-002025,ORD-014362,ORD-003158,ORD-002252",93.46,419.47,412.6,555.1,7,7,43.79,,10,43.79
RTE-02231,VEH-0229,Bike,2025-02-08,"ORD-010008,ORD-011505,ORD-011736,ORD-007556,ORD-012530,ORD-008484,ORD-005943",63.58,222.97,288.1,185.3,7,6,1536.0 Wh,DRV-0099,8,1536.0
RTE-02232,VEH-0477,Van,2025-01-16,"ORD-009378,ORD-010230,ORD-002323,ORD-004474",97.79,105.06,417.4,495.7,4,4,15.33 L,DRV-0023,3,15.33
RTE-02233,VEH-0388,Bike,2024-07-08,"ORD-004601,ORD-005196,ORD-005023,ORD-011414,ORD-007059,ORD-001850,ORD-013944",233.89,429.55,508.5,619.2,7,7,1.68 L,DRV-0412,13,1.68
RTE-02234,VEH-0619,Truck,2025-01-10,"ORD-001945,ORD-002168,ORD-007474,ORD-001837,ORD-001947,ORD-005207,ORD-007452",107.65,293.6,652.8,288.6,7,7,16.15 L,DRV-0821,14,16.15
RTE-02235,VEH-0551,Van,2024-11-17,"ORD-010981,ORD-001673,ORD-012692,ORD-012869,ORD-001724,ORD-009783",384.82,396.32,636.5,402.3,6,5,1191.0 Wh,DRV-0884,12,1191.0
RTE-02236,VEH-0369,Bike,2024-07-05,"ORD-009273,ORD-007622,ORD-014737,ORD-000408,ORD-012027,ORD-013865,ORD-005661,ORD-005600",108.96,185.11,445.0,704.0,8,7,39.87,DRV-0133,12,39.87
RTE-02237,VEH-0240,Bike,2024-07-11,"ORD-006058,ORD-008293,ORD-010828,ORD-002900,ORD-011629,ORD-004933,ORD-003064,ORD-013374,ORD-008582",311.22,114.12,629.1,358.1,9,9,1344.0 Wh,DRV-0049,8,1344.0
RTE-02238,VEH-0686,Truck,2024-03-30,ORD-012101,411.88,18.11,149.5,32.4,1,1,4.72,DRV-0083,9,4.72
RTE-02239,VEH-0331,Bike,2024-03-09,"ORD-007448,ORD-005459,ORD-007084,ORD-010840",123.12,109.85,493.6,690.8,4,4,49.69,DRV-0566,0,49.69
RTE-02240,VEH-0043,Drone,2024-08-22,"ORD-008609,ORD-010879,ORD-010357,ORD-000390,ORD-007973,ORD-013519,ORD-000045",51.57,99.09,507.9,38.0,7,7,51.67 L,,7,51.67
RTE-02241,VEH-0479,Van,2025-06-16,"ORD-002336,ORD-013531,ORD-005972,ORD-011041,ORD-000277,ORD-006462,ORD-008250",232.96,137.74,678.0,46.4,7,6,13.93 L,DRV-0244,14,13.93
RTE-02242,VEH-0523,Van,2025-01-16,"ORD-013135,ORD-006011,ORD-001539,ORD-005827,ORD-002774,ORD-005072,ORD-005674",26.19,182.71,395.0,748.0,7,7,2148.0 Wh,DRV-0525,10,2148.0
RTE-02243,VEH-0123,Drone,2025-05-07,"ORD-009475,ORD-005385",261.78,,138.1,678.4,2,2,2134.0 Wh,,11,2134.0
RTE-02244,VEH-0557,Van,2024-03-17,"ORD-010573,ORD-009061,ORD-001852,ORD-006611,ORD-001273,ORD-004180,ORD-005494,ORD-002151,ORD-012647",136.7,423.01,69.4,323.0,9,9,20.86,DRV-0246,12,20.86
RTE-02245,VEH-0298,Bike,2024-11-25,"ORD-004764,ORD-007561,ORD-013656,ORD-000627,ORD-006330,ORD-014095",255.77,148.13,441.2,590.4,6,6,49.91,DRV-0668,4,49.91
RTE-02246,VEH-0567,Van,2025-02-15,"ORD-003800,ORD-012944",98.43,35.56,561.4,407.7,2,2,1586.0 Wh,DRV-0180,3,1586.0
RTE-02247,VEH-0436,Van,2024-01-12,ORD-012027,265.3,235.15,262.1,311.8,1,1,23.44 L,DRV-0502,3,23.44
RTE-02248,VEH-0081,Drone,2024-03-30,"ORD-007412,ORD-013659,ORD-001949,ORD-001193,ORD-006356,ORD-008352,ORD-008128",208.47,371.61,353.0,534.0,7,7,23.05,,14,23.05
RTE-02249,VEH-0594,Truck,2024-07-15,"ORD-006467,ORD-009646,ORD-012937",11.22,72.61,163.5,475.3,3,3,54.87 L,DRV-0737,12,54.87
RTE-02250,VEH-0584,Truck,2025-03-03,"ORD-014074,ORD-002755,ORD-005622,ORD-011172",165.15,299.27,87.8,233.9,4,4,16.97 L,DRV-0223,13,16.97
RTE-02251,VEH-0636,Truck,2024-12-14,"ORD-000884,ORD-002073,ORD-013493,ORD-008341,ORD-002830",417.88,,189.8,606.8,5,4,53.95 L,DRV-0551,5,53.95
RTE-02252,VEH-0490,Van,2024-08-03,ORD-010762,25.99,329.04,588.6,644.1,1,1,11.26,DRV-0764,13,11.26
RTE-02253,VEH-0405,Van,2024-03-08,"ORD-012588,ORD-006607,ORD-007817,ORD-010255",280.82,293.19,32.1,728.1,4,3,40.69,DRV-0128,5,40.69
RTE-02254,VEH-0221,Bike,2025-01-26,"ORD-005091,ORD-010005,ORD-013842,ORD-008474,ORD-000136,ORD-004191",59.72,343.71,365.6,761.3,6,5,35.77,DRV-0097,13,35.77
RTE-02255,VEH-0676,Truck,2024-06-30,"ORD-011274,ORD-011261,ORD-002962",222.41,136.31,235.2,614.2,3,3,1854.0 Wh,DRV-0438,11,1854.0
RTE-02256,VEH-0669,Truck,2024-11-14,"ORD-008945,ORD-008030,ORD-004563,ORD-012336,ORD-011306,ORD-013166,ORD-003710,ORD-013368",47.09,86.32,338.6,426.2,8,8,28.42 L,DRV-0207,3,28.42
RTE-02257,VEH-0523,Van,2025-02-12,"ORD-008827,ORD-014967,ORD-002250,ORD-012581,ORD-001847,ORD-009597",401.01,161.5,161.1,748.7,6,6,10.58 L,DRV-0551,5,10.58
RTE-02258,VEH-0422,Van,2024-12-09,"ORD-009890,ORD-008757,ORD-001781,ORD-009988,ORD-012304,ORD-009543,ORD-005556,ORD-006097,ORD-011872",47.9,413.1,315.9,560.6,9,9,432.0 Wh,DRV-0195,4,432.0
RTE-02259,VEH-0434,Van,2024-08-26,"ORD-009116,ORD-003440,ORD-000394,ORD-005848,ORD-012950,ORD-000379,ORD-010683,ORD-003635",192.84,220.45,294.4,55.0,8,8,54.3,DRV-0534,5,54.3
RTE-02260,VEH-0238,Bike,2024-11-27,"ORD-004621,ORD-002434,ORD-003310,ORD-013567,ORD-005854,ORD-009238",365.54,456.44,347.9,724.6,6,6,28.83 L,DRV-0351,7,28.83
RTE-02261,VEH-0690,Truck,2024-02-22,ORD-012679,69.66,120.33,398.0,534.7,1,1,1585.0 Wh,DRV-0314,12,1585.0
RTE-02262,VEH-0452,Van,2024-10-11,ORD-012485,161.68,256.52,332.3,334.4,1,1,28.27,DRV-0520,9,28.27
RTE-02263,VEH-0022,Drone,2024-05-03,"ORD-003258,ORD-002223,ORD-005054,ORD-001815,ORD-013349,ORD-010237,ORD-012372,ORD-000040,ORD-001825",275.18,296.32,321.1,227.9,9,9,730.0 Wh,,4,730.0
RTE-02264,VEH-0643,Truck,2025-06-16,"ORD-005222,ORD-014084,ORD-003269,ORD-008545,ORD-010995,ORD-003937,ORD-008956,ORD-001188,ORD-007155",90.88,130.25,434.1,377.1,9,9,1700.0 Wh,DRV-0561,10,1700.0
RTE-02265,VEH-0579,Van,2025-05-07,"ORD-008976,ORD-012134,ORD-013167,ORD-003533,ORD-004464,ORD-007760,ORD-004997,ORD-013834",340.79,243.72,491.6,703.2,8,8,300.0 Wh,DRV-0555,9,300.0
RTE-02266,VEH-0610,Truck,2025-05-30,"ORD-013286,ORD-010018,ORD-009920",293.68,161.45,451.8,439.2,3,3,29.99 L,DRV-0283,4,29.99
RTE-02267,VEH-0299,Bike,2024-07-21,"ORD-003528,ORD-005381,ORD-011950,ORD-005730,ORD-010760,ORD-010568,ORD-002892,ORD-009869,ORD-014216",42.63,313.27,205.0,797.2,9,9,14.81 L,DRV-0353,9,14.81
RTE-02268,VEH-0107,Drone,2024-04-29,"ORD-007742,ORD-002811,ORD-005391,ORD-011928,ORD-003163,ORD-011310,ORD-009324,ORD-002190,ORD-013856",105.36,292.1,651.3,293.6,9,7,714.0 Wh,,5,714.0
RTE-02269,VEH-0365,Bike,2025-02-22,"ORD-002776,ORD-006905,ORD-012473,ORD-010436,ORD-005748,ORD-001744",169.43,47.63,98.0,110.3,6,5,22.71 L,DRV-0589,9,22.71
RTE-02270,VEH-0106,Drone,2024-12-14,"ORD-000664,ORD-004408,ORD-008674,ORD-014046,ORD-011188,ORD-013126,ORD-013826,ORD-008192,ORD-005512",120.57,18.37,385.1,798.6,9,9,59.78 L,,8,59.78
RTE-02271,VEH-0463,Van,2024-01-10,"ORD-006017,ORD-011299,ORD-006481,ORD-003583,ORD-009456,ORD-003381,ORD-011461,ORD-006457,ORD-002590",143.2,,378.1,15.3,9,9,17.82 L,DRV-0807,4,17.82
RTE-02272,VEH-0288,Bike,2024-05-05,"ORD-011211,ORD-000560,ORD-014794,ORD-008302,ORD-001254,ORD-005302,ORD-014159",370.88,8.52,391.4,159.6,7,7,32.83 L,DRV-0559,9,32.83
RTE-02273,VEH-0115,Drone,2024-12-22,"ORD-005169,ORD-009771,ORD-006895,ORD-013114,ORD-005550,ORD-012259,ORD-007581",234.3,245.21,91.3,227.9,7,7,5.39 L,,5,5.39
RTE-02274,VEH-0162,Bike,2024-12-27,"ORD-014749,ORD-001011,ORD-001629,ORD-008951,ORD-003531,ORD-010161,ORD-002203,ORD-003706",294.76,105.76,384.9,126.0,8,8,56.41 L,DRV-0319,4,56.41
RTE-02275,VEH-0190,Bike,2024-09-17,"ORD-008366,ORD-001377,ORD-006446,ORD-010512",394.43,88.48,196.9,99.9,4,4,34.72 L,DRV-0780,0,34.72
RTE-02276,VEH-0610,Truck,2025-01-19,"ORD-004627,ORD-010679,ORD-001266,ORD-000346,ORD-001246,ORD-014580,ORD-003375,ORD-003987",379.07,79.85,40.0,519.2,8,8,12.83 L,DRV-0145,3,12.83
RTE-02277,VEH-0393,Bike,2024-11-28,"ORD-012966,ORD-001372",285.89,218.77,322.2,742.5,2,2,32.75 L,DRV-0694,3,32.75
RTE-02278,VEH-0528,Van,2025-01-17,"ORD-008881,ORD-000790,ORD-008344,ORD-004232",106.24,185.92,494.1,319.4,4,4,30.62 L,DRV-0258,13,30.62
RTE-02279,VEH-0086,Drone,2025-05-01,"ORD-004087,ORD-002212,ORD-007072,ORD-014401,ORD-004748,ORD-003180,ORD-006203,ORD-014525,ORD-010098",205.55,402.6,644.7,623.4,9,9,54.75,,9,54.75
RTE-02280,VEH-0333,Bike,2024-07-17,"ORD-001994,ORD-001193,ORD-009448,ORD-008909,ORD-012758",134.4,,85.4,448.8,5,5,59.01,DRV-0520,9,59.01
RTE-02281,VEH-0242,Bike,2025-01-09,"ORD-008068,ORD-009375,ORD-012620,ORD-010569,ORD-002079,ORD-004032,ORD-014278,ORD-000967",148.51,92.7,284.9,426.6,8,8,9.26,DRV-0364,9,9.26
RTE-02282,VEH-0047,Drone,2024-12-23,"ORD-005590,ORD-013774,ORD-002832,ORD-014917,ORD-004516",402.89,41.96,307.9,369.2,5,5,4.33 L,,8,4.33
RTE-02283,VEH-0624,Truck,2024-10-23,"ORD-000126,ORD-002057",190.29,410.29,462.3,133.3,2,2,6.43,DRV-0717,14,6.43
RTE-02284,VEH-0531,Van,2024-01-17,"ORD-000086,ORD-002692,ORD-012311,ORD-009112,ORD-010877",369.33,362.11,435.6,302.2,5,5,16.51,DRV-0289,4,16.51
RTE-02285,VEH-0046,Drone,2024-05-20,"ORD-007615,ORD-000263,ORD-009934,ORD-002386,ORD-007900,ORD-014949",399.81,,298.1,167.2,6,6,47.68,,11,47.68
RTE-02286,VEH-0681,Truck,2024-02-19,"ORD-011512,ORD-000026",358.85,336.09,632.2,619.3,2,0,1103.0 Wh,DRV-0337,8,1103.0
RTE-02287,VEH-0420,Van,2024-02-12,"ORD-011008,ORD-007872,ORD-007172,ORD-012954,ORD-008499,ORD-010724",293.28,442.96,120.1,761.6,6,6,57.35,DRV-0167,10,57.35
RTE-02288,VEH-0465,Van,2025-05-24,"ORD-013875,ORD-012694,ORD-012982",122.81,67.38,38.4,732.6,3,3,1659.0 Wh,DRV-0635,6,1659.0
RTE-02289,VEH-0021,Drone,2024-06-02,"ORD-007728,ORD-013189,ORD-002578",217.11,,669.3,389.5,3,3,10.17 L,,0,10.17
RTE-02290,VEH-0094,Drone,2024-05-19,"ORD-011589,ORD-013109,ORD-001315,ORD-007489,ORD-002268",171.99,247.6,531.4,351.8,5,5,647.0 Wh,,10,647.0
RTE-02291,VEH-0249,Bike,2024-05-16,"ORD-011645,ORD-007380,ORD-012662,ORD-002787,ORD-012512,ORD-010148,ORD-006379",112.15,191.01,255.6,671.0,7,6,630.0 Wh,DRV-0728,9,630.0
RTE-02292,VEH-0480,Van,2025-05-02,"ORD-001662,ORD-002154,ORD-013810,ORD-004599,ORD-003158,ORD-008028,ORD-006896,ORD-001454",412.85,51.62,168.2,358.5,8,6,2071.0 Wh,DRV-0030,11,2071.0
RTE-02293,VEH-0244,Bike,2024-06-26,ORD-000696,206.62,385.56,15.1,440.1,1,1,1745.0 Wh,DRV-0641,9,1745.0
RTE-02294,VEH-0408,Van,2025-04-27,"ORD-001488,ORD-008652,ORD-006672,ORD-009658,ORD-008719,ORD-004390",222.95,414.54,509.4,710.9,6,5,984.0 Wh,DRV-0269,6,984.0
RTE-02295,VEH-0582,Truck,2025-05-23,"ORD-000406,ORD-013201,ORD-000025",189.78,391.23,176.8,499.1,3,3,38.09,DRV-0400,9,38.09
RTE-02296,VEH-0695,Truck,2024-03-14,"ORD-014317,ORD-012698,ORD-000522,ORD-003331",14.5,75.7,314.6,23.7,4,4,21.37 L,DRV-0419,11,21.37
RTE-02297,VEH-0409,Van,2024-03-23,"ORD-004369,ORD-009603,ORD-002881,ORD-004360,ORD-006220,ORD-013819,ORD-006184",93.85,159.8,662.4,422.1,7,7,1930.0 Wh,DRV-0352,14,1930.0
RTE-02298,VEH-0610,Truck,2024-03-26,"ORD-012030,ORD-001086",353.49,342.06,304.0,463.4,2,2,1151.0 Wh,DRV-0229,10,1151.0
RTE-02299,VEH-0070,Drone,2025-01-14,"ORD-004585,ORD-010256,ORD-008417,ORD-011244,ORD-007802",232.51,293.63,398.8,745.0,5,5,18.69 L,,13,18.69
RTE-02300,VEH-0629,Truck,2025-01-10,"ORD-002276,ORD-007136,ORD-002044,ORD-000970,ORD-011674,ORD-011235,ORD-014624,ORD-009389",42.12,297.11,259.7,199.0,8,8,30.94 L,DRV-0853,7,30.94
RTE-02301,VEH-0577,Van,2024-10-03,"ORD-003772,ORD-007595,ORD-006069,ORD-003653,ORD-002151,ORD-010632,ORD-012214,ORD-001543,ORD-005364",404.03,220.2,635.0,77.4,9,9,45.3,DRV-0306,6,45.3
RTE-02302,VEH-0261,Bike,2024-08-11,"ORD-012646,ORD-000254,ORD-012643,ORD-013223,ORD-006976,ORD-003859,ORD-013162,ORD-013164",257.85,153.98,681.3,365.1,8,8,24.45,DRV-0558,10,24.45
RTE-02303,VEH-0463,Van,2024-04-27,"ORD-005495,ORD-013008,ORD-014219,ORD-003817,ORD-013811,ORD-001106",350.7,348.15,60.4,85.5,6,6,11.12 L,DRV-0533,14,11.12
RTE-02304,VEH-0029,Drone,2024-07-28,"ORD-010906,ORD-011927,ORD-010109",152.42,167.59,536.1,425.3,3,3,35.03,,5,35.03
RTE-02305,VEH-0578,Van,2024-09-19,"ORD-012385,ORD-006144,ORD-001926,ORD-013438,ORD-005016",21.98,252.91,28.0,27.8,5,4,776.0 Wh,DRV-0803,13,776.0
RTE-02306,VEH-0139,Drone,2025-06-08,"ORD-009733,ORD-011139,ORD-001230",112.69,377.3,72.6,131.9,3,2,492.0 Wh,,3,492.0
RTE-02307,VEH-0424,Van,2025-01-11,"ORD-014776,ORD-001604,ORD-009485,ORD-005361,ORD-014870,ORD-001795,ORD-011698,ORD-005313",399.43,78.92,83.4,387.9,8,8,25.5 L,DRV-0640,8,25.5
RTE-02308,VEH-0049,Drone,2025-06-27,"ORD-005832,ORD-003881,ORD-004179,ORD-011987,ORD-009062",127.65,420.77,686.2,577.3,5,5,33.52,,11,33.52
