flight_id,drone_id,flight_timestamp,flight_duration_min,cumulative_flight_hours,battery_cycles,battery_start_pct,battery_end_pct,battery_health_pct,motor_temp_c,vibration_rms,payload_kg,max_altitude_m,wind_speed_kmph,gps_signal_quality,rotor_rpm_avg,error_codes,route_deviation_m,maintenance_required
FLT-0010954,VEH-0037,2024-03-20 04:08:10,26.1,433.92,911,96.0,32.7,69.4,68.2,1.43,1.79,46.9,24.0,Good,6873.0,,3.2,0
FLT-0040505,VEH-0135,2024-08-26 00:00:00,,541.33,1136,100.0,2.0,56.8,86.9,3.425,3.75,149.1,19.1,Fair,5724.0,E-BATT,20.0,0
FLT-0005494,VEH-0019,2024-05-16 19:33:14,35.8,613.71,1288,99.9,2.0,56.5,82.6,,4.3,110.2,36.5,Good,5607.0,E-BATT,3.3,0
FLT-0022370,VEH-0075,2024-06-21 22:06:00,37.1,864.82,1816,91.9,2.0,40.0,87.3,3.554,5.32,157.6,23.6,Good,6090.0,E-BATT,6.4,1
FLT-0000038,VEH-0001,2024-02-22 08:05:00,10.6,246.17,516,97.5,76.2,78.0,69.6,2.07,0.28,130.2,14.8,Good,6047.0,,10.1,0
FLT-0038101,VEH-0128,2024-02-24 19:16:48,13.6,651.03,1367,95.1,56.3,56.6,72.1,1.688,3.06,97.0,31.9,Poor,6650.0,E-GPS,19.3,0
FLT-0013379,VEH-0044,2024-02-06 09:08:47,21.5,105.56,221,100.0,44.7,85.9,76.8,2.79,,121.6,8.3,Good,6188.0,,20.2,0
FLT-0000935,VEH-0004,2024-04-19 07:38:00,34.4,156.01,327,100.0,2.0,85.3,,2.822,3.87,110.9,38.7,Poor,6688.0,E-BATT,39.2,0
FLT-0022664,VEH-0076,2024-05-16 22:22:58,5.3,753.83,1583,92.7,77.2,47.2,77.4,2.256,2.72,146.9,18.3,Good,5940.0,,25.7,0
FLT-0000900,VEH-0004,2024-03-25 12:55:20,19.6,142.49,299,89.0,11.4,86.6,80.3,2.678,5.5,148.2,16.5,Fair,5978.0,E-BATT,2.5,0
FLT-0016541,VEH-0055,2024-02-29 17:17:00,11.4,459.17,964,100.0,52.0,64.9,86.5,3.439,5.69,95.3,24.2,Good,5935.0,,18.3,0
FLT-0040491,VEH-0135,2024-08-15 00:00:00,18.7,535.78,1125,95.6,42.0,57.4,,3.13,1.99,151.9,38.8,Good,5955.0,,8.3,0
FLT-0014036,VEH-0046,2024-04-26 15:13:11,14.3,141.9,297,100.0,55.7,85.0,81.6,2.721,2.99,51.2,41.1,Fair,5939.0,,19.4,0
FLT-0028244,VEH-0095,2024-04-21 19:47:02,6.0,547.66,1150,95.6,69.6,57.0,,3.794,5.44,72.6,21.4,Good,6309.0,E-THERM;E-VIB,29.5,0
FLT-0005307,VEH-0018,2024-08-18 11:05:00,15.1,584.99,1228,91.1,42.6,51.3,84.5,3.836,,95.2,0.3,Fair,5854.0,E-VIB,23.9,1
FLT-0026809,VEH-0090,2024-02-06 01:41:32,36.2,918.51,1928,98.0,10.2,40.0,75.7,2.629,1.17,156.7,24.7,Poor,6156.0,E-BATT,25.4,0
FLT-0003292,VEH-0012,2024-02-22 09:49:56,12.5,416.13,873,93.5,41.3,68.1,83.6,3.15,5.72,41.7,12.6,Good,6144.0,,31.2,0
FLT-0003788,VEH-0013,2024-09-05 12:53:54,36.8,553.83,1163,96.3,18.5,60.7,71.7,2.16,0.81,105.5,30.3,Poor,6261.0,,30.2,0
FLT-0018285,VEH-0062,2024-02-25 06:34:00,27.7,93.94,197,94.3,2.0,86.8,87.4,3.289,5.0,124.0,27.6,Good,5788.0,E-BATT,34.5,0
FLT-0014867,VEH-0048,2024-09-04 12:05:00,12.5,952.66,2000,96.9,38.8,40.0,,4.371,5.35,91.0,20.5,Good,6434.0,E-THERM;E-VIB,43.8,1
FLT-0026309,VEH-0088,2024-07-27 22:38:00,21.1,444.77,934,100.0,42.9,68.1,74.2,1.884,2.4,96.2,22.3,Good,5171.0,,6.6,0
FLT-0040752,VEH-0136,2024-08-07 00:50:53,27.0,278.16,584,95.7,30.7,78.9,69.0,1.651,1.68,58.1,38.8,Good,6311.0,,12.9,0
FLT-0026656,VEH-0090,2024-02-16 19:44:14,22.3,863.92,1814,93.3,14.8,40.4,75.4,2.357,4.22,136.1,17.2,Good,6241.0,,23.3,1
FLT-0016284,VEH-0054,2024-03-03 23:50:42,10.0,126.44,265,93.9,52.5,86.9,86.5,2.932,5.78,106.6,24.4,Poor,6319.0,,5.1,0
FLT-0005359,VEH-0019,2024-02-14 03:56:58,31.4,566.14,1188,93.5,2.0,61.8,70.9,2.341,4.13,50.4,29.8,Good,6668.0,E-BATT,15.1,0
FLT-0038815,VEH-0130,2024-06-16 07:46:31,21.4,179.18,376,88.6,38.5,80.4,,,,100.9,15.7,Poor,5582.0,,24.4,0
FLT-0035250,VEH-0117,2024-08-25 06:44:08,22.6,634.15,1331,97.8,43.2,53.1,81.2,2.422,1.21,89.9,34.1,Good,5402.0,,18.8,0
FLT-0007770,VEH-0026,2024-07-12 11:39:54,17.9,747.21,1569,92.5,20.2,48.4,81.8,2.876,5.68,32.9,31.4,Good,6462.0,,19.8,0
FLT-0009313,VEH-0031,2024-05-21 23:03:35,23.4,550.24,1155,98.8,2.0,54.1,104.0,4.447,5.76,53.6,25.5,Good,5639.0,E-THERM;E-VIB;E-BATT,4.8,1
FLT-0012086,VEH-0040,2024-04-25 10:48:57,22.5,350.52,736,96.8,24.9,70.0,82.6,3.215,2.92,96.8,16.0,Good,6398.0,,22.7,0
FLT-0001310,VEH-0005,2024-10-04 01:03:59,30.3,781.34,1640,91.0,14.2,41.7,85.2,2.96,1.21,30.1,8.4,Good,5581.0,,13.3,0
FLT-0006124,VEH-0021,2024-05-31 13:39:00,12.2,448.88,942,95.5,64.0,61.2,,3.463,1.14,148.1,24.8,Good,5927.0,,12.6,0
FLT-0010230,VEH-0034,2024-07-05 02:35:48,34.2,310.71,652,90.7,2.0,71.4,96.8,3.43,5.31,37.7,36.4,Good,6639.0,E-THERM;E-BATT,20.9,0
FLT-0030382,VEH-0102,2024-02-27 02:59:00,18.3,395.53,830,87.8,52.3,72.6,54.5,1.679,0.62,146.5,12.9,Good,5425.0,,13.7,0
FLT-0022643,VEH-0076,2024-07-05 10:20:32,29.7,747.04,1568,86.5,2.0,48.0,71.4,2.765,3.93,136.9,6.0,Good,6440.0,E-BATT,26.7,0
FLT-0009121,VEH-0031,2024-01-13 02:20:26,35.8,480.29,1008,100.0,2.0,61.5,81.7,3.818,4.14,134.3,25.0,Good,5898.0,E-VIB;E-BATT;E-GPS,5.4,0
FLT-0013631,VEH-0045,2024-11-04 15:31:40,35.8,756.07,1587,100.0,2.0,50.7,69.2,,5.45,135.9,7.0,Good,6428.0,E-BATT,8.5,0
FLT-0014628,VEH-0048,2024-03-23 04:26:54,35.9,868.02,1822,90.1,2.0,40.0,88.7,3.096,2.64,69.3,30.5,Poor,5853.0,E-THERM;E-BATT,31.7,1
FLT-0013712,VEH-0045,2024-06-04 00:00:00,21.8,787.09,1652,98.5,52.1,47.4,58.3,1.892,1.04,91.7,1.6,Good,5120.0,,13.8,0
FLT-0030612,VEH-0102,2024-07-31 11:34:00,26.2,478.6,1005,92.1,17.8,63.5,77.9,2.376,2.31,42.2,30.9,Good,5936.0,,21.2,0
FLT-0018348,VEH-0062,2024-04-13 04:50:00,8.3,115.26,242,90.8,55.0,84.4,89.1,3.979,5.44,110.8,8.3,Good,5793.0,E-THERM;E-VIB,11.4,0
FLT-0041138,VEH-0138,2024-03-14 11:53:01,27.9,298.83,627,97.1,15.1,80.1,58.1,1.641,3.57,76.1,8.5,Good,6115.0,,4.9,0
FLT-0008250,VEH-0028,2024-09-04 00:50:10,25.1,808.38,1697,93.2,42.5,44.7,68.2,1.953,0.57,89.9,24.6,Good,6493.0,,8.2,0
FLT-0000958,VEH-0004,2024-05-05 01:32:34,,163.33,342,92.1,53.2,84.5,76.4,2.518,1.2,58.6,39.9,Poor,5733.0,,16.7,0
FLT-0027314,VEH-0092,2024-02-06 00:39:38,35.8,128.69,270,96.9,2.0,86.2,76.1,2.849,5.47,127.0,0.8,Poor,6094.0,E-BATT,6.4,0
FLT-0013094,VEH-0043,2024-06-29 11:36:28,10.1,622.18,1306,86.4,53.4,54.9,79.1,2.86,,71.3,15.7,Poor,5752.0,,19.5,0
FLT-0001362,VEH-0005,2024-05-16 11:59:41,36.2,799.84,1679,95.3,2.0,40.0,87.4,3.427,,41.5,23.6,Fair,5985.0,E-BATT,10.3,1
FLT-0036703,VEH-0123,2024-04-30 10:48:46,26.9,645.99,1356,100.0,36.0,50.0,82.7,2.988,0.83,122.1,35.5,Good,5951.0,,12.6,0
FLT-0040352,VEH-0135,2024-05-16 17:26:33,34.7,488.61,1026,100.0,2.0,62.5,86.8,3.694,5.26,48.3,41.7,Good,6227.0,E-VIB;E-BATT,19.9,0
FLT-0019630,VEH-0066,2024-07-11 07:44:00,25.2,812.16,1705,88.4,39.7,44.7,66.1,2.034,0.38,155.8,25.1,Good,5593.0,,5.5,0
FLT-0017067,VEH-0056,2024-01-07 16:29:40,29.6,639.4,1342,100.0,24.5,50.5,85.1,3.548,1.23,36.2,20.6,Good,6172.0,,23.1,0
FLT-0022637,VEH-0076,2024-03-05 23:05:42,16.0,744.44,1563,97.4,34.3,48.3,83.8,2.999,5.35,147.1,33.1,Good,6887.0,,34.3,0
FLT-0040126,VEH-0134,2024-06-25 10:23:15,37.0,688.4,1445,99.7,2.0,53.3,75.6,2.196,4.81,116.8,38.5,Fair,5344.0,E-BATT,21.3,0
FLT-0004239,VEH-0015,2024-04-17 03:35:06,21.6,661.1,1388,98.9,52.9,55.8,66.7,1.64,1.12,126.0,28.8,Fair,6500.0,,11.0,0
FLT-0009649,VEH-0032,2024-05-30 03:25:00,19.4,495.25,1040,95.5,43.8,65.7,64.8,1.839,2.44,138.2,1.7,Good,6401.0,,35.6,0
FLT-0012545,VEH-0042,,11.8,388.63,816,97.2,53.4,67.2,83.2,3.199,4.03,141.7,10.3,Poor,6794.0,,22.3,0
FLT-0004767,VEH-0017,2024-04-06 02:06:44,13.7,275.38,578,97.9,58.0,74.5,81.5,2.955,2.21,31.2,12.2,Fair,6457.0,,32.5,0
FLT-0020351,VEH-0068,2024-07-05 20:58:00,10.6,223.1,468,94.0,64.0,81.3,69.3,1.941,2.58,137.7,31.7,Good,,,8.3,0
FLT-0025087,VEH-0084,2024-03-21 15:02:00,6.2,442.59,929,94.8,79.9,67.7,69.8,1.802,1.56,141.6,18.4,Fair,6366.0,,34.2,0
FLT-0029930,VEH-0100,2024-06-06 21:44:18,33.8,249.17,523,96.7,2.0,79.1,79.3,1.993,4.19,71.3,29.9,Fair,6721.0,E-BATT,3.0,0
FLT-0015987,VEH-0053,,21.6,133.97,281,100.0,31.8,89.7,67.8,1.394,4.0,107.6,41.2,Good,6355.0,,6.9,0
FLT-0004416,VEH-0016,2024-02-28 02:02:00,19.7,498.19,1046,96.3,56.4,65.9,60.0,1.625,0.81,107.0,14.8,Good,5791.0,,24.9,0
FLT-0026987,VEH-0091,2024-04-27 23:03:00,24.7,870.88,1828,94.2,15.6,42.6,61.4,2.54,3.92,86.1,9.1,Good,6244.0,,12.6,0
FLT-0030546,VEH-0102,2024-06-21 10:57:00,4.8,455.05,955,95.3,84.0,66.1,77.4,2.371,1.31,103.4,37.7,Good,6004.0,,9.2,0
FLT-0028787,VEH-0097,2024-02-27 20:34:55,8.4,568.37,1193,100.0,72.6,58.6,79.6,2.397,3.5,151.9,37.5,Good,5167.0,,15.0,0
FLT-0028721,VEH-0096,2024-08-31 08:37:00,22.9,156.85,329,89.8,2.0,81.7,84.8,,4.82,87.6,9.0,Poor,6336.0,E-VIB;E-BATT,19.8,0
FLT-0030045,VEH-0101,2024-03-04 00:00:00,4.5,446.79,938,96.8,82.7,68.5,68.7,1.791,3.63,120.2,22.6,Good,6383.0,,44.6,0
FLT-0029300,VEH-0098,2024-07-11 17:25:00,20.9,650.51,1366,92.8,45.5,51.7,69.5,2.38,0.8,59.5,10.0,Good,6223.0,,23.2,0
FLT-0034889,VEH-0116,2024-04-08 03:23:00,28.4,722.25,1516,97.4,2.0,48.4,86.3,3.072,5.0,68.2,33.0,Good,4813.0,E-BATT,26.3,0
FLT-0010710,VEH-0036,2024-02-17 18:26:50,27.7,209.42,439,94.2,43.4,84.0,62.5,1.463,0.29,158.8,29.4,Good,7086.0,,9.8,0
FLT-0017421,VEH-0058,2024-04-26 18:32:00,14.4,301.61,633,89.2,44.6,78.1,68.0,2.345,3.63,80.4,22.9,Good,5716.0,,5.5,0
FLT-0014931,VEH-0048,2024-10-17 08:17:54,6.6,976.08,2049,100.0,70.1,40.0,99.3,4.824,,77.4,1.3,Good,6352.0,E-THERM;E-VIB,37.5,1
FLT-0018926,VEH-0064,2024-02-26 21:32:32,6.5,878.96,1845,93.2,77.1,43.5,67.6,1.32,2.28,140.7,40.7,Fair,6407.0,,27.6,0
FLT-0035844,VEH-0120,2024-03-03 04:46:22,22.3,897.68,1885,93.8,5.8,40.0,92.9,3.348,4.86,45.6,38.5,Fair,6404.0,E-THERM;E-BATT,19.5,1
FLT-0041453,VEH-0138,2024-10-17 07:13:28,5.9,403.85,848,96.4,80.1,68.2,74.0,2.813,2.15,54.6,23.6,Good,5982.0,,22.8,0
FLT-0007668,VEH-0026,2024-05-02 14:33:59,23.5,710.54,1492,100.0,44.5,52.4,64.4,1.829,1.68,44.3,38.9,Good,6236.0,,7.9,0
FLT-0014558,VEH-0048,2024-02-02 20:18:02,13.1,843.8,1771,97.2,40.9,40.0,86.8,3.158,5.67,77.3,18.6,Poor,6346.0,,29.6,0
FLT-0030549,VEH-0102,2024-06-23 02:00:36,22.1,455.76,957,96.0,17.4,66.0,75.0,2.48,4.3,79.9,12.2,Good,5950.0,,38.4,0
FLT-0034821,VEH-0116,2024-06-15 00:00:00,37.8,698.61,1467,97.4,18.7,51.0,66.5,1.688,0.65,36.6,10.3,Good,6495.0,E-GPS,7.4,0
FLT-0006976,VEH-0024,2024-04-17 04:19:18,36.6,110.85,232,96.8,2.5,85.5,78.7,2.732,1.52,57.3,32.1,Good,6105.0,E-BATT,0.5,0
FLT-0023556,VEH-0079,2024-08-04 19:43:31,15.9,704.74,1479,97.1,50.9,46.1,82.6,,1.99,133.9,20.8,Fair,6610.0,E-GPS,9.0,0
FLT-0041119,VEH-0138,2024-02-29 00:00:00,13.6,291.71,612,99.2,75.1,80.9,53.5,1.342,0.39,99.1,20.7,Poor,,,17.0,0
FLT-0004040,VEH-0014,2024-07-14 22:35:34,8.0,720.85,1513,99.2,73.4,47.6,82.0,3.12,3.14,112.5,23.8,Fair,6057.0,,4.9,0
FLT-0031465,VEH-0105,2024-12-05 16:44:10,32.0,575.23,1207,100.0,2.3,59.2,79.2,2.151,3.16,147.1,24.1,Good,6272.0,E-BATT,40.5,0
FLT-0012560,VEH-0042,2024-04-29 10:04:00,9.6,393.3,825,100.0,,66.6,79.1,2.75,1.8,114.2,36.6,Good,5613.0,,14.3,0
FLT-0038599,VEH-0130,2024-01-23 02:05:00,29.6,104.35,219,99.2,39.5,88.6,59.9,2.041,0.51,53.7,0.2,Good,6015.0,,0.2,0
FLT-0019954,VEH-0067,2024-06-07 22:47:29,25.8,155.56,326,97.7,6.1,84.3,86.3,3.281,4.14,112.0,35.5,Good,6799.0,E-BATT,20.1,0
FLT-0041122,VEH-0138,2024-02-03 20:12:56,20.6,292.86,615,86.7,33.9,80.7,57.6,1.344,2.59,53.5,1.9,Fair,6349.0,,26.2,0
FLT-0004921,VEH-0017,2024-09-14 21:15:00,27.3,329.16,691,96.4,2.0,68.7,93.6,3.766,4.33,67.7,11.6,Good,6147.0,E-THERM;E-VIB;E-BATT,23.6,0
FLT-0000557,VEH-0003,2024-09-04 01:32:33,24.6,371.87,780,100.0,3.6,69.3,81.8,3.746,4.73,34.4,0.2,Good,6531.0,E-VIB;E-BATT,8.3,0
FLT-0014831,VEH-0048,2024-08-14 21:12:43,13.5,939.04,1971,96.0,,40.0,86.9,3.221,0.44,121.3,20.1,Good,6130.0,,35.9,1
FLT-0037033,VEH-0124,2024-06-22 07:11:36,31.0,559.33,1174,96.3,22.3,58.7,70.5,2.028,1.26,101.2,8.2,Good,6203.0,,33.7,0
FLT-0033495,VEH-0112,2024-02-25 02:31:56,5.5,370.97,779,99.1,83.3,73.9,71.9,1.178,3.06,30.8,40.5,Poor,6879.0,,3.8,0
FLT-0033383,VEH-0111,2024-04-07 15:42:17,6.7,335.11,703,100.0,80.6,74.7,,2.44,2.83,111.0,9.5,Good,5696.0,,1.9,0
FLT-0004268,VEH-0015,2024-05-05 18:53:23,29.3,670.96,1409,96.8,2.0,54.8,69.8,1.964,4.17,109.5,6.3,Good,6341.0,E-BATT,1.0,0
FLT-0030366,VEH-0102,2024-02-15 22:38:06,30.9,389.4,817,100.0,39.3,73.2,65.0,1.3,0.71,57.8,40.9,Fair,6367.0,,17.6,0
FLT-0027870,VEH-0094,,30.9,885.65,1859,97.5,2.0,43.4,70.8,1.447,4.76,98.2,38.6,Fair,5556.0,E-BATT,2.3,0
FLT-0006203,VEH-0022,2024-01-26 09:51:40,12.5,234.36,492,95.4,,80.8,78.6,1.748,2.78,58.8,32.1,Good,5680.0,,15.9,0
FLT-0020231,VEH-0068,2024-04-13 01:42:40,19.9,181.72,381,92.8,24.7,85.8,73.6,2.365,4.51,110.2,30.7,Good,7097.0,E-GPS,10.9,0
FLT-0006305,VEH-0022,2024-03-04 13:50:37,30.7,266.95,560,90.3,2.0,77.0,84.2,2.671,2.86,108.9,37.4,Good,5786.0,E-BATT,16.8,0
FLT-0021604,VEH-0073,2024-12-03 15:33:32,10.4,855.23,1795,94.3,55.4,40.0,79.5,2.972,4.36,83.1,21.2,Good,5867.0,E-GPS,42.3,0
FLT-0014175,VEH-0046,2024-08-03 06:20:56,6.7,187.23,393,89.3,60.1,79.8,83.8,3.559,5.5,146.3,6.2,Fair,6799.0,,26.4,0
FLT-0001952,VEH-0007,2024-05-29 19:48:00,6.9,165.89,348,100.0,78.0,84.2,,,3.37,49.9,22.7,Good,5974.0,,5.6,0
FLT-0033762,VEH-0112,2024-08-29 03:55:00,36.9,469.7,986,96.0,2.0,63.4,77.9,2.937,1.79,32.3,5.6,Good,6282.0,E-BATT,1.6,0
FLT-0018461,VEH-0062,2024-07-06 08:55:00,37.4,152.62,320,100.0,20.0,80.4,84.1,3.471,0.21,43.4,14.2,Good,6719.0,,0.0,0
FLT-0039832,VEH-0133,2024-05-07 15:19:26,7.2,664.52,1395,95.4,80.1,50.8,80.3,2.685,0.48,122.0,25.1,Fair,6327.0,,0.5,0
FLT-0016534,VEH-0055,2024-02-23 20:15:03,19.8,456.39,958,100.0,18.3,65.2,81.2,2.452,5.52,126.2,8.2,Good,6460.0,,10.4,0
FLT-0006775,VEH-0023,2024-10-12 00:21:00,6.8,932.46,1958,100.0,74.5,40.0,81.9,2.966,,39.9,24.7,Good,5714.0,,4.3,0
FLT-0021721,VEH-0073,2024-01-06 11:40:37,33.4,895.0,1879,89.1,2.0,40.0,89.5,3.193,2.93,159.2,23.2,Fair,5974.0,E-THERM;E-BATT,15.1,1
FLT-0006257,VEH-0022,2024-03-02 01:52:36,9.6,250.69,526,91.2,59.4,78.8,72.9,2.814,3.67,94.1,12.9,Fair,5620.0,,25.3,0
FLT-0032102,VEH-0107,2024-07-22 06:17:34,15.6,295.66,620,99.0,66.6,75.8,65.2,2.468,0.56,139.4,2.3,Good,6406.0,,7.5,0
FLT-0022685,VEH-0076,2024-04-06 13:09:53,31.5,760.88,1597,92.7,2.0,46.4,85.3,3.119,5.62,91.2,30.8,Fair,7014.0,E-BATT,46.9,0
FLT-0027088,VEH-0091,2024-09-07 05:01:22,12.6,906.71,1904,91.8,53.7,40.0,76.4,2.079,3.15,56.6,25.5,Fair,,,12.9,0
FLT-0025214,VEH-0084,2024-06-18 01:29:00,31.4,487.57,1023,92.5,2.0,62.8,90.0,2.878,5.45,99.5,33.2,Poor,6870.0,E-THERM;E-BATT,19.7,0
FLT-0033331,VEH-0111,2024-05-30 11:39:25,13.4,316.46,664,100.0,71.5,76.7,64.0,,0.99,144.8,12.4,Good,5935.0,,12.2,0
FLT-0034133,VEH-0114,2024-03-27 01:45:29,21.0,696.95,1463,93.6,21.5,48.0,78.0,3.748,3.44,139.3,9.5,Fair,,E-VIB,35.0,0
FLT-0022368,VEH-0075,2024-06-20 06:34:00,,863.77,1813,92.8,2.0,40.0,83.4,,4.78,123.3,31.2,Good,5898.0,E-BATT,6.5,0
FLT-0009305,VEH-0031,2024-05-16 11:59:00,6.0,547.54,1149,96.1,70.8,54.4,95.0,3.965,4.61,62.7,13.0,Poor,6346.0,E-THERM;E-VIB,56.3,1
FLT-0006023,VEH-0021,2024-03-20 22:32:00,26.8,415.35,872,97.5,13.1,64.9,95.6,3.31,2.64,51.6,40.3,Good,5848.0,E-THERM;E-GPS,19.8,0
FLT-0017953,VEH-0060,2024-05-06 11:21:00,25.4,370.43,777,91.4,23.4,72.0,70.9,1.881,2.2,38.3,8.6,Poor,5909.0,,24.6,0
FLT-0025784,VEH-0086,2024-05-29 17:01:00,35.3,740.53,1555,96.7,2.0,43.4,89.5,3.396,3.29,55.3,23.1,Fair,6257.0,E-THERM;E-BATT,29.3,1
FLT-0027202,VEH-0092,,14.0,91.66,192,94.8,62.1,90.2,66.3,2.126,1.44,77.1,25.3,Fair,5956.0,,19.3,0
FLT-0018314,VEH-0062,2024-03-18 00:56:00,4.9,104.04,218,93.5,76.2,85.7,80.1,3.163,3.74,43.8,21.1,Good,5991.0,,25.6,0
FLT-0028856,VEH-0097,2024-04-16 00:00:00,25.1,593.93,1247,89.7,20.4,55.8,80.8,2.554,2.06,101.1,39.1,Good,6086.0,,15.0,0
FLT-0016589,VEH-0055,2024-02-04 14:09:54,19.2,473.81,995,97.6,31.1,63.2,84.8,3.068,3.72,142.7,9.0,Good,6345.0,,16.7,0
FLT-0014553,VEH-0047,2024-06-14 01:49:54,16.6,183.29,384,97.4,58.3,79.3,88.2,2.997,0.79,44.3,39.5,Fair,5905.0,E-THERM,18.9,0
FLT-0041737,VEH-0140,2024-03-24 09:44:31,18.3,870.28,1827,91.7,34.0,41.4,73.0,1.721,3.59,41.2,25.2,Good,5829.0,,19.8,0
FLT-0018634,VEH-0063,2024-04-04 05:45:58,14.6,507.16,1065,97.3,,61.9,71.7,2.458,0.43,62.9,40.0,Good,6106.0,,4.2,0
FLT-0015249,VEH-0050,2024-03-16 20:50:37,34.6,39.02,81,98.0,2.0,96.1,67.5,1.882,3.4,108.0,23.5,Fair,6247.0,E-BATT,6.3,0
FLT-0011430,VEH-0038,2024-06-14 09:23:02,33.9,568.12,1193,99.3,2.0,54.5,98.1,3.617,3.94,62.7,41.9,Poor,6285.0,E-THERM;E-VIB;E-BATT,3.2,1
FLT-0018257,VEH-0062,2024-02-03 01:19:00,13.6,84.53,177,99.0,71.8,87.9,71.9,2.461,0.24,129.5,34.5,Good,6344.0,E-GPS,5.3,0
FLT-0026998,VEH-0091,2024-06-05 06:11:00,31.3,874.41,1836,95.9,17.6,42.2,72.4,1.637,2.07,68.0,27.4,Fair,6335.0,,30.7,0
FLT-0000143,VEH-0001,2024-04-05 22:00:19,10.1,282.67,593,87.3,65.1,74.1,77.2,2.769,0.55,116.0,20.2,Poor,6287.0,,18.2,0
FLT-0014889,VEH-0048,2024-09-19 13:01:15,31.4,959.87,2015,87.7,2.0,40.0,97.7,4.411,1.79,135.8,35.0,Good,6091.0,E-THERM;E-VIB;E-BATT,46.4,1
FLT-0003316,VEH-0012,2024-03-09 11:55:00,36.6,425.33,893,99.5,2.0,67.1,77.9,2.408,,99.9,25.8,Fair,6227.0,E-BATT,17.6,0
FLT-0007851,VEH-0026,2024-03-09 20:53:00,8.3,774.48,1626,98.4,66.6,45.3,77.3,2.793,4.84,102.4,6.7,Good,,,24.6,0
FLT-0014968,VEH-0049,2024-03-02 20:52:52,20.5,845.63,1775,98.0,53.1,44.5,58.7,1.802,1.32,136.0,13.7,Poor,5980.0,,7.8,0
FLT-0014605,VEH-0048,2024-03-05 22:55:00,35.5,860.56,1807,96.8,2.0,40.0,80.3,3.257,2.8,50.9,10.9,Poor,6336.0,E-BATT,13.0,0
FLT-0018792,VEH-0063,2024-07-19 23:56:28,,561.19,1178,91.5,2.0,56.0,91.6,,3.61,108.7,33.2,Good,7386.0,E-THERM;E-BATT,26.3,0
FLT-0000876,VEH-0004,2024-06-03 21:29:13,14.0,134.27,281,100.0,60.9,87.5,69.5,2.349,2.61,145.0,21.0,Fair,5252.0,,5.3,0
FLT-0024037,VEH-0080,2024-12-08 23:36:51,37.9,719.18,1510,97.9,2.0,47.0,81.4,3.162,1.59,119.1,33.4,Good,6440.0,E-BATT,41.8,0
FLT-0027286,VEH-0092,2024-12-05 20:12:26,6.6,119.05,249,100.0,74.7,87.2,79.1,2.63,4.99,137.4,31.6,Good,6075.0,E-GPS,2.7,0
FLT-0010560,VEH-0035,2024-07-06 13:38:31,36.0,492.18,1033,99.2,2.0,64.1,72.8,2.57,4.1,122.9,0.2,Poor,6212.0,E-BATT,13.5,0
FLT-0041192,VEH-0138,2024-04-22 00:00:00,20.6,316.53,664,93.2,24.2,78.1,69.7,1.909,4.5,115.3,29.5,Fair,,,5.0,0
FLT-0014245,VEH-0046,2024-09-17 12:02:42,8.8,211.2,443,93.7,53.5,77.2,,3.598,5.73,137.0,31.1,Fair,6512.0,E-THERM,23.9,0
FLT-0000600,VEH-0003,2024-05-10 00:00:00,10.9,387.23,813,91.9,50.4,67.5,89.2,2.91,4.31,45.7,26.4,Poor,6326.0,E-THERM,13.9,0
FLT-0001221,VEH-0005,2024-11-02 01:05:17,33.2,753.29,1581,95.9,9.1,44.8,74.5,2.961,1.57,73.3,6.2,Good,6494.0,E-BATT,33.0,0
FLT-0011865,VEH-0039,2024-08-29 00:00:00,23.1,154.13,323,95.3,26.3,82.9,70.8,3.313,2.51,36.4,2.1,Poor,5855.0,,17.6,0
FLT-0033823,VEH-0113,2024-01-29 20:01:00,5.8,211.57,444,92.2,80.6,81.3,68.9,1.945,,100.4,17.6,Fair,6356.0,,22.5,0
FLT-0028182,VEH-0095,2024-11-03 14:23:38,37.3,522.95,1098,95.0,6.4,59.5,73.9,2.625,1.04,118.6,15.9,Good,5675.0,E-BATT,16.9,0
FLT-0021018,VEH-0070,2024-07-22 00:00:00,24.4,493.32,1035,99.0,3.0,58.7,88.6,4.288,4.17,63.7,8.6,Good,7102.0,E-THERM;E-VIB;E-BATT;E-GPS,38.2,1
FLT-0001766,VEH-0007,2024-01-31 18:44:19,24.5,103.39,217,100.0,20.2,91.2,72.0,1.643,4.17,100.2,34.1,Poor,6156.0,,23.7,0
FLT-0011825,VEH-0039,2024-02-08 18:20:00,10.9,141.1,296,91.1,46.6,84.4,85.8,3.355,5.27,132.1,34.6,Good,6269.0,,0.5,0
FLT-0001088,VEH-0004,2024-06-08 19:48:33,7.5,208.67,438,95.9,75.1,79.3,72.4,2.659,1.99,107.0,2.2,Poor,5467.0,,28.5,0
FLT-0032226,VEH-0108,2024-03-22 00:21:00,6.8,492.01,1033,90.3,73.4,67.1,59.6,,2.16,145.1,13.8,Good,5894.0,,12.1,0
FLT-0003892,VEH-0014,2024-05-04 15:22:02,16.2,670.82,1408,96.5,64.2,53.1,69.3,2.143,0.48,149.6,24.3,Good,5572.0,,0.1,0
FLT-0020850,VEH-0070,2024-03-27 08:26:00,8.9,438.61,921,92.6,60.7,64.6,,3.163,,159.6,19.6,Poor,6017.0,,4.0,0
