Date,City Name,temp,Temp Unit,humidity_%,Precipitation (mm),wind_speed_kmph,Visibility_KM,condition,storm_alert
2025-06-18,Gurugram,30.2,C,88,2.0,4.5,6.1,Cloudy,N
19-06-2025,Gurugram,23.0,,48,0.3,13.8,8.4,Cloudy,N
2025-06-20,Gurugram,24.2,C,92,61.0,26.4,9.0,Thunderstorm,Y
21-06-2025,Gurugram,29.0,C,87,103.4,2.5,10.2,rain,
22-06-2025,Gurugram,20.8,C,62,1.4,30.9,10.4,Cloudy,N
2025-06-23,Gurugram,28.7,C,null,30.3,19.7,8.7,Rain,no
24-06-2025,Gurugram,24.8,,61,103.7,40.0,5.7,Rain,N
25-06-2025,Gurugram,26.1,C,30,0.0,12.6,11.5,clear,N
26-06-2025,Gurugram,21.1,,98,1.7,23.1,8.2,Cloudy,N
27-06-2025,Gurugram,22.7,C,32,0.9,15.6,7.9,clear,N
2025-06-28,Gurugram,19.2,C,90,1.9,11.3,9.9,Clear,N
2025-06-29,Gurugram,80.8,F,88,1.5,16.1,0.7,Fog,N
2025-06-30,Gurugram,18.8,C,91,1.1,5.8,11.6,Cloudy,N
2025-07-01,Gurugram,23.9,C,57,0.1,25.4,10.0,Cloudy,N
01-01-2024,Kolkata,26.2,C,46,0.4,15.0,10.6,clear,N
02-01-2024,Kolkata,24.4,C,79,1.5,27.5,9.3,Clear,N
03-01-2024,Kolkata,25.8,C,83,0.2,21.8,11.4,Clear,N
04-01-2024,Kolkata,74.8,F,92,61.4,17.7,10.5,Heavy Rain,N
05-01-2024,Kolkata,29.6,C,69,0.1,40.7,10.3,Clear,N
2024-01-06,Kolkata,22.6,,68,48.1,35.4,6.4,Rain,N
2024-01-07,Kolkata,27.6,C,45,2.0,39.5,10.6,clear,N
2024-01-08,Kolkata,26.0,C,76,1.2,31.6,8.0,Cloudy,N
2024-01-09,Kolkata,29.4,C,83,1.7,9.4,10.1,Clear,N
10-01-2024,Kolkata,22.0,C,37,47.7,36.0,5.5,Rain,N
2024-01-11,Kolkata,23.9,C,,92.1,35.5,6.9,Rain,Y
2024-01-12,Kolkata,29.9,C,  ,1.9,2.3,1.8,Fog,N
2024-01-13,Kolkata,23.3,C,95,0.2,11.2,7.9,CLEAR,N
2024-01-14,Kolkata,27.8,C,65,22.3,44.5,4.6,Rain,N
15-01-2024,Kolkata,82.0,,80,31.4,9.9,8.3,Rain,Y
16-01-2024,Kolkata,28.9,C,71,1.7,42.1,9.1,Cloudy,N
2024-01-17,Kolkata,27.7,C,30,1.2,8.2,0.9,Fog,N
18-01-2024,Kolkata,27.1,,40,1.1,2.8,9.5,Clear,N
2024-01-19,Kolkata,26.2,C,49,0.5,17.3,8.1,Cloudy,N
20-01-2024,Kolkata,26.8,C,58,47.1,36.7,6.6,Heavy Rain,N
2024-01-21,Kolkata,21.6,C,77,0.9,43.2,1.1,Fog,N
2024-01-22,Kolkata,32.1,C,43,72.3,4.3,8.2,Rain,
23-01-2024,Kolkata,30.2,,37,8.6,8.3,5.6,Heavy Rain,N
2024-01-24,Kolkata,29.1,C,77,1.7,  ,4.2,Clear,N
25-01-2024,Kolkata,21.6,C,57,1.7,35.2,4.7,clear,N
26-01-2024,Kolkata,83.8,F,31,1.0,18.2,7.2,Sunny,N
2024-01-27,Kolkata,27.8,,32,1.7,21.0,9.0,CLEAR,N
2024-01-28,Kolkata,24.9,C,50,0.2,16.8,4.7,Clear,N
2024-01-29,Kolkata,28.3,,82,1.1,40.9,7.0,Clear,N
2024-01-30,Kolkata,31.2,C,unknown,1.2,14.0,0.4,Fog,N
2024-01-31,Kolkata,31.8,C,54,0.6,17.3,9.6,Clear,N
2024-02-01,Kolkata,25.6,C,64,1.2,33.9,6.6,Cloudy,N
2024-02-02,Kolkata,22.7,C,,1.6,31.6,6.5,Clear,N
03-02-2024,Kolkata,26.5,C,63,0.9,35.8,9.1,Clear,N
2024-02-04,Kolkata,28.0,C,37,86.2,12.8,11.4,Thunderstorm,N
2024-02-06,Kolkata,23.8,C,75,82.9,19.7,9.0,Thunderstorm,N
07-02-2024,Kolkata,30.6,C,42,55.2,20.5,5.5,Rain,no
2024-02-08,Kolkata,27.1,C,78,16.2,30.3,4.8,Thunderstorm,N
2024-02-09,Kolkata,23.2,C,65,0.2,13.1,7.1,Clear,N
10-02-2024,Kolkata,33.3,C,76,5.4,38.9,5.2,Thunderstorm,
2024-02-11,Kolkata,28.6,C,67,1.4,26.5,1.9,Fog,N
2024-02-12,Kolkata,28.2,C,81,0.2,19.5,9.4,Clear,N
2024-02-13,Kolkata,34.0,C,33,1.3,33.3,10.5,CLEAR,N
14-02-2024,Kolkata,29.4,C,  ,67.8,38.1,7.7,Rain,N
2024-02-15,Kolkata,,C,97,1.8,6.9,7.6,Clear,N
16-02-2024,Kolkata,29.2,C,95,0.2,28.8,8.8,Clear,N
2024-02-17,Kolkata,34.7,C,54,1.6,38.7,10.7,Cloudy,N
18-02-2024,Kolkata,27.3,C,86,1.1,9.5,4.2,Cloudy,N
19-02-2024,Kolkata,31.7,,57,0.3,33.5,7.5,CLEAR,N
2024-02-20,Kolkata,31.8,C,28,0.9,3.9,4.7,Cloudy,N
21-02-2024,Kolkata,34.4,,46,0.1,26.5,4.6,Cloudy,N
22-02-2024,Kolkata,31.3,C,40,0.8,23.3,11.9,Sunny,N
23-02-2024,Kolkata,28.6,,47,17.5,4.9,10.8,Rain,no
2024-02-24,Kolkata,24.9,C,N/A,39.0,43.8,5.6,Rain,N
2024-02-25,Kolkata,33.3,,37,1.2,26.9,6.7,Cloudy,N
2024-02-26,Kolkata,89.2,F,60,1.3,23.1,5.4,Clear,N
27-02-2024,Kolkata,33.7,C,78,1.5,5.2,5.9,Clear,N
28-02-2024,Kolkata,31.4,C,55,75.1,40.3,11.9,Thunderstorm,no
2024-02-29,Kolkata,30.8,C,69,1.8,16.5,11.9,clear,N
01-03-2024,Kolkata,29.2,C,31,0.5,14.7,11.0,Cloudy,N
2024-03-02,Kolkata,34.8,C,87,1.4,23.7,1.3,Fog,N
2024-03-03,Kolkata,26.4,C,33,1.5,40.7,9.3,Sunny,N
05-03-2024,Kolkata,31.7,C,88,0.4,7.9,7.7,Cloudy,N
2024-03-06,Kolkata,25.8,C,97,0.8,14.1,10.1,Clear,N
2024-03-07,Kolkata,26.8,,84,0.2,31.8,4.8,Cloudy,N
2024-03-08,Kolkata,85.6,F,97,0.8,17.6,5.4,Clear,N
2024-03-09,Kolkata,33.8,C,75,0.4,36.8,7.6,Cloudy,N
10-03-2024,Kolkata,32.1,C,45,1.5,40.1,6.5,clear,N
11-03-2024,Kolkata,31.8,C,43,1.5,30.8,5.4,Sunny,N
12-03-2024,Kolkata,33.6,C,77,5.6,2.2,4.2,Rain,
13-03-2024,Kolkata,29.4,C,66,1.5,14.0,5.6,Cloudy,N
2024-03-14,Kolkata,34.1,C,79,0.5,25.8,11.5,Sunny,N
16-03-2024,Kolkata,35.8,C,57,1.9,5.8,6.6,Clear,N
17-03-2024,Kolkata,31.6,C,35,1.9,38.5,11.0,Clear,N
2024-03-18,Kolkata,27.5,C,88,0.7,20.2,2.7,Fog,N
2024-03-19,Kolkata,30.0,,51,1.6,18.7,6.6,Clear,N
20-03-2024,Kolkata,28.9,C,29,1.3,15.7,10.7,Sunny,N
21-03-2024,Kolkata,34.8,C,83,1.5,20.9,10.6,Cloudy,N
22-03-2024,Kolkata,91.6,,84,23.7,15.1,10.7,rain,
23-03-2024,Kolkata,33.4,,38,0.7,9.7,9.5,Clear,N
24-03-2024,Kolkata,29.4,C,72,1.3,15.6,8.9,Clear,N
25-03-2024,Kolkata,38.9,C,90,51.4,27.5,10.7,Rain,no
26-03-2024,Kolkata,27.2,,72,1.5,32.5,9.1,Clear,N
27-03-2024,Kolkata,34.1,,71,0.5,36.4,9.1,Clear,N
28-03-2024,Kolkata,89.3,F,55,74.3,29.8,11.6,Heavy Rain,yes
2024-03-29,Kolkata,39.6,,38,0.5,35.7,5.3,CLEAR,N
2024-03-30,Kolkata,27.1,C,54,0.4,14.6,11.7,Clear,N
2024-03-31,Kolkata,32.5,C,64,1.7,44.4,2.6,Fog,N
01-04-2024,Kolkata,N/A,,56,58.9,2.8,10.3,Heavy Rain,yes
2024-04-02,Kolkata,29.9,,53,0.9,14.0,6.1,Sunny,N
03-04-2024,Kolkata,79.9,,53,40.1,11.7,9.3,Rain,yes
04-04-2024,Kolkata,34.2,C,65,0.1,19.5,10.3,Clear,N
05-04-2024,Kolkata,32.9,C,70,1.5,37.5,2.0,Fog,N
06-04-2024,Kolkata,-,,42,1.0,24.5,5.3,Cloudy,N
07-04-2024,Kolkata,34.3,C,94,0.7,28.2,0.6,Fog,N
08-04-2024,Kolkata,30.7,C,77,0.3,32.8,5.5,Clear,N
2024-04-09,Kolkata,32.9,C,45,1.5,27.9,9.5,Clear,N
2024-04-10,Kolkata,31.5,C,71,116.8,5.6,4.2,Rain,
11-04-2024,Kolkata,33.9,C,41,0.8,40.1,4.1,Cloudy,N
2024-04-12,Kolkata,29.3,,53,1.9,6.5,6.8,clear,N
13-04-2024,Kolkata,30.2,C,75,64.4,3.5,10.5,Rain,Y
2024-04-15,Kolkata,29.1,C,67,1.9,16.1,9.2,Clear,N
2024-04-16,Kolkata,33.4,C,80,1.2,27.3,11.3,Clear,N
17-04-2024,Kolkata,33.6,C,65,1.7,44.6,10.5,Cloudy,N
2024-04-18,Kolkata,32.8,,38,0.9,9.4,9.0,Clear,N
19-04-2024,Kolkata,31.5,C,67,1.8,11.5,4.2,CLEAR,N
20-04-2024,Kolkata,92.5,F,74,1.6,17.4,8.7,Cloudy,N
2024-04-21,Kolkata,91.7,F,85,0.4,41.5,5.9,Cloudy,N
22-04-2024,Kolkata,  ,C,54,1.4,36.9,10.8,Clear,N
23-04-2024,Kolkata,81.5,,31,1.3,12.7,10.4,Clear,N
24-04-2024,Kolkata,37.1,C,49,67.3,28.5,4.0,Heavy Rain,no
2024-04-25,Kolkata,28.8,C,78,0.5,10.9,6.3,Clear,N
26-04-2024,Kolkata,34.0,C,29,0.6,32.3,4.6,Clear,N
27-04-2024,Kolkata,35.9,C,62,1.5,19.3,10.9,Cloudy,N
28-04-2024,Kolkata,87.7,F,93,1.3,6.6,9.6,Clear,N
29-04-2024,Kolkata,31.5,C,90,38.7,18.8,11.5,Thunderstorm,Y
2024-04-30,Kolkata,27.3,C,N/A,1.0,35.7,7.2,clear,N
2024-05-01,Kolkata,33.4,C,64,1.5,36.4,0.5,Fog,N
2024-05-03,Kolkata,31.9,C,71,88.8,43.1,12.0,Heavy Rain,Y
2024-05-04,Kolkata,30.0,C,84,1.5,6.7,6.1,Cloudy,N
2024-05-05,Kolkata,31.8,C,63,0.5,15.5,1.7,Fog,N
06-05-2024,Kolkata,36.0,C,98,0.2,24.5,4.9,Clear,N
2024-05-07,Kolkata,31.7,C,  ,1.8,24.7,0.5,Fog,N
08-05-2024,Kolkata,81.7,,57,1.2,23.4,5.1,Clear,N
09-05-2024,Kolkata,34.8,C,79,14.8,31.9,5.0,Heavy Rain,N
2024-05-11,Kolkata,29.2,C,42,41.0,12.9,8.1,Thunderstorm,N
12-05-2024,Kolkata,28.5,C,30,1.7,26.5,9.9,Cloudy,N
2024-05-13,Kolkata,34.2,C,59,36.4,5.1,9.1,Rain,N
2024-05-14,Kolkata,26.1,C,92,1.6,37.1,8.3,Clear,N
2024-05-15,Kolkata,32.4,C,58,1.2,22.5,7.8,clear,N
2024-05-16,Kolkata,29.9,C,41,0.2,7.7,11.5,CLEAR,N
2024-05-17,Kolkata,29.7,,96,0.4,43.1,4.4,Cloudy,N
18-05-2024,Kolkata,28.6,C,83,1.6,44.8,8.8,clear,N
19-05-2024,Kolkata,33.5,C,66,1.2,36.7,10.6,Clear,N
2024-05-20,Kolkata,27.7,C,41,0.1,25.1,6.0,Cloudy,N
2024-05-21,Kolkata,30.3,,58,33.3,3.3,10.4,rain,
22-05-2024,Kolkata,32.0,C,71,1.9,4.5,7.0,Cloudy,N
23-05-2024,Kolkata,28.4,C,28,0.1,26.5,1.2,Fog,N
24-05-2024,Kolkata,30.4,C,85,1.4,36.0,10.9,Clear,N
2024-05-25,Kolkata,31.6,,92,17.7,14.1,9.4,Rain,Y
2024-05-26,Kolkata,29.4,C,96,23.9,31.9,8.5,Rain,yes
27-05-2024,Kolkata,26.2,C,-,1.9,21.0,1.3,Fog,N
28-05-2024,Kolkata,75.6,,65,0.8,33.5,8.6,Clear,N
2024-05-29,Kolkata,26.0,,70,23.2,44.3,4.1,Thunderstorm,N
2024-05-30,Kolkata,23.5,C,80,81.5,32.1,9.6,Rain,
31-05-2024,Kolkata,34.6,,35,0.4,39.8,9.0,Cloudy,N
01-06-2024,Kolkata,73.8,F,32,1.4,38.1,9.4,Clear,N
2024-06-02,Kolkata,30.3,C,59,1.9,42.1,6.9,Sunny,N
2024-06-03,Kolkata,27.1,C,46,1.0,36.5,5.6,Cloudy,N
2024-06-05,Kolkata,23.2,C,97,0.0,39.4,6.1,Cloudy,N
2024-06-06,Kolkata,28.2,,75,0.8,42.3,9.0,Clear,N
2024-06-07,Kolkata,28.9,C,32,12.7,19.5,11.4,Thunderstorm,yes
2024-06-08,Kolkata,24.2,C,67,1.1,20.8,4.2,Cloudy,N
2024-06-09,Kolkata,76.8,F,96,62.6,10.8,11.1,Rain,
2024-06-10,Kolkata,null,C,61,0.7,9.3,6.9,Sunny,N
11-06-2024,Kolkata,22.3,C,80,1.2,29.8,8.4,Cloudy,N
12-06-2024,Kolkata,22.0,,48,84.2,25.7,8.3,Rain,no
2024-06-13,Kolkata,27.9,C,35,0.8,20.0,4.6,clear,N
2024-06-14,Kolkata,27.1,,62,0.2,30.7,10.3,clear,N
2024-06-15,Kolkata,25.7,,37,0.1,5.8,10.7,clear,N
16-06-2024,Kolkata,29.9,C,28,0.4,19.3,8.4,Clear,N
2024-06-17,Kolkata,23.1,,42,95.6,21.3,7.6,Rain,N
2024-06-18,Kolkata,20.0,,78,1.1,22.5,9.6,clear,N
2024-06-19,Kolkata,25.1,,79,1.1,4.3,7.9,Cloudy,N
2024-06-20,Kolkata,23.7,,66,63.3,2.3,9.7,rain,
21-06-2024,Kolkata,27.1,C,61,1.7,20.1,5.5,Cloudy,N
2024-06-22,Kolkata,23.5,C,57,0.3,31.0,7.4,Cloudy,N
2024-06-23,Kolkata,25.1,,75,20.0,7.3,6.6,Thunderstorm,N
24-06-2024,Kolkata,17.6,C,50,1.1,38.8,4.1,Clear,N
25-06-2024,Kolkata,unknown,C,55,0.4,4.6,6.0,Cloudy,N
26-06-2024,Kolkata,24.6,C,72,1.3,4.0,7.7,Sunny,N
27-06-2024,Kolkata,21.8,C,61,63.5,22.1,4.8,rain,N
2024-06-28,Kolkata,27.2,C,45,0.1,40.5,11.9,Clear,N
2024-06-29,Kolkata,81.0,F,93,0.8,21.5,10.7,Cloudy,N
30-06-2024,Kolkata,19.9,C,85,0.1,34.6,9.3,Sunny,N
2024-07-01,Kolkata,23.8,C,95,0.9,13.7,1.6,Fog,N
2024-07-02,Kolkata,20.3,,55,1.5,32.1,11.8,Sunny,N
03-07-2024,Kolkata,25.3,C,96,62.3,27.1,6.7,Heavy Rain,N
2024-07-04,Kolkata,28.6,C,47,2.0,6.1,8.8,Clear,N
2024-07-05,Kolkata,26.3,,58,1.1,17.6,11.4,Clear,N
2024-07-06,Kolkata,26.0,C,unknown,1.5,12.0,7.5,Sunny,N
07-07-2024,Kolkata,NA,C,90,18.0,44.3,10.1,Thunderstorm,Y
2024-07-08,Kolkata,unknown,C,61,0.0,unknown,5.5,CLEAR,N
2024-07-09,Kolkata,24.8,,73,0.7,5.2,8.5,Clear,N
10-07-2024,Kolkata,N/A,C,30,0.9,9.4,4.5,Clear,N
2024-07-11,Kolkata,18.7,C,68,52.2,18.8,9.0,Heavy Rain,Y
12-07-2024,Kolkata,25.7,C,57,62.4,12.2,7.2,Rain,N
2024-07-13,Kolkata,20.9,C,77,0.2,12.4,8.1,Clear,N
14-07-2024,Kolkata,22.4,,69,67.8,37.8,9.2,Rain,N
2024-07-15,Kolkata,22.0,C,53,91.8,33.8,10.8,Heavy Rain,Y
2024-07-16,Kolkata,24.5,C,74,103.2,3.5,9.0,Rain,no
17-07-2024,Kolkata,23.8,,78,1.2,7.8,6.0,Cloudy,N
18-07-2024,Kolkata,26.3,C,93,1.2,9.3,6.0,clear,N
19-07-2024,Kolkata,20.5,C,46,1.6,29.9,6.2,Cloudy,N
2024-07-20,Kolkata,17.0,C,84,26.6,22.7,7.8,Rain,N
2024-07-21,Kolkata,18.7,C,51,1.3,27.7,7.9,clear,N
22-07-2024,Kolkata,18.6,C,77,1.7,31.8,9.7,Clear,N
2024-07-23,Kolkata,24.3,C,42,2.0,33.0,5.9,Sunny,N
24-07-2024,Kolkata,null,C,54,0.1,30.4,8.8,Clear,N
2024-07-25,Kolkata,20.9,C,36,25.5,21.2,10.8,Thunderstorm,N
2024-07-26,Kolkata,21.4,,53,15.5,3.0,5.6,Rain,yes
2024-07-27,Kolkata,17.2,C,91,0.4,35.7,5.4,Clear,N
28-07-2024,Kolkata,17.8,C,94,1.5,17.3,10.9,CLEAR,N
29-07-2024,Kolkata,19.0,C,45,0.5,unknown,8.2,Cloudy,N
2024-07-30,Kolkata,14.0,,93,75.8,35.6,4.7,Heavy Rain,
2024-07-31,Kolkata,18.5,C,57,24.5,14.5,11.6,rain,N
2024-08-01,Kolkata,23.9,,82,0.2,14.7,4.9,Clear,N
02-08-2024,Kolkata,17.7,,55,0.8,15.1,11.4,Cloudy,N
03-08-2024,Kolkata,17.8,C,29,1.3,11.4,2.4,Fog,N
04-08-2024,Kolkata,  ,C,55,0.9,40.6,7.1,Clear,N
2024-08-05,Kolkata,21.8,C,54,1.4,10.0,8.6,Cloudy,N
06-08-2024,Kolkata,15.2,C,54,82.0,14.3,8.1,Rain,N
2024-08-07,Kolkata,21.9,C,58,82.1,34.5,8.2,Heavy Rain,
2024-08-08,Kolkata,19.6,C,37,1.2,43.3,10.9,Cloudy,N
2024-08-09,Kolkata,16.9,C,61,107.2,2.7,6.8,Rain,
2024-08-10,Kolkata,22.7,C,88,1.2,42.1,7.7,Sunny,N
2024-08-11,Kolkata,19.9,C,30,31.8,2.2,11.9,Thunderstorm,N
12-08-2024,Kolkata,15.3,C,66,0.2,29.0,10.1,Clear,N
13-08-2024,Kolkata,21.1,C,92,37.2,28.3,9.5,Rain,N
14-08-2024,Kolkata,15.4,C,32,0.5,10.2,8.9,Sunny,N
2024-08-15,Kolkata,66.3,F,36,46.5,11.6,6.8,Heavy Rain,N
2024-08-16,Kolkata,18.2,C,76,0.9,32.6,6.4,Sunny,N
2024-08-17,Kolkata,-,,48,1.6,4.9,11.8,clear,N
18-08-2024,Kolkata,18.5,,55,8.8,14.2,10.1,Rain,Y
19-08-2024,Kolkata,15.6,C,unknown,0.2,38.5,7.0,Clear,N
20-08-2024,Kolkata,59.4,F,58,106.6,12.7,11.0,Thunderstorm,Y
21-08-2024,Kolkata,10.7,C,47,0.4,7.5,7.9,Clear,N
2024-08-22,Kolkata,19.2,C,81,21.2,2.1,6.6,Rain,N
23-08-2024,Kolkata,null,C,-,0.3,43.2,11.8,Cloudy,N
2024-08-24,Kolkata,18.3,,unknown,96.3,16.2,6.8,Heavy Rain,yes
2024-08-25,Kolkata,15.8,C,33,1.2,41.6,2.2,Fog,N
26-08-2024,Kolkata,18.6,,63,1.3,18.4,10.6,Cloudy,N
2024-08-27,Kolkata,18.8,C,75,0.3,11.2,11.0,Clear,N
28-08-2024,Kolkata,18.1,C,58,0.1,20.5,9.1,Cloudy,N
2024-08-29,Kolkata,14.9,C,28,0.1,2.1,4.7,Sunny,N
2024-08-30,Kolkata,14.3,C,36,1.2,28.0,9.3,CLEAR,N
2024-08-31,Kolkata,60.4,F,68,76.7,7.8,10.6,Thunderstorm,N
2024-09-01,Kolkata,16.0,C,86,1.2,30.7,1.4,Fog,N
02-09-2024,Kolkata,17.0,,  ,1.0,23.1,9.7,Clear,N
03-09-2024,Kolkata,14.4,,73,0.8,33.0,7.2,Clear,N
2024-09-04,Kolkata,19.3,,28,51.2,8.4,4.3,Rain,
05-09-2024,Kolkata,15.0,,98,1.6,21.9,6.2,Cloudy,N
06-09-2024,Kolkata,11.4,C,38,1.6,31.9,4.2,Clear,N
2024-09-07,Kolkata,17.9,C,31,115.0,11.2,6.3,Thunderstorm,
2024-09-08,Kolkata,57.7,,88,28.2,35.6,9.9,Rain,N
09-09-2024,Kolkata,57.0,F,49,0.8,15.4,11.4,Clear,N
10-09-2024,Kolkata,20.7,C,81,0.7,3.3,9.7,Clear,N
2024-09-11,Kolkata,12.7,C,,58.5,3.2,11.0,Rain,yes
2024-09-12,Kolkata,9.0,,74,44.3,39.9,8.6,Rain,
13-09-2024,Kolkata,20.1,C,88,59.6,32.4,4.6,Heavy Rain,N
2024-09-14,Kolkata,14.8,C,41,0.8,29.4,1.3,Fog,N
15-09-2024,Kolkata,16.9,C,43,70.1,3.8,6.0,Rain,N
16-09-2024,Kolkata,20.9,,36,1.2,41.1,8.0,Sunny,N
17-09-2024,Kolkata,19.6,C,unknown,1.3,30.0,7.9,Clear,N
2024-09-18,Kolkata,16.6,C,76,0.9,10.6,9.9,Cloudy,N
19-09-2024,Kolkata,12.8,C,36,0.6,8.4,6.0,Cloudy,N
2024-09-20,Kolkata,13.6,,66,0.9,22.7,5.2,Cloudy,N
21-09-2024,Kolkata,15.6,C,67,0.9,44.1,6.3,Sunny,N
2024-09-22,Kolkata,16.7,,,103.4,15.0,7.4,Rain,N
23-09-2024,Kolkata,12.4,C,47,0.6,7.9,5.3,Cloudy,N
24-09-2024,Kolkata,19.0,C,33,0.9,28.6,6.7,Clear,N
25-09-2024,Kolkata,20.7,C,67,1.9,39.4,6.0,clear,N
2024-09-26,Kolkata,16.0,C,57,0.3,14.6,11.7,Cloudy,N
27-09-2024,Kolkata,19.6,,80,1.0,6.7,6.3,Cloudy,N
28-09-2024,Kolkata,15.8,C,91,0.0,6.0,11.2,Cloudy,N
29-09-2024,Kolkata,14.1,C,63,9.9,30.8,10.9,Thunderstorm,N
30-09-2024,Kolkata,13.8,C,91,1.8,7.1,9.1,Cloudy,N
01-10-2024,Kolkata,19.9,C,98,7.4,42.0,7.4,Heavy Rain,Y
2024-10-02,Kolkata,14.1,,41,1.3,44.6,11.1,Cloudy,N
03-10-2024,Kolkata,20.1,,-,114.9,3.9,8.4,Heavy Rain,N
04-10-2024,Kolkata,22.5,C,56,1.9,41.6,7.4,clear,N
05-10-2024,Kolkata,10.9,,61,0.5,18.0,5.8,Sunny,N
06-10-2024,Kolkata,60.6,F,37,0.1,5.7,6.5,Cloudy,N
07-10-2024,Kolkata,12.2,C,90,107.5,19.7,9.3,Heavy Rain,Y
08-10-2024,Kolkata,19.8,C,60,57.9,32.5,6.2,Rain,no
2024-10-09,Kolkata,18.7,C,93,0.2,38.5,10.6,Clear,N
10-10-2024,Kolkata,16.4,C,47,0.9,30.8,7.1,Clear,N
2024-10-11,Kolkata,16.2,C,50,0.6,18.5,7.6,Cloudy,N
12-10-2024,Kolkata,14.1,,32,1.6,4.1,8.4,Cloudy,N
2024-10-13,Kolkata,14.2,C,35,1.4,3.5,9.1,Clear,N
15-10-2024,Kolkata,17.7,,60,1.8,31.6,7.1,Clear,N
2024-10-16,Kolkata,18.8,C,88,1.8,27.0,1.3,Fog,N
17-10-2024,Kolkata,14.2,C,74,1.1,16.2,10.3,clear,N
2024-10-18,Kolkata,7.6,C,36,1.9,6.7,5.4,Clear,N
19-10-2024,Kolkata,15.4,C,unknown,1.5,42.4,7.6,Cloudy,N
2024-10-20,Kolkata,16.9,C,72,0.9,23.0,5.6,Sunny,N
21-10-2024,Kolkata,14.9,C,38,94.4,10.5,9.1,Rain,yes
22-10-2024,Kolkata,20.9,,53,54.2,33.5,7.7,Rain,yes
2024-10-23,Kolkata,56.0,F,93,1.1,28.6,9.6,Cloudy,N
24-10-2024,Kolkata,14.1,C,83,65.5,5.7,8.8,Rain,N
2024-10-25,Kolkata,13.2,C,56,64.3,36.8,8.1,Rain,
2024-10-26,Kolkata,16.7,,30,21.6,18.9,11.3,Rain,N
27-10-2024,Kolkata,12.0,C,68,2.0,25.7,6.5,clear,N
2024-10-28,Kolkata,12.1,C,65,1.1,43.3,1.6,Fog,N
2024-10-29,Kolkata,17.2,C,85,0.7,11.7,11.9,CLEAR,N
30-10-2024,Kolkata,19.5,C,85,0.3,35.2,11.4,Clear,N
2024-10-31,Kolkata,17.5,,77,0.3,42.8,8.2,Sunny,N
2024-11-02,Kolkata,16.3,C,90,0.9,34.2,9.9,Clear,N
2024-11-03,Kolkata,20.8,,45,107.6,11.5,11.8,Heavy Rain,N
04-11-2024,Kolkata,16.1,C,70,0.3,15.2,1.4,Fog,N
05-11-2024,Kolkata,19.1,C,37,0.4,24.2,11.5,Clear,N
2024-11-06,Kolkata,17.7,C,50,0.6,17.6,1.1,Fog,N
07-11-2024,Kolkata,66.6,F,37,112.0,42.8,9.8,Rain,no
08-11-2024,Kolkata,17.4,C,71,1.4,9.4,8.5,Cloudy,N
09-11-2024,Kolkata,19.4,C,45,0.9,2.4,6.3,Cloudy,N
2024-11-10,Kolkata,24.7,,68,1.5,18.0,10.1,Sunny,N
2024-11-11,Kolkata,19.8,C,54,1.2,16.9,8.4,Sunny,N
12-11-2024,Kolkata,18.8,C,28,1.9,27.0,8.7,Clear,N
13-11-2024,Kolkata,15.6,C,29,103.2,17.2,7.2,Rain,N
2024-11-14,Kolkata,58.9,F,65,79.9,3.0,10.7,Heavy Rain,N
2024-11-15,Kolkata,13.3,C,89,0.7,43.8,10.3,Sunny,N
2024-11-17,Kolkata,14.5,C,42,1.2,31.4,6.7,Sunny,N
2024-11-18,Kolkata,75.5,F,50,21.4,41.0,8.8,Rain,yes
19-11-2024,Kolkata,70.1,F,36,0.4,34.2,6.0,Sunny,N
2024-11-20,Kolkata,57.1,,65,1.4,18.9,6.3,Sunny,N
21-11-2024,Kolkata,18.8,,69,103.7,38.9,7.4,Rain,N
22-11-2024,Kolkata,21.5,C,70,2.0,13.2,4.5,Cloudy,N
2024-11-23,Kolkata,,C,74,92.4,12.5,6.3,Rain,yes
24-11-2024,Kolkata,24.5,,33,1.3,25.7,7.2,Cloudy,N
2024-11-25,Kolkata,19.2,C,64,1.8,24.8,7.0,Clear,N
2024-11-26,Kolkata,17.0,C,90,1.5,39.0,4.6,Sunny,N
27-11-2024,Kolkata,20.9,C,72,0.1,34.3,11.7,Cloudy,N
28-11-2024,Kolkata,22.6,,-,59.8,14.6,9.2,Rain,yes
29-11-2024,Kolkata,21.5,C,54,0.8,42.8,4.8,Sunny,N
2024-11-30,Kolkata,23.9,C,68,0.9,33.0,5.9,Clear,N
01-12-2024,Kolkata,21.8,C,80,1.8,27.8,8.4,Clear,N
2024-12-02,Kolkata,19.8,,66,2.0,32.2,10.8,Cloudy,N
03-12-2024,Kolkata,20.4,C,78,1.0,42.8,8.8,Cloudy,N
2024-12-04,Kolkata,22.4,C,32,1.6,21.2,7.7,Cloudy,N
2024-12-05,Kolkata,20.5,C,63,0.9,6.8,9.7,Cloudy,N
06-12-2024,Kolkata,18.1,C,33,9.2,40.0,7.4,Rain,Y
07-12-2024,Kolkata,22.1,,35,1.7,29.2,6.0,Clear,N
08-12-2024,Kolkata,20.0,C,44,97.8,13.2,4.9,Rain,yes
2024-12-09,Kolkata,25.7,C,38,1.2,37.0,2.7,Fog,N
10-12-2024,Kolkata,21.0,C,84,0.2,38.1,4.3,Cloudy,N
11-12-2024,Kolkata,21.7,C,35,1.2,13.3,6.9,Sunny,N
