order_id,customer_id,product_id,quantity,order_date,origin_hub,origin_city,destination_city,destination_state,destination_pincode,destination_lat,destination_lon,distance_km,package_weight,package_dimensions_cm,is_fragile,is_hazmat,cold_chain_required,delivery_priority,payment_mode,order_value_inr,weather_condition_at_dest,assigned_vehicle_id,promised_eta_hours,actual_delivery_hours,delivery_cost_inr,transport_mode,order_status
ORD-006860,CUST-00397,PRD-00158,4,2024-09-24T13:31:00Z,HUB-MAD,Madurai,Madurai,TN,625001,9.824104,78.112551,11.27,45.08 kg,,1,0,False,Standard,Prepaid,217844.52,N/A,VEH-0466,4.3,3.11,141.72,VAN,delivered
ORD-000362,CUST-02432,PRD-00703,1,2024-05-07T11:17:00Z,HUB-KOL,Kolkata,Guwahati,AS,781001,26.166698,91.698665,523.2,2469.69,60*34*38,False,1,False,STANDARD,Prepaid,43428.46,Cloudy,VEH-0609,14.8,13.96,5950.84,TRUCK,Delivered
ORD-003945,CUST-02358,PRD-00657,1,2025/03/10 11:12,HUB-PUN,Pune,Chandigarh,CH,160017,30.739323,76.796254,"1,390.59",2593.22,,No,1,False,Express,Card,"₹116,033.76",Cloudy,VEH-0604,42.1,36.3,8387.46,unknown,Cancelled
ORD-005383,CUST-02928,PRD-00190,4,2024-04-06 10:58:00,HUB-MUM,Mumbai,Ahmedabad,GJ,380001,22.99073,72.566004,null,172.52 kg,49 x 58 x 41,False,0,False,ECONOMY,Prepaid,653527.56,Sunny,VEH-0624,13.4,12.72,1559.69,TRUCK,Delivered
ORD-014948,CUST-01695,PRD-00541,3,10-01-2024,HUB-DEL,Delhi,Delhi,DL,110001,28.686852,77.135853,10.81,4.83,89*15*29,Yes,1,False,express,prepaid,471622.26,Fog,VEH-0234,2.3,1.75,57.04,BIKE,Pending
ORD-002645,CUST-00523,PRD-00066,3,08-05-2024,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.642837,76.887479,14.42,-5.85,66 x 13 x 12,No,0,False,std,Prepaid,316734.18,Cloudy,VEH-0014,0.5,0.48,56.2,DRONE,Delivered
ORD-002214,CUST-04636,PRD-00706,1,2024-09-27T16:05:00Z,HUB-DEL,Delhi,Delhi,DL,110001,28.509435,77.092427,16.26,259.92 kg,71x44x7,False,1,False,EXPRESS,Prepaid,"₹150,843.67",Cloudy,VEH-0559,2.6,2.05,556.99,Van,delivered
ORD-001620,CUST-00602,PRD-00823,1,2024-03-10T16:31:00Z,HUB-LUC,Lucknow,Lucknow,UP,226001,26.898871,80.913126,6.66 km,1.87,46 x 19 x 22,False,0,False,std,prepaid,123370.73,Cloudy,VEH-0372,0.9,0.81,13.62,Bike,Delivered
ORD-012087,CUST-01256,PRD-00198,1,2024-01-03 18:12:00,HUB-MUM,Mumbai,Mumbai,MH,400001,19.066188,72.88511,1.34,40.04,85 x 32 x 19,False,0,False,STANDARD,prepaid,95875.59,Heavy Rain,VEH-0516,2.8,2.46,135.97,Van,Pending
ORD-004472,CUST-01308,PRD-00209,1,03-12-2024,HUB-JAI,Jaipur,Ahmedabad,GJ,380001,23.000676,72.553079,543.53,30.66,70 x 22 x 44,True,0,False,EXPRESS,prepaid,45467.62,clear,VEH-0668,21.7,15.21,1596.22,Truck,Returned
ORD-004477,CUST-03406,PRD-00291,3,Jan 04 2025 10:00 AM,HUB-CHE,Chennai,Chennai,TN,600001,13.161502,80.205576,11.25,182.07 kg,64x43x19,False,0,False,exp,prepaid,70531.59,Thunderstorm,VEH-0550,4.3,3.43,394.73,Van,Pending
ORD-012973,CUST-02604,PRD-00096,4,2025-01-21 08:58:00,HUB-MYS,Mysuru,MYSURU,KA,570001,12.383766,76.70113,-,9.12,,False,0,False,SameDay,UPI,104263.16,Thunderstorm,VEH-0197,3.1,2.07,296.93,Bike,Delivered
ORD-000553,CUST-00198,PRD-00437,3,2024-08-04T15:58:00Z,HUB-BEN,Bengaluru,Ahmedabad,GJ,380001,22.997016,72.555778,"1,235.21",1.92KG,,Yes,0,False,std,prepaid,441042.96,clear,VEH-0691,42.7,33.61,3351.53,Truck,Delivered
ORD-007530,CUST-00558,PRD-00127,3,Apr 09 2025 05:00 PM,HUB-NAG,Nagpur,Chennai,TN,600001,13.080445,80.259162,905.4 km,86.07,,True,0,False,economy,COD,215954.94,Clear,VEH-0668,34.2,22.92,,Truck,Delivered
ORD-004201,CUST-01556,PRD-00576,4,2024-10-05 15:00:00,HUB-DEL,Delhi,Delhi,DL,110001,28.561537,77.31935,12.25,7.44,80*56*48,0,1,False,express,Prepaid,"₹708,211.56",Heavy Rain,VEH-0419,4.4,2.95,87.55,Van,Delivered
ORD-007807,CUST-02505,PRD-00837,2,2025-04-20 12:17:00,HUB-CHE,Chennai,Chennai,TN,600001,13.097717,80.386894,12.69,2.66,51 x 51 x 37,False,0,False,economy,Prepaid,"₹226,623.60",Rain,VEH-0665,7.0,4.83,161.66,Truck,Delivered
ORD-002555,CUST-01513,PRD-00303,3,Mar 19 2025 07:31 PM,HUB-CHE,Chennai,HYDERABAD,TS,500001,17.402446,78.520432,515.71,197.58,47 x 24 x 50,Yes,0,False,standard,prepaid,527129.64,Clear,VEH-0593,20.8,17.01,1786.45,Truck,Cancelled
ORD-003836,CUST-01870,PRD-00346,2,2024-09-09 18:23:00,HUB-LUC,Lucknow,Bhubaneswar,OD,751001,20.281552,85.792446,881.17,26580 g,18 x 26 x 29,1,0,False,Standard,cod,6075.10,  ,VEH-0598,29.0,24.54,2457.78,TRUCK,Delivered
ORD-003113,CUST-04748,PRD-00488,1,1722366300,HUB-PUN,Pune,Pune,MH,411001,18.547948,73.791946,7.48,0.81KG,83x24x43,True,0,False,eco,Prepaid,130758.36,Cloudy,VEH-0725,38.5,26.53,1044.45,Ship,Pending
ORD-013273,CUST-04995,PRD-00642,3,Jan 27 2025 04:00 PM,HUB-VIS,Visakhapatnam,Jaipur,RJ,302001,26.895821,75.815295,1275.43,3318.99,11*14*5,0,1,False,Standard,COD,"₹519,419.73",Clear,VEH-0597,42.1,35.82,9415.09,Truck,delivered
ORD-012275,CUST-02181,PRD-00498,1,04-01-2024,HUB-KOL,Kolkata,Kolkata,WB,700001,22.497221,88.304755,10.35,0.88,80 x 27 x 7,False,0,False,SameDay,Prepaid,"₹57,880.12",Cloudy,VEH-0085,0.4,0.3,253.8,drone,Delivered
ORD-000863,CUST-02737,PRD-00125,4,Jan 17 2025 06:44 PM,HUB-NAG,Nagpur,Bhubaneswar,OD,751001,20.313287,85.78887,702.91,37.44,,Yes,0,False,EXPRESS,Prepaid,680889.84,Cloudy,VEH-0631,33.2,22.43,2014.37,TRUCK,Delivered
ORD-006662,CUST-04703,PRD-00257,3,2024-05-12 12:17:00,HUB-LUC,Lucknow,Bhubaneswar,OD,751001,20.321304,85.831197,879.69,146.7,47*15*21,No,0,False,express,Card,508235.16,Rain,VEH-0657,31.1,25.85,2686.72,Truck,Delivered
ORD-009926,CUST-00546,PRD-00651,4,17/04/2025 10:17,HUB-CHE,Chennai,CHENNAI,TN,600001,13.189406,80.181486,15.3,N/A,57*34*5,False,1,False,exp,UPI,"₹707,853.00",unknown,VEH-0587,3.6,3.17,17990.32,-,Delivered
ORD-006477,CUST-00605,PRD-00828,2,Jan 09 2024 03:17 PM,HUB-COI,Coimbatore,Mumbai,MH,400001,19.047155,72.924337,992.16,6.28,73*54*15,False,0,False,Standard,cod,225044.28,Clear,VEH-0684,30.2,23.97,2737.69,Truck,Delivered
ORD-007791,CUST-00731,PRD-00647,1,2025-06-04 17:00:00,HUB-MAD,Madurai,Ahmedabad,GJ,380001,NA,72.55993,1574.54 km,null,42x17x7,0,1,False,Standard,COD,140281.92,Sunny,VEH-0585,57.5,43.82,7064.47,Truck,Cancelled
ORD-011392,CUST-04007,PRD-00066,3,12-03-2024,HUB-PUN,Pune,Guwahati,AS,781001,26.138897,91.744127,2022.66 km,5.85 kg,75*17*23,False,0,False,SameDay,cod,316734.18,clear,VEH-0714,12.4,,19707.37,Air_Cargo,Delivered
ORD-011143,CUST-00737,PRD-00688,3,Oct 20 2024 07:23 AM,HUB-GUW,Guwahati,Guwahati,AS,781001,26.095813,91.70095,6.46 km,11578.68,38 x 44 x 40,False,1,False,standard,Prepaid,399059.55,Rain,VEH-0600,4.7,4.23,21025.67,Truck,Delivered
ORD-010527,CUST-04217,PRD-00691,2,2024-12-11 16:17:00,HUB-NAG,Nagpur,Lucknow,UP,226001,26.81461,80.959952,658.37,5362.56,76x33x13,0,1,False,standard,Card,231580.0,  ,VEH-0698,28.6,21.56,11431.08,Truck,In Transit
ORD-010474,CUST-00327,PRD-00781,1,2024-08-17 19:12:00,HUB-CHE,Chennai,Jaipur,RJ,302001,26.886808,75.805391,N/A,1.06,63*33*31,True,0,False,standard,Prepaid,90097.75,Clear,VEH-0639,53.5,41.17,4293.42,Truck,In Transit
ORD-010092,CUST-03360,PRD-00722,2,2025-01-31 10:23:00,HUB-BHU,Bhubaneswar,Gurugram,HR,122001,28.435493,77.067021,1266.33,-4414.44,13x13x5,False,1,False,standard,COD,"₹204,587.06",Sunny,VEH-0688,54.7,36.86,11384.94,Truck,Pending
ORD-001048,CUST-03185,PRD-00820,1,2024-04-27 10:31:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.207347,76.661429,10.12,3.78,,0,0,False,express,cod,118239.87,Sunny,VEH-0035,0.7,0.54,83.04,drone,Delivered
ORD-012935,CUST-01705,PRD-00343,4,2024-11-24T14:31:00Z,HUB-KOL,Kolkata,Kolkata,WB,700001,22.634829,88.397456,7.73 km,45.16,72 x 41 x 9,False,0,False,EXPRESS,prepaid,"₹513,300.64",Sunny,VEH-0509,2.3,1.91,,Van,In Transit
ORD-009941,CUST-02609,PRD-00630,1,2024/05/25 06:44,HUB-MUM,Mumbai,Guwahati,AS,781001,26.172,91.719296,2085.69,-4.38,21 x 15 x 38,Yes,1,False,EXPRESS,UPI,"₹114,641.62",Heavy Rain,VEH-0716,15.1,11.31,20077.03,Air Cargo,Delivered
ORD-006098,CUST-01291,PRD-00455,2,2024-05-12 07:58:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.386514,77.02115,8.13 km,null,60*22*50,True,0,False,Standard,Card,223006.94,Cloudy,VEH-0157,1.7,1.29,59.39,bike,Delivered
ORD-014869,CUST-00311,PRD-00747,3,1737908220,HUB-GUW,Guwahati,Guwahati,AS,781001,26.097913,91.725252,5.29,4.59,,False,0,False,Same-Day,UPI,400957.26,Clear,VEH-0121,0.9,0.71,299.77,Drone,In Transit
ORD-012347,CUST-03350,PRD-00413,1,Dec 09 2024 04:17 PM,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.24731,85.739542,10.39,17180 g,78x10x23,0,0,False,Economy,cod,151673.94,Clear,VEH-0268,1.5,1.38,108.6,Bike,Delivered
 ORD-010375 ,CUST-01771,PRD-00346,1,2024-12-22 15:31:00,HUB-MAD,Madurai,Mysuru,KA,570001,12.338819,76.660053,312.07 km,13.29 kg,28x54x30,1,0,False,standard,Prepaid,"₹3,037.55",Clear,VEH-0617,16.5,11.12,961.51,Truck,Delivered
ord-005860,CUST-00841,PRD-00549,4,21/07/2024 08:44,HUB-MUM,Mumbai,Lucknow,UP,226001,26.876772,80.91598,1194.9,16.68,41*15*27,No,1,False,EXPRESS,Card,385883.0,Cloudy,VEH-0705,10.8,8.03,11620.72,Air Cargo,Delivered
ORD-010884,CUST-03468,PRD-00367,4,2024-03-27 12:12:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.637881,88.304814,9.46,60.80KG,,False,0,False,Express,prepaid,566079.08,  ,VEH-0404,2.6,1.8,219.54,van,Cancelled
ORD-001349,CUST-04456,PRD-00773,4,2024-04-08 10:05:00,HUB-KOL,Kolkata,Chennai,TN,600001,13.125443,80.314809,1351.68,15.36,62x10x11,No,0,False,Economy,COD,374809.16,rain,VEH-0590,53.1,39.4,3670.35,Truck,Delivered
ORD-009589,CUST-01249,PRD-00295,2,Oct 07 2024 07:23 PM,HUB-CHA,Chandigarh,Visakhapatnam,AP,530001,17.6811,83.196246,1589.61 km,170900 g,64 x 27 x 11,False,0,False,std,UPI,35693.82,Heavy Rain,VEH-0690,72.1,49.81,4519.24,TRUCK,Pending
ORD-002197,CUST-02314,PRD-00231,2,2025/04/16 16:05,HUB-NAG,Nagpur,Bengaluru,KA,560001,13.001474,77.548328,920.25,131.9,38x49x39,True,0,False,EXPRESS,prepaid,308200.1,Rain,VEH-0706,14.6,10.88,9251.86,Air_Cargo,Pending
ORD-003179,CUST-04431,PRD-00685,1,2025-05-13 18:58:00,HUB-COI,Coimbatore,Delhi,DL,110001,28.572595,77.183477,1952.26,3021.2,29x54x50,No,1,False,std,prepaid,"₹134,816.50",clear,VEH-0702,14.3,10.35,24975.810800000003,air cargo,In Transit
ORD-005958,CUST-01026,PRD-00584,1,2024/10/31 12:12,HUB-JAI,Jaipur,Bhubaneswar,OD,751001,20.294091,85.79562,1256.69,4.4 kg,,True,1,True,std,Card,66264.04,Sunny,VEH-0708,9.8,8.89,12180.14,air cargo,In Transit
ORD-014463,CUST-04036,PRD-00804,2,01/06/2024 11:58,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.581023,83.306436,15.01,7.08 kg,20x44x21,No,0,False,SameDay,Prepaid,18126.40,Clear,VEH-0244,1.5,1.0,304.2,bike,DELIVERED
ORD-002907,CUST-02878,PRD-00664,1,2024-06-16 07:58:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,13.054513,77.647271,10.84,839.37,46*29*35,1,1,False,standard,prepaid,32632.18,Clear,VEH-0409,1.1,0.84,1572.8,van,delivered
ORD-007292,CUST-04572,PRD-00494,3,Jun 17 2024 03:58 PM,HUB-LUC,Lucknow,Kolkata,WB,700001,22.576929,88.322035,883.15,-2.85,67 x 35 x 31,True,0,False,EXPRESS,cod,302790.30,Cloudy,VEH-0644,27.5,21.62,2456.87,Truck,Delivered
ORD-007030,CUST-04582,PRD-00196,1,2025-03-09 21:58:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.186333,79.120575,5.62,6.93KG,39*21*5,Yes,0,False,std,cod,175579.54,Clear,VEH-0238,2.1,1.52,53.35,Bike,In Transit
ORD-013837,CUST-04501,PRD-00006,2,2025-05-27 06:05:00,HUB-KOC,Kochi,Kochi,KL,682001,9.82892,76.297037,11.83 km,2.54,89*29*10,True,0,False,express,Prepaid,3810.28,Fog,VEH-0381,5.5,3.72,58.48,Bike,Delivered
ORD-012534,CUST-00523,PRD-00002,2,2024-04-06 07:17:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.525136,88.440535,9.48,4.16,28 x 33 x 46,No,0,False,Same-Day,cod,45268.5,Cloudy,VEH-0085,1.0,0.91,271.41,Drone,Delivered
ORD-007461,CUST-04139,PRD-00747,1,23/08/2024 07:17,HUB-MYS,Mysuru,Kochi,KL,682001,9.928708,76.299713,265.8,1.53,30x39x48,No,0,False,Standard,Prepaid,133652.42,Clear,VEH-0591,13.1,N/A,802.94,Truck,Returned
ORD-004604,CUST-03113,PRD-00129,3,May 09 2025 03:05 PM,HUB-CHA,Chandigarh,Mumbai,MH,400001,19.071402,72.835353,1356.05,68.43KG,38 x 40 x 7,True,0,False,exp,UPI,232368.87,CLEAR,VEH-0710,13.4,9.0,13241.87,AIR CARGO,Returned
ORD-006206,CUST-03452,PRD-00225,2,2024-11-11T21:31:00Z,HUB-MYS,Mysuru,Ahmedabad,GJ,380001,23.066656,72.608299,1271.25,-120.78,,No,0,False,exp,UPI,"₹354,280.48",Fog,VEH-0710,13.5,10.17,12568.89,Air_Cargo,Delivered
ORD-001724,CUST-02046,PRD-00730,3,2024-07-21 18:31:00,HUB-KOC,Kochi,Kochi,KL,682001,9.984725,76.204571,9.09,2762.13,73 x 20 x 17,Yes,1,False,Standard,COD,66424.02,Rain,VEH-0593,6.1,4.81,5115.62,Truck,DELIVERED
ORD-009671,CUST-04189,PRD-00770,2,Feb 26 2025 06:23 PM,HUB-GUW,Guwahati,Guwahati,AS,781001,26.180704,91.703993,,6.96KG,37x56x40,False,0,False,Standard,Prepaid,189532.68,Sunny,VEH-0169,1.3,0.92,57.76,Bike,Delivered
ORD-002215,CUST-04193,PRD-00695,4,2024-08-12 10:31:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.715309,83.205535,3.45,12372.56 kg,78 x 37 x 34,False,1,False,Standard,prepaid,527710.96,Fog,VEH-0685,7.5,4.92,22410.41,truck,delivered
ORD-001165,CUST-02896,PRD-00449,3,2024-04-16 12:05:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.491412,78.466873,12.02,2.79,52 x 58 x 37,True,0,False,std,cod,472204.23,Thunderstorm,VEH-0273,3.9,3.64,82.55,Bike,Delivered
 ORD-004092 ,CUST-01208,PRD-00823,1,2025/02/07 07:23,HUB-KOC,Kochi,Hyderabad,TS,500001,17.404446,78.531649,866.2,1.87,,0,0,False,std,Card,"₹123,370.73",Cloudy,VEH-0676,28.5,23.73,2387.85,Truck,Delivered
ORD-004461,CUST-00938,PRD-00780,3,25-02-2024,HUB-NAG,Nagpur,Gurugram,HR,122001,28.429626,77.038607,835.88,10.8 kg,75x25x25,No,0,False,Same-Day,COD,198772.83,Rain,VEH-0678,35.9,28.29,2544.39,TRUCK,Pending
ORD-009658,NA,PRD-00413,1,20-05-2024,HUB-CHA,Chandigarh,Coimbatore,TN,641001,10.970727,76.963117,2197.58,17.18,65*25*21,False,0,False,std,Card,"₹151,673.94",Sunny,VEH-0594,87.5,56.67,5843.38,Truck,In Transit
ORD-001869,CUST-00850,PRD-00291,4,2024-09-15 15:23:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,12.862254,77.587043,12.19 km,242.76,,False,0,False,exp,Card,94042.12,rain,VEH-0529,3.3,2.36,532.7,,Cancelled
ORD-006990,CUST-01804,PRD-00572,4,2024-04-13T21:44:00Z,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.297228,85.855113,3.2,0.72,77 x 47 x 49,True,1,False,exp,Card,595220.40,Clear,VEH-0237,1.3,0.9,NA,Bike,In Transit
ORD-010991,CUST-03344,PRD-00132,1,11-04-2025,HUB-DEL,Delhi,Hyderabad,TS,500001,17.417619,78.459854,1251.5,17440 g,67 x 47 x 20,0,0,False,Economy,UPI,124909.81,clear,VEH-0644,34.2,31.1,3387.77,Truck,delivered
ORD-004730,CUST-00691,PRD-00609,3,2024-10-13 16:58:00,HUB-MYS,Mysuru,Jaipur,RJ,302001,26.873066,75.753627,"1,623.55",13.44,20*18*19,False,1,False,standard,COD,502753.65,Rain,VEH-0614,57.3,46.85,4372.16,Truck,In Transit
ORD-002490,CUST-02578,PRD-00690,1,2024/06/07 15:23,HUB-DEL,Delhi,Coimbatore,TN,641001,11.038714,76.961457,1954.44 km,3867.69,,True,1,False,economy,COD,"₹150,046.64",Cloudy,VEH-0650,71.9,47.8,12152.86,truck,DELIVERED
ORD-005942,CUST-03204,PRD-00559,4,01/12/2024 20:31,HUB-KOC,Kochi,Kochi,KL,682001,9.997925,76.286644,7.72,6.00KG,78*39*44,True,1,True,EXPRESS,prepaid,2554.88,rain,VEH-0292,4.5,3.82,61.39,Bike,Returned
ORD-014157,CUST-03708,PRD-00571,2,2024-02-17 18:58:00,HUB-PUN,Pune,Pune,MH,411001,18.636349,73.848941,12.92,,22*51*16,1,1,False,Express,Prepaid,209203.38,Rain,VEH-0249,3.0,2.16,33.82,BIKE,In Transit
ORD-006769,CUST-02365,PRD-00515,2,2024-01-26 17:17:00,HUB-GUW,Guwahati,Guwahati,AS,781001,26.204692,91.639613,11.73,1.04,45 x 56 x 20,0,0,False,eco,COD,373871.58,Clear,VEH-0303,0.8,0.7,64.03,Bike,Delivered
ORD-001654,CUST-04456,PRD-00299,3,2024-09-03 07:58:00,HUB-PUN,Pune,Kochi,KL,682001,9.958528,76.255837,986.45,321.84 kg,62 x 30 x 25,No,0,False,STANDARD,prepaid,"₹327,684.57",Sunny,VEH-0618,31.7,26.96,3274.71,TRUCK,In Transit
ORD-014478,CUST-02012,PRD-00289,1,2025-06-28 17:12:00,HUB-VIS,Visakhapatnam,Mumbai,MH,400001,19.082511,72.895249,1100.12,31.09,86*25*43,1,0,False,SameDay,Card,68405.29,Clear,VEH-0714,10.8,7.75,11025.43,AIR CARGO,Delivered
ORD-011186,CUST-00666,PRD-00338,4,1728892800,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.876051,75.786875,4.04 km,57.88,84x15x13,0,0,False,EXPRESS,prepaid,404287.12,Thunderstorm,VEH-0517,4.1,3.49,133.96,Van,Delivered
ORD-003938,CUST-01123,PRD-00778,2,2024-03-21 08:31:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.204678,76.687631,11.41,5.36,,0,0,False,Standard,Prepaid,260519.62,Rain,VEH-0278,5.8,4.18,75.98,Bike,delivered
ord-001526,CUST-00273,PRD-00458,3,2024-10-08 12:17:00,HUB-DEL,Delhi,Delhi,DL,110001,28.578065,77.220372,4.14,4.41,27 x 28 x 17,False,0,False,STANDARD,Card,152789.04,Cloudy,VEH-0225,1.4,1.01,67.86,Bike,Delivered
ORD-000315,CUST-01973,PRD-00824,2,05/08/2024 13:58,HUB-AHM,Ahmedabad,Hyderabad,TS,500001,17.337466,78.473908,882.4,1.62 kg,30 x 45 x 5,True,0,False,Express,UPI,"₹211,894.86",Heavy Rain,VEH-0679,34.6,24.13,2452.37,Truck,Delivered
ORD-000474,CUST-01127,PRD-00094,1,05-08-2024,HUB-NAG,Nagpur,HYDERABAD,TS,500001,17.378939,78.534226,422.87,2.91,20*47*40,False,0,False,ECONOMY,Card,"₹14,229.58",Sunny,VEH-0603,15.9,13.13,1192.43,Truck,Delivered
ORD-008702,CUST-01874,PRD-00253,3,2024-10-04 07:17:00,HUB-COI,Coimbatore,Kochi,KL,682001,9.895703,76.283691,99999.0,110.67 kg,18x53x39,False,0,False,SAME-DAY,prepaid,"₹154,014.48",Clear,VEH-0502,6.2,5.87,796.68,Van,In Transit
ORD-010571,CUST-01651,PRD-00381,2,Feb 10 2025 12:58 PM,HUB-COI,Coimbatore,Kolkata,WB,700001,22.593986,88.396603,1770.16,40.5,35 x 35 x 29,False,0,False,Same-Day,COD,"₹247,791.06",Clear,,10.2,9.07,17397.58,-,Cancelled
ORD-001644,CUST-00333,PRD-00292,4,2025-03-26 18:05:00,HUB-LUC,Lucknow,Chennai,TN,600001,13.057502,80.233882,1535.08,354.8,44 x 18 x 37,1,0,False,Same-Day,COD,618790.0,Heavy Rain,,11.4,9.35,15750.38,AIR CARGO,Delivered
ORD-002068,CUST-01522,PRD-00194,2,2024-03-09 11:58:00,HUB-CHE,Chennai,Chennai,TN,600001,13.131238,80.370793,12.11,15.28,29*18*18,False,0,False,std,cod,263709.66,Fog,VEH-0295,4.7,NA,63.95,Bike,DELIVERED
ORD-006824,CUST-00403,PRD-00032,2,15/11/2024 21:44,HUB-GUW,Guwahati,Guwahati,AS,781001,26.056023,91.83471,  ,5.42,52 x 26 x 32,No,0,False,standard,Card,235232.52,Sunny,VEH-0202,0.3,0.3,44.64,BIKE,Delivered
ORD-013801,CUST-03010,PRD-00836,1,Jan 05 2024 03:58 PM,HUB-MYS,Mysuru,Bengaluru,KA,560001,12.936009,77.563433,122.97,0.75,,False,0,False,SAME-DAY,Card,"₹181,356.84",Heavy Rain,VEH-0545,7.7,6.68,564.21,VAN,Delivered
ORD-002551,CUST-03454,PRD-00011,1,2024-10-06T06:58:00Z,HUB-COI,Coimbatore,Lucknow,UP,226001,26.871916,80.934841,"1,811.57",2390 g,17*42*16,Yes,0,False,STANDARD,Prepaid,"₹98,324.55",Rain,VEH-0690,55.5,49.13,4859.54,TRUCK,Delivered
ORD-013996,CUST-01168,PRD-00416,4,2024-10-17 10:31:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.252851,79.13944,13.03 km,96.08,,1,0,False,Standard,Prepaid,568906.72,Clear,VEH-0407,2.0,1.49,unknown,VAN,Returned
ORD-009038,CUST-02972,PRD-00041,4,2024-11-01T18:58:00Z,HUB-DEL,Delhi,MYSURU,KA,570001,12.255353,76.652822,1819.9,7.12KG,71x34x21,0,0,False,EXPRESS,Prepaid,"₹563,210.48",clear,VEH-0704,15.1,N/A,17527.14,Air_Cargo,In Transit
ORD-011074,CUST-01755,PRD-00691,1,Jan 20 2024 07:12 PM,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.671683,83.21134,1.84,2681280 g,70x56x19,False,1,False,EXPRESS,cod,115790.00,Sunny,VEH-0698,5.2,4.01,4960.39,Truck,Delivered
ORD-006729,CUST-03373,PRD-00295,2,21/06/2024 12:12,HUB-MYS,Mysuru,Bengaluru,KA,560001,77.576517,13.005262,128.69,170.9,90x22x16,False,0,False,Standard,Prepaid,35693.82,Clear,VEH-0488,7.2,N/A,561.35,Van,Cancelled
ORD-012391,CUST-03277,PRD-00192,1,-,HUB-MYS,Mysuru,Hyderabad,TS,500001,17.337358,78.483605,594.59,17.69,,0,0,False,SAME-DAY,prepaid,"₹46,315.28",Sunny,VEH-0661,29.0,19.61,1928.08,Truck,Delivered
ORD-006522,CUST-02713,PRD-00141,4,2025-01-17 13:58:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.046856,79.071527,11.14,89.84,,1,0,False,STANDARD,cod,181800.32,Thunderstorm,VEH-0556,4.0,2.73,198.1,-,delivered
ORD-006483,CUST-02147,PRD-00414,1,19/04/2025 19:44,HUB-KOC,Kochi,Kochi,KL,682001,999.0,76.313348,5.06,-19.46,19x20x27,False,0,False,exp,Prepaid,147996.85,clear,VEH-0202,1.8,1.65,55.82,bike,Cancelled
ORD-001514,CUST-04369,PRD-00575,3,Jul 08 2024 01:12 PM,HUB-LUC,Lucknow,Delhi,DL,110001,28.633139,77.234663,415.76 km,-8.01,85 x 32 x 45,Yes,1,False,express,Prepaid,116887.95,Rain,VEH-0624,20.8,17.15,1187.95,Truck,Cancelled
ord-009348,CUST-02195,PRD-00804,3,25-03-2025,HUB-CHA,Chandigarh,Coimbatore,TN,641001,10.968685,76.949705,2197.8,10.62,47*13*41,0,0,False,Standard,UPI,27189.60,Thunderstorm,VEH-0625,63.1,51.49,5806.2,Truck,In Transit
ORD-000764,CUST-04861,PRD-00057,2,29-12-2024,HUB-PUN,Pune,Pune,MH,411001,18.616978,73.819979,11.42,3020 g,83x47x50,1,0,False,Standard,UPI,373120.48,rain,VEH-0251,4.4,3.1,22.14,Bike,Delivered
ORD-004901,CUST-04660,PRD-00050,3,2025-04-12 09:12:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.600353,88.329804,4.67,1.86KG,,0,0,False,Standard,prepaid,"₹121,077.84",Clear,VEH-0027,0.4,0.3,17.54,Drone,Delivered
ORD-003839,CUST-00037,PRD-00106,2,2024/12/24 17:12,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,22.927864,72.592659,10.75,1.52 kg,,False,0,False,Standard,COD,"₹61,831.68",Clear,VEH-0211,0.7,0.67,73.03,Bike,DELIVERED
ORD-009296,CUST-04646,PRD-00503,3,21-03-2025,HUB-DEL,Delhi,Bengaluru,KA,560001,12.999989,77.598026,1736.65,5.58,51*56*32,No,0,False,EXPRESS,prepaid,184196.25,Heavy Rain,VEH-0721,14.5,12.17,16755.44,Air_Cargo,Delivered
ORD-011696,CUST-04942,PRD-00608,1,2024-03-11 09:31:00,HUB-DEL,Delhi,Kochi,KL,682001,9.968609,76.219611,2075.83,4.93,54*56*44,1,1,False,STANDARD,COD,171334.53,Sunny,VEH-0611,69.8,46.72,5536.52,Truck,Cancelled
